id1,id2,lat,lon,elev,DD5,DD1040,NFFD,FFP,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
70,70,37.05,-121,396,3845,2226,331,269,58,52,81,6,1,0,1,1,1,4,34,9
71,71,36.47,-121.18,350,3550,1993,272,174,81,100,125,14,2,0,1,1,2,8,30,13
72,72,38.7,-120,2591,889,237,130,51,286,76,323,72,37,23,5,5,11,21,274,28
73,73,39.52,-120.55,1921,1416,537,176,92,452,117,405,125,44,22,2,3,11,56,530,85
74,74,39.55,-120.2,2268,1132,368,146,68,235,63,194,77,27,15,2,3,7,25,227,35
75,75,37.75,-118.68,2990,1018,335,136,59,109,60,86,22,18,21,3,3,6,23,25,5
76,76,37.63,-121.77,149,3394,1821,328,263,93,54,163,18,1,1,1,1,1,15,73,24
77,77,37.63,-121.77,149,3394,1821,328,263,93,54,163,18,1,1,1,1,1,15,73,24
78,78,37.87,-119.37,2630,770,179,79,24,238,69,162,20,27,15,6,3,8,25,95,10
79,79,37.88,-119.37,2626,797,193,82,25,238,69,161,20,27,15,6,3,8,25,95,10
80,80,37.87,-119.37,2615,779,183,79,24,238,69,162,20,27,15,5,3,8,25,95,10
81,81,37.4,-121.78,475,3318,1744,342,296,124,92,246,29,2,1,1,1,2,27,102,33
82,82,36.49,-120.88,1067,3392,1906,303,219,112,111,164,16,2,1,1,1,3,6,39,14
83,83,36.34,-120.52,1219,3325,1909,291,204,123,106,129,15,2,1,0,2,3,4,28,13
84,84,40.53,-122.03,396,3969,2416,324,255,192,48,153,33,34,11,2,2,6,24,233,77
85,85,39.21,-122.44,468,3837,2293,322,249,157,48,147,8,3,1,1,1,1,13,150,72
86,86,40.28,-122.45,421,4043,2487,326,255,200,66,180,20,22,7,2,2,3,24,242,89
87,87,36.29,-118.78,1132,3499,2027,293,209,163,117,152,58,15,11,2,1,6,25,40,9
88,88,40.25,-122.38,218,4119,2541,326,255,174,51,150,16,20,6,1,2,2,21,206,78
89,89,35.91,-118.67,1237,3082,1706,264,177,134,115,156,62,12,13,1,2,4,16,36,8
90,90,40.09,-122.03,143,4012,2448,322,248,158,46,141,16,13,7,1,2,3,18,191,62
91,91,38,-120.61,457,3811,2263,313,233,161,66,246,21,8,2,1,2,2,5,128,26
92,92,34.74,-120,1036,3787,2158,343,295,149,142,189,67,5,2,0,1,3,10,17,10
93,93,36.39,-121.55,755,3137,1640,305,209,169,180,217,25,3,1,2,1,2,16,70,25
94,94,36.12,-121.46,646,3405,1862,299,201,251,241,247,35,4,1,2,1,3,22,87,30
95,95,36.55,-118.89,701,4197,2575,318,242,149,98,139,46,14,11,2,1,5,30,37,8
96,96,34.92,-119.24,1051,3424,1912,294,208,41,42,74,46,4,2,0,1,4,3,7,2
97,97,39.84,-122.61,342,4140,2559,330,264,152,42,142,10,13,4,1,1,2,17,172,71
98,98,35.69,-120.26,558,3422,1906,260,166,80,81,73,21,2,1,0,1,2,3,13,8
99,99,38.67,-122.27,180,3680,2122,322,248,153,50,195,19,2,1,0,1,1,19,149,68
100,100,37.09,-119.75,345,4061,2495,292,203,106,74,122,11,3,1,0,0,1,7,32,10
101,101,37.87,-119.98,1194,2965,1627,253,156,231,83,271,30,17,8,2,1,5,9,127,21
102,102,37.52,-118.2,3470,415,58,86,44,43,37,74,37,28,34,6,7,4,27,9,3
103,103,37.52,-118.18,3320,470,75,89,39,42,36,75,37,26,32,6,7,4,26,8,3
104,104,37.52,-118.17,3190,536,99,92,37,41,35,75,36,24,30,6,7,4,24,7,3
105,105,37.6167,-119.0167,2770,1066,356,130,48,273,121,186,35,22,10,2,1,4,36,64,15
106,106,39.377,-123.804,55,2336,870,333,261,226,97,222,7,9,5,2,3,3,54,279,137
107,107,40.1,-120.6333,1385,1888,876,193,106,242,68,138,76,25,19,2,1,8,23,190,51
108,108,41.8333,-120.8833,1508,1778,832,180,98,71,29,52,18,27,42,7,6,11,15,107,24
109,109,41.6667,-120.9833,1513,1878,904,191,112,73,27,55,19,27,40,6,6,12,13,107,24
110,110,39.5667,-120.2833,1688,1443,558,148,66,187,48,145,52,20,12,2,2,6,22,190,29
111,111,37.95,-119.15,2499,1325,522,137,55,127,42,93,16,15,15,5,4,5,14,48,6
112,112,42.0333,-120.5667,1645,1641,742,178,96,94,28,44,13,25,41,7,10,10,12,103,26
113,113,37.77,-119.82,1843,2009,924,209,116,293,81,276,29,25,7,2,1,3,12,118,24
114,114,40,-121,500,2460,1278,207,117,247,56,189,55,21,13,1,1,7,32,300,65
115,115,40,-121,500,2460,1278,207,117,247,56,189,55,21,13,1,1,7,32,300,65
116,116,40,-121,500,2460,1278,207,117,247,56,189,55,21,13,1,1,7,32,300,65
117,117,40,-121,500,2460,1278,207,117,247,56,189,55,21,13,1,1,7,32,300,65
118,118,40,-121,500,2460,1278,207,117,247,56,189,55,21,13,1,1,7,32,300,65
119,119,37.55,-121.85,89,3455,1853,335,277,102,65,186,22,1,1,1,1,1,19,83,27
120,120,37.55,-121.85,89,3455,1853,335,277,102,65,186,22,1,1,1,1,1,19,83,27
121,121,37.1667,-121.4,421,3619,2041,317,241,121,126,175,16,1,0,0,0,1,15,70,18
122,122,39.25,-121.8,121,3906,2337,329,265,131,47,151,12,4,2,0,1,1,14,148,52
123,123,37.2942,-118.1057,3230,758,192,132,60,50,39,68,33,29,40,9,8,5,33,9,3
124,124,39.417983,-120.31113,2478,994,290,148,73,321,76,266,111,35,20,2,3,8,32,307,51
125,125,39.417983,-120.31113,2478,994,290,148,73,321,76,266,111,35,20,2,3,8,32,307,51
126,126,39.2988,-120.1915,1975,1216,413,134,56,259,61,210,75,26,15,2,3,6,26,235,34
127,127,39.2988,-120.1915,1975,1216,413,134,56,259,61,210,75,26,15,2,3,6,26,235,34
128,128,39.2583,-120.6857,1537,2398,1210,261,176,416,103,411,105,37,15,2,3,7,49,491,85
129,129,39.2822,-120.5278,2008,1612,660,206,123,466,96,395,123,39,21,2,3,7,52,486,80
130,130,39.2246,-120.4109,1865,1617,665,199,114,436,98,397,127,42,19,2,3,7,46,449,71
131,131,39.2467,-120.3477,1809,1415,541,171,88,425,91,375,133,44,21,2,3,7,45,437,65
132,132,37.12,-119.151,1534,2260,1093,218,128,177,115,203,44,18,15,4,3,6,40,55,13
133,133,37.12,-119.151,1534,2260,1093,218,128,177,115,203,44,18,15,4,3,6,40,55,13
134,134,34.837,-119.048,1817,2318,1154,219,133,84,79,133,67,5,2,1,2,5,3,12,4
135,135,37.12,-119.151,1534,2260,1093,218,128,177,115,203,44,18,15,4,3,6,40,55,13
136,136,38.24,-120.27,1380,2669,1410,253,159,309,89,393,49,28,9,3,2,5,11,236,38
137,137,36.7667,-118.8167,2075,1560,639,175,96,238,130,180,60,24,17,4,2,8,50,51,12
138,138,36.2333,-118.6833,2025,1982,917,210,127,211,153,182,79,21,15,5,3,8,33,55,11
139,139,36.1,-118.65,1935,2206,1065,225,142,195,153,182,82,20,13,4,3,8,29,51,11
140,140,37.77,-119.82,1843,2009,924,209,116,293,81,276,29,25,7,2,1,3,12,118,24
141,141,37.77,-119.82,1843,2009,924,209,116,293,81,276,29,25,7,2,1,3,12,118,24
142,142,35.65,-118.61,1610,2540,1334,236,154,131,125,161,85,15,8,2,3,7,14,37,9
143,143,35.063,-118.745,376,4812,3105,335,277,39,33,93,57,4,3,0,2,3,3,10,2
144,144,35.048,-118.728,442,4657,2960,332,272,42,35,99,63,4,3,0,1,3,3,11,2
145,145,35.025,-118.628,851,3944,2343,322,256,50,43,110,68,5,3,0,3,4,4,13,2
146,146,35.028,-118.628,885,3901,2312,320,253,51,43,110,68,5,3,0,3,4,4,13,2
147,147,34.975,-118.593,1632,2935,1597,278,193,73,59,113,73,6,2,2,3,5,3,12,4
148,148,34.98,-118.584,1665,2883,1562,274,188,75,59,113,73,6,2,2,3,4,3,12,4
149,149,38.44,-120.97,177,3782,2224,324,257,132,46,210,23,6,2,1,1,1,9,145,31
150,150,38.5445,-120.3927,1400,2611,1367,247,156,303,77,371,70,27,8,3,2,5,19,302,45
151,151,38.5445,-120.3927,1400,2611,1367,247,156,303,77,371,70,27,8,3,2,5,19,302,45
152,152,38.5445,-120.3927,1400,2611,1367,247,156,303,77,371,70,27,8,3,2,5,19,302,45
153,153,38.5445,-120.3927,1400,2611,1367,247,156,303,77,371,70,27,8,3,2,5,19,302,45
154,154,40.322,-123.53,1574,2224,1114,263,176,554,161,393,43,76,23,4,10,13,154,798,324
155,155,40.329,-123.541,1574,2218,1111,262,175,568,166,405,45,80,25,5,11,14,161,829,334
156,156,41.127,-123.137,946,2611,1404,262,165,325,61,177,18,36,15,5,5,6,38,302,100
157,157,36.26422,-118.51861,1959,1592,649,154,74,177,126,144,65,21,12,3,2,6,30,44,10
158,158,40.42,-105.57,2816,879,275,115,33,23,68,36,52,46,49,41,50,47,47,27,12
159,159,39.95,-106.52,2195,1365,569,115,37,13,25,14,27,30,31,28,31,47,35,17,6
160,160,39,-108.15,2987,906,298,114,39,41,131,118,102,49,52,48,11,82,20,16,25
161,161,40.75,-106.85,2377,1076,398,107,31,86,105,73,61,61,31,35,49,78,56,56,28
162,162,38.67,-108.35,1737,2556,1427,205,141,9,22,25,28,16,29,28,4,32,4,3,3
163,163,39.72,-106.98,2210,1581,708,142,65,20,35,22,39,32,31,29,22,55,38,21,10
164,164,39.7,-106.73,2164,1410,594,117,38,14,29,17,34,30,32,28,24,51,41,18,7
165,165,37.47,-106.3,2835,990,333,110,34,23,95,87,78,14,70,46,54,50,9,14,13
166,166,38.73,-106.8,2926,972,329,107,24,35,90,57,62,26,56,29,18,59,31,25,18
167,167,40.67,-105.52,2301,1271,500,138,55,10,30,28,38,40,47,35,46,49,30,16,5
168,168,40.98,-105.67,2650,872,280,107,27,20,41,39,40,38,42,36,53,65,32,24,9
169,169,40.42,-105.28,1890,1832,854,185,109,8,31,23,41,47,64,32,37,41,35,14,5
170,170,38.08,-107,2895,886,275,88,14,19,48,54,63,24,49,34,35,51,14,12,10
171,171,38.25,-106.67,2835,949,312,89,16,20,72,42,57,20,61,28,27,49,13,11,11
172,172,39.83,-108.2,2050,1640,772,143,70,20,45,34,44,41,24,49,28,64,20,12,9
173,173,39.93,-105.3,2002,2048,989,198,125,11,54,28,57,46,73,32,31,35,54,19,9
174,174,39.6,-105.9,2880,726,186,85,13,34,90,32,66,40,56,34,40,48,66,37,15
175,175,40.37,-105.58,2605,1083,385,131,45,15,49,28,47,46,48,36,44,44,42,21,8
176,176,39.6,-108.8,2591,1492,693,164,100,36,92,66,55,40,23,49,29,62,27,13,15
177,177,38.25,-108.33,1996,2056,1051,166,96,11,24,42,41,21,38,35,9,43,4,6,6
178,178,39.93,-105.27,1889,2150,1066,199,129,10,47,26,54,42,69,30,30,33,51,17,8
179,179,39.85,-106.23,2514,1046,364,96,18,23,47,24,43,36,37,28,34,46,50,29,9
180,180,38.6,-107.58,2271,1837,900,166,94,16,34,44,46,22,40,25,9,55,13,10,9
181,181,40.07,-106.13,2499,1063,375,99,21,16,35,16,29,30,33,26,30,45,43,19,7
182,182,40.13,-105.42,2469,1264,490,150,67,13,49,28,52,48,62,38,38,40,46,19,8
183,183,39.68,-105.2,1965,2000,958,181,108,11,48,27,52,35,77,30,35,24,46,16,9
184,184,37.58,-108.58,2195,1774,849,158,85,19,48,91,59,24,39,33,26,45,6,11,7
185,185,39.55,-105.27,2530,1288,494,145,64,12,66,31,70,40,89,44,50,29,63,21,10
186,186,38.38,-108.02,2286,1810,877,166,93,16,34,51,53,25,45,42,11,49,7,6,8
187,187,40.92,-106.33,2469,952,321,94,18,26,35,27,25,34,26,28,38,59,27,18,9
188,188,40.8,-105.18,1859,1713,791,166,90,8,22,23,34,38,51,44,39,42,24,12,4
189,189,40.05,-108.3,1900,1819,899,153,83,19,36,31,39,38,21,50,32,61,19,11,7
190,190,40.78,-108.97,2133,1797,899,166,103,19,30,40,37,44,25,46,24,56,29,15,5
191,191,38.8,-106.23,2956,908,286,111,28,16,61,29,54,23,53,27,27,37,39,18,10
192,192,38.8,-106.23,2956,908,286,111,28,16,61,29,54,23,53,27,27,37,39,18,10
193,193,40.02,-105.52,2746,1002,340,130,48,19,66,31,63,52,72,44,41,42,52,22,12
194,194,38.53,-107.22,2835,1256,512,131,50,26,50,33,36,38,65,39,18,64,16,13,11
195,195,39.67,-107.88,2073,1805,885,170,100,24,63,49,45,46,25,33,18,58,23,16,13
196,196,40.72,-105.58,2499,1068,384,128,43,11,32,30,36,38,45,33,49,48,29,17,6
197,197,38.32,-107.2,2700,1261,511,117,38,15,26,33,34,21,36,25,23,43,13,8,7
198,198,38.4,-106.43,2621,1116,413,106,27,23,74,31,44,17,63,25,27,50,19,10,12
199,199,37.67,-106.65,2591,1172,441,105,26,14,42,40,39,14,52,36,41,41,6,8,6
200,200,38.02,-108.92,2000,2143,1120,184,117,15,35,55,38,18,32,31,10,39,4,6,6
201,201,38.53,-107.32,2417,1444,636,130,49,17,36,27,29,30,48,31,15,51,11,8,8
202,202,38.83,-108.57,2225,1912,966,178,108,11,31,39,30,23,32,39,9,39,6,4,8
203,203,40.03,-106.07,2865,916,290,106,27,28,61,28,46,38,43,29,40,51,51,30,11
204,204,39.02,-108.23,2636,1332,569,142,69,32,103,97,82,45,46,43,10,69,16,12,19
205,205,40.55,-105.83,3100,483,83,71,11,68,134,71,82,76,50,36,57,79,93,62,26
206,206,40.55,-105.83,3100,483,83,71,11,68,134,71,82,76,50,36,57,79,93,62,26
207,207,40.55,-105.83,3100,483,83,71,11,68,134,71,82,76,50,36,57,79,93,62,26
208,208,37.8167,-106.3833,2667,1139,419,109,30,9,38,34,40,17,77,47,50,50,11,7,6
209,209,37.55,-105.5667,2575,1471,629,137,57,7,43,22,35,10,76,39,29,20,10,4,6
210,210,37.2167,-107.85,2012,2030,1020,164,94,21,53,72,66,20,38,40,51,49,10,12,8
211,211,39.0167,-105.3667,2440,1295,508,122,42,7,48,19,48,21,81,39,62,23,41,12,7
212,212,38.4,-105.3,1900,2269,1154,191,119,7,59,28,59,16,98,39,47,21,31,8,10
213,213,39.8,-105.25,1920,2114,1040,194,122,9,46,25,51,40,79,30,34,28,49,17,7
214,214,39.65,-106.8667,1950,1646,756,126,48,13,22,14,23,20,24,27,16,41,33,13,7
215,215,39.85,-106.23,2514,1046,364,96,18,23,47,24,43,36,37,28,34,46,50,29,9
216,216,37.2,-108.5,2134,2231,1173,196,129,20,53,86,57,21,34,35,39,45,8,10,6
217,217,39.95,-106.52,2195,1365,569,115,37,13,25,14,27,30,31,28,31,47,35,17,6
218,218,39.72,-106.98,2210,1581,708,142,65,20,35,22,39,32,31,29,22,55,38,21,10
219,219,39.02,-108.23,2636,1332,569,142,69,32,103,97,82,45,46,43,10,69,16,12,19
220,220,37.2739,-108.3478,2226,2024,1011,180,111,18,49,90,58,25,39,38,36,48,8,11,7
221,221,37.2739,-108.3478,2226,2024,1011,180,111,18,49,90,58,25,39,38,36,48,8,11,7
222,222,37.67,-106.65,2591,1172,441,105,26,14,42,40,39,14,52,36,41,41,6,8,6
223,223,37.47,-106.3,2835,990,333,110,34,23,95,87,78,14,70,46,54,50,9,14,13
224,224,39.02,-108.23,2636,1332,569,142,69,32,103,97,82,45,46,43,10,69,16,12,19
225,225,37.437236,-106.631074,3560,478,79,79,20,83,287,219,209,36,108,63,87,107,23,41,34
226,226,38.73,-106.8,2926,972,329,107,24,35,90,57,62,26,56,29,18,59,31,25,18
227,227,40.05,-105.35,2180,1777,807,193,118,11,47,28,55,46,72,34,35,37,50,18,8
228,228,37.55,-105.5667,2575,1471,629,137,57,7,43,22,35,10,76,39,29,20,10,4,6
229,229,37.9,-108.616667,1920,2185,1143,173,105,11,29,54,38,17,23,27,12,36,4,7,6
230,230,39.65,-106.87,1951,1652,761,127,49,13,22,14,23,20,24,27,16,41,33,13,7
231,231,38.6,-107.58,2271,1837,900,166,94,16,34,44,46,22,40,25,9,55,13,10,9
232,232,39.066667,-104.933333,2410,1477,628,152,76,10,68,26,68,31,122,52,67,20,50,17,10
233,233,40.25,-105.433333,2377,1340,535,155,71,12,44,28,50,44,54,36,39,42,42,19,7
234,234,39,-108.15,2987,906,298,114,39,41,131,118,102,49,52,48,11,82,20,16,25
235,235,38.45,-106.38333,3650,558,110,102,25,50,160,77,104,33,70,26,29,53,39,24,25
236,236,38.45,-106.38333,3650,558,110,102,25,50,160,77,104,33,70,26,29,53,39,24,25
237,237,38.0167,-105.7,2650,1291,512,130,48,13,48,28,44,12,83,52,40,31,23,5,8
238,238,40.92,-106.33,2469,952,321,94,18,26,35,27,25,34,26,28,38,59,27,18,9
239,239,40.05,-108.3,1900,1819,899,153,83,19,36,31,39,38,21,50,32,61,19,11,7
240,240,39.67,-107.88,2073,1805,885,170,100,24,63,49,45,46,25,33,18,58,23,16,13
241,241,38.6,-104.87,1938,2321,1193,206,134,5,31,14,44,26,142,60,67,12,37,6,6
242,242,38.83,-108.57,2225,1912,966,178,108,11,31,39,30,23,32,39,9,39,6,4,8
243,243,39.02,-108.23,2636,1332,569,142,69,32,103,97,82,45,46,43,10,69,16,12,19
244,244,37.7,-108.2,2791,988,327,111,34,32,66,135,110,36,61,52,38,66,7,16,13
245,245,37.5,-106.2,2714,1340,537,128,53,8,36,30,34,12,71,41,45,38,5,5,5
246,246,37.8,-107.9,3147,609,124,75,11,43,80,155,161,54,84,58,47,83,9,23,19
247,247,38.3,-108.1,2915,1069,394,119,39,36,85,124,109,40,63,57,16,72,9,12,18
248,248,38.2,-108.4,1962,2141,1110,174,105,11,25,44,42,21,39,33,10,42,4,7,6
249,249,38.2,-108.4,1962,2141,1110,174,105,11,25,44,42,21,39,33,10,42,4,7,6
250,250,38.7167,-105.6833,3460,701,170,119,43,11,45,19,51,22,104,39,55,30,39,10,8
251,251,39.2,-106.1,3520,483,79,77,11,35,132,43,143,44,81,35,55,62,104,96,31
252,252,37.483333,-106.416667,3980,307,31,79,24,74,276,283,228,23,98,73,94,99,19,45,39
253,253,38.26,-108.33,2011,2054,1049,168,98,10,24,42,42,22,40,36,9,44,4,6,6
254,254,39.663476,-107.894664,2014,1788,874,170,100,24,69,52,47,47,24,33,17,56,23,17,14
255,255,40.37,-105.57,2580,1100,395,132,46,15,49,27,46,44,47,36,44,44,41,20,8
256,256,39.93,-105.27,1889,2150,1066,199,129,10,47,26,54,42,69,30,30,33,51,17,8
257,257,39.68,-105.2,1965,2000,958,181,108,11,48,27,52,35,77,30,35,24,46,16,9
258,258,40.37,-105.25,1920,1847,864,189,113,8,34,22,42,43,69,29,36,40,36,15,5
259,259,43.75,-116.1,1825,1576,747,186,109,143,30,109,34,32,27,18,14,43,54,166,47
260,260,48.37,-116.79,903,1372,596,170,85,168,36,98,44,72,101,51,45,63,44,144,69
261,261,48.37,-116.79,903,1372,596,170,85,168,36,98,44,72,101,51,45,63,44,144,69
262,262,44.784,-115.872,1800,1108,443,128,43,164,13,126,54,57,53,38,46,70,69,204,78
263,263,45.811,-115.801,1060,1723,825,189,111,76,15,68,54,66,70,45,33,53,53,100,40
264,264,43.82,-114.26,2450,982,368,120,38,136,11,129,61,64,32,20,19,59,31,159,68
265,265,42.67,-112.35,2600,1114,470,140,74,248,42,124,144,114,23,14,13,67,59,137,73
266,266,44.42,-114.25,1700,1684,827,152,73,16,1,22,18,28,17,18,15,23,10,26,11
267,267,47.0869,-116.1183,1315,1166,465,172,93,247,94,102,69,108,108,48,33,78,85,210,101
268,268,47.065,-116.8985,1034,1498,657,182,93,145,56,68,36,76,81,38,39,59,48,144,71
269,269,45.145425,-116.438452,1830,1244,531,153,74,179,24,164,60,48,47,34,34,60,77,283,122
270,270,45.136793,-116.449801,2120,1023,384,140,65,203,27,184,66,51,48,34,35,65,86,318,138
271,271,45.509779,-116.366602,1560,1700,829,202,135,79,14,79,44,49,60,36,34,57,52,130,55
272,272,45.489336,-116.355401,1440,1834,920,209,138,73,13,72,41,45,56,36,33,53,47,121,50
273,273,45.540224,-116.413116,1645,1461,664,183,115,87,16,88,48,51,64,37,37,60,57,147,61
274,274,45.481141,-116.436718,2060,1068,409,152,80,128,22,106,49,47,58,34,37,65,66,201,89
275,275,45.387734,-116.47171,2230,838,258,133,61,149,24,121,54,53,68,38,44,81,75,240,106
276,276,45.429882,-116.421275,1390,1805,897,210,139,85,14,75,38,40,52,33,33,53,48,136,58
277,277,45.421073,-116.398486,1150,2057,1066,222,147,64,10,63,35,38,49,33,29,47,40,107,43
278,278,44.886594,-116.512585,1340,1776,889,177,96,98,13,86,30,31,37,26,32,43,46,156,58
279,279,44.890332,-116.511069,1320,1780,891,177,97,97,13,86,29,30,37,26,32,43,46,154,57
