id1,id2,lat,lon,elev,DD5,DD1040,NFFD,FFP,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
20,20,32.442,-110.784,2746,1382,503,189,102,55,237,71,39,10,4,219,249,48,14,47,189
21,21,31.461,-110.355,1812,3279,1740,284,194,33,85,31,15,6,5,155,133,46,6,15,79
22,22,36.6833,-110.5333,500,2852,1604,194,124,11,17,6,12,5,1,17,32,17,14,3,25
23,23,33.992,-109.381,2969,862,248,97,29,52,169,71,47,23,12,149,150,26,18,43,159
24,24,35.17,-111.52,2057,1926,941,161,85,30,96,34,41,32,7,128,97,20,39,18,141
25,25,35.17,-111.52,2057,1926,941,161,85,30,96,34,41,32,7,128,97,20,39,18,141
26,26,32.712,-109.922,3014,1123,369,162,90,50,131,38,22,10,7,279,245,51,8,29,136
27,27,32.7,-109.92,2896,1293,469,174,99,49,126,38,21,10,7,270,238,49,7,28,134
28,28,32.41378,-110.714957,2534,1727,704,208,118,45,175,65,33,10,6,210,207,50,10,31,151
29,29,32.41378,-110.714957,2534,1727,704,208,118,45,175,65,33,10,6,210,207,50,10,31,151
30,30,32.433619,-110.790248,2577,1642,655,208,116,52,222,68,37,9,4,212,231,47,13,43,176
31,31,32.433619,-110.790248,2577,1642,655,208,116,52,222,68,37,9,4,212,231,47,13,43,176
32,32,32.41378,-110.714957,2534,1727,704,208,118,45,175,65,33,10,6,210,207,50,10,31,151
33,33,32.41378,-110.714957,2534,1727,704,208,118,45,175,65,33,10,6,210,207,50,10,31,151
34,34,32.41378,-110.714957,2534,1727,704,208,118,45,175,65,33,10,6,210,207,50,10,31,151
35,35,32.433619,-110.790248,2577,1642,655,208,116,52,222,68,37,9,4,212,231,47,13,43,176
36,36,32.433619,-110.790248,2577,1642,655,208,116,52,222,68,37,9,4,212,231,47,13,43,176
37,37,32.433619,-110.790248,2577,1642,655,208,116,52,222,68,37,9,4,212,231,47,13,43,176
38,38,34.88,-111.82,1377,3504,1970,285,185,24,75,30,33,24,3,102,57,20,29,14,108
39,39,35.38,-111.53,2225,1652,763,139,68,26,81,27,34,36,6,115,100,23,35,18,146
40,40,35.23,-111.57,2000,2099,1056,169,93,26,79,30,33,29,6,130,89,20,37,18,111
41,41,35.5,-111.83,2194,1691,786,142,68,30,97,37,37,38,6,118,94,25,38,21,152
42,42,35.32,-111.72,2682,1109,417,110,44,52,150,65,75,69,10,154,111,25,49,26,230
43,43,35.2,-112.2,2157,1838,872,156,79,38,126,47,36,42,4,140,83,28,37,25,179
44,44,36.4,-112.2,2781,1270,533,138,60,71,173,73,58,54,9,68,79,42,58,29,189
45,45,34,-109.3,2845,975,312,107,38,44,141,57,39,25,13,148,156,27,18,39,137
46,46,36.5,-112.7,1680,2874,1580,243,153,27,58,22,18,21,2,43,47,32,29,12,52
47,47,35.9,-111.8,1937,2161,1095,183,103,23,75,26,26,27,6,60,60,19,29,13,98
48,48,35.1,-112.2,1896,2256,1141,185,102,36,117,43,34,33,3,126,75,27,33,21,162
49,49,34.6,-110.8,2001,2164,1104,179,107,23,78,28,27,22,6,132,121,18,34,15,105
50,50,35.268981,-111.743513,2213,1572,719,125,54,32,93,39,42,37,5,143,100,21,37,17,129
51,51,36.462,-112.406,2125,1938,958,182,98,42,86,39,32,34,6,54,63,37,43,17,93
52,52,36.437,-112.092,2675,1361,593,148,69,66,166,67,56,52,10,65,80,42,60,28,178
53,53,36.439,-112.226,2650,1380,596,144,65,63,144,67,53,55,9,69,80,42,57,26,158
54,54,36.684,-112.285,2300,1783,858,182,106,46,80,50,38,45,9,60,76,42,54,20,93
55,55,36.768,-112.182,2300,1815,881,188,113,47,85,51,38,42,9,56,74,42,55,19,99
56,56,36.603,-112.156,2500,1554,721,168,95,59,126,61,47,48,10,61,79,44,58,24,139
57,57,36.352,-112.101,2775,1217,493,142,61,80,215,76,60,49,8,66,80,41,61,31,226
58,58,35.054572,-111.604947,2190,1654,761,143,68,48,143,55,64,41,7,135,97,23,50,26,198
59,59,35.054572,-111.604947,2190,1654,761,143,68,48,143,55,64,41,7,135,97,23,50,26,198
60,60,34.741633,-111.5042,2055,1886,908,164,88,42,141,50,56,30,4,130,92,20,45,22,189
61,61,34.741633,-111.5042,2055,1886,908,164,88,42,141,50,56,30,4,130,92,20,45,22,189
62,62,35.3,-120.27,580,3779,2152,314,234,192,231,18,35,18,2,0,2,66,24,68,44
63,63,39.02,-122.82,426,3291,1797,277,166,124,193,41,13,31,2,0,2,4,26,96,109
64,64,37.72,-120.42,274,4055,2397,326,253,83,56,37,14,25,2,1,1,2,21,32,44
65,65,39.52,-121.43,305,3917,2307,330,262,191,167,62,24,77,8,1,1,12,40,100,108
66,66,40.27,-121.85,853,3281,1825,300,201,140,135,55,35,100,11,1,4,13,46,93,85
67,67,38.77,-121.1,183,3887,2279,335,276,158,93,40,17,51,4,1,1,11,28,60,65
68,68,35.52,-118.67,670,3842,2248,308,226,63,131,36,48,19,3,0,2,37,16,40,28
69,69,37.87,-121.95,245,3310,1721,339,282,149,104,36,21,23,2,1,1,8,26,73,101
70,70,37.05,-121,396,3789,2128,339,280,59,44,14,12,9,0,1,1,8,4,23,27
71,71,36.47,-121.18,350,3430,1850,271,166,92,98,23,29,7,0,1,1,12,6,30,33
72,72,38.7,-120,2591,893,328,111,37,138,140,107,24,130,19,6,8,59,87,54,70
73,73,39.52,-120.55,1921,1389,609,155,70,195,196,132,38,198,26,3,5,45,136,112,128
74,74,39.55,-120.2,2268,1121,461,127,50,84,93,67,23,111,16,4,5,34,70,49,57
75,75,37.75,-118.68,2990,857,300,109,35,150,173,47,23,31,4,28,22,35,26,8,34
76,76,37.63,-121.77,149,3349,1752,330,263,105,69,30,19,14,2,1,1,7,17,45,78
77,77,37.63,-121.77,149,3349,1752,330,263,105,69,30,19,14,2,1,1,7,17,45,78
78,78,37.87,-119.37,2630,681,205,64,26,193,185,79,17,70,5,17,12,31,78,16,60
79,79,37.88,-119.37,2626,708,219,66,25,192,185,78,17,70,5,17,12,31,78,16,61
80,80,37.87,-119.37,2615,689,209,64,25,193,185,79,16,70,5,16,12,31,78,16,60
81,81,37.4,-121.78,475,3244,1644,345,297,119,98,49,36,22,2,0,1,12,26,61,109
82,82,36.49,-120.88,1067,3282,1764,310,217,131,121,29,36,10,1,1,1,20,7,45,38
83,83,36.34,-120.52,1219,3219,1774,299,199,154,144,20,33,12,1,0,2,28,9,48,37
84,84,40.53,-122.03,396,3995,2391,326,253,135,120,50,35,84,11,1,4,11,43,82,74
85,85,39.21,-122.44,468,3909,2318,318,236,114,158,28,9,19,2,1,1,2,10,71,90
86,86,40.28,-122.45,421,4090,2474,326,251,144,176,50,27,58,7,1,3,6,24,91,92
87,87,36.29,-118.78,1132,3274,1815,296,204,135,285,71,69,38,3,6,3,46,46,34,86
88,88,40.25,-122.38,218,4171,2542,327,254,128,135,40,21,53,6,1,3,6,19,80,80
89,89,35.91,-118.67,1237,2909,1544,264,165,104,236,61,61,31,4,2,3,30,29,47,58
90,90,40.09,-122.03,143,4081,2468,323,245,117,116,35,16,42,6,1,3,8,19,77,67
91,91,38,-120.61,457,3829,2223,324,251,171,77,47,18,48,3,1,2,14,33,56,67
92,92,34.74,-120,1036,3563,1957,341,287,213,282,29,54,23,1,0,2,43,36,56,60
93,93,36.39,-121.55,755,3024,1494,309,202,180,166,44,51,13,1,2,1,10,11,68,54
94,94,36.12,-121.46,646,3284,1716,303,194,318,258,47,70,14,1,2,1,22,16,116,59
95,95,36.55,-118.89,701,4003,2370,325,251,157,245,63,62,37,3,6,3,38,49,29,73
96,96,34.92,-119.24,1051,3221,1743,288,191,53,82,16,30,11,1,0,2,44,12,27,19
97,97,39.84,-122.61,342,4154,2541,327,255,100,131,37,12,42,5,1,1,4,12,70,87
98,98,35.69,-120.26,558,3327,1792,255,152,109,139,9,23,9,1,0,1,31,8,42,24
99,99,38.67,-122.27,180,3714,2121,318,238,143,168,34,18,15,4,1,1,3,19,75,100
100,100,37.09,-119.75,345,4033,2404,305,214,122,118,26,28,17,0,0,0,13,19,35,29
101,101,37.87,-119.98,1194,2830,1492,249,150,179,136,81,26,67,4,2,2,23,60,42,66
102,102,37.52,-118.2,3470,351,55,68,46,76,107,40,35,35,6,71,57,30,21,4,20
103,103,37.52,-118.18,3320,397,70,69,37,73,105,41,34,32,6,74,59,30,20,4,19
104,104,37.52,-118.17,3190,446,89,71,32,73,103,41,33,29,5,75,59,29,18,4,18
105,105,37.6167,-119.0167,2770,915,337,102,30,317,343,99,38,49,2,11,7,22,56,15,105
106,106,39.377,-123.804,55,2323,844,326,231,162,203,68,32,69,6,2,4,8,71,123,147
107,107,40.1,-120.6333,1385,1815,869,169,80,115,107,51,28,102,20,4,3,22,68,57,67
108,108,41.8333,-120.8833,1508,1694,810,157,66,26,25,32,20,61,22,15,11,17,84,27,36
109,109,41.6667,-120.9833,1513,1792,882,169,80,30,27,32,20,62,22,13,12,17,73,29,35
110,110,39.5667,-120.2833,1688,1420,622,130,52,69,71,50,15,83,13,3,5,26,58,41,46
111,111,37.95,-119.15,2499,1157,480,110,36,110,119,49,13,35,4,21,18,21,34,8,40
112,112,42.0333,-120.5667,1645,1543,719,158,65,30,18,27,15,55,20,18,15,20,69,23,42
113,113,37.77,-119.82,1843,1830,844,195,99,225,149,94,29,89,3,2,3,14,67,37,83
114,114,40,-121,500,2400,1229,182,95,130,116,67,22,83,13,1,2,17,82,84,84
115,115,40,-121,500,2400,1229,182,95,130,116,67,22,83,13,1,2,17,82,84,84
116,116,40,-121,500,2400,1229,182,95,130,116,67,22,83,13,1,2,17,82,84,84
117,117,40,-121,500,2400,1229,182,95,130,116,67,22,83,13,1,2,17,82,84,84
118,118,40,-121,500,2400,1229,182,95,130,116,67,22,83,13,1,2,17,82,84,84
119,119,37.55,-121.85,89,3390,1767,337,277,107,81,36,25,16,2,0,1,9,22,52,89
120,120,37.55,-121.85,89,3390,1767,337,277,107,81,36,25,16,2,0,1,9,22,52,89
121,121,37.1667,-121.4,421,3544,1936,322,243,114,104,33,27,11,0,0,0,9,12,40,61
122,122,39.25,-121.8,121,4047,2423,332,266,114,119,24,11,28,3,0,0,4,11,65,68
123,123,37.2942,-118.1057,3230,621,165,105,38,93,110,36,30,36,8,100,60,44,24,5,17
124,124,39.417983,-120.31113,2478,1022,401,128,53,118,119,90,31,145,22,3,6,36,84,60,85
125,125,39.417983,-120.31113,2478,1022,401,128,53,118,119,90,31,145,22,3,6,36,84,60,85
126,126,39.2988,-120.1915,1975,1214,502,118,43,89,97,71,20,101,16,2,5,30,71,42,61
127,127,39.2988,-120.1915,1975,1214,502,118,43,89,97,71,20,101,16,2,5,30,71,42,61
128,128,39.2583,-120.6857,1537,2414,1233,257,159,209,181,120,34,176,19,2,4,33,108,95,132
129,129,39.2822,-120.5278,2008,1604,735,191,102,205,163,123,36,175,25,2,4,33,123,92,129
130,130,39.2246,-120.4109,1865,1592,725,182,94,179,164,127,35,179,23,2,4,38,117,81,122
131,131,39.2467,-120.3477,1809,1396,618,151,68,161,150,123,35,181,25,2,5,37,115,76,113
132,132,37.12,-119.151,1534,2086,979,208,110,231,265,80,74,57,4,14,8,49,61,40,69
133,133,37.12,-119.151,1534,2086,979,208,110,231,265,80,74,57,4,14,8,49,61,40,69
134,134,34.837,-119.048,1817,2111,1037,196,109,115,166,32,44,16,1,1,3,41,12,46,41
135,135,37.12,-119.151,1534,2086,979,208,110,231,265,80,74,57,4,14,8,49,61,40,69
136,136,38.24,-120.27,1380,2597,1340,253,155,235,137,104,24,116,8,3,3,29,79,71,95
137,137,36.7667,-118.8167,2075,1338,569,148,69,279,382,98,77,52,5,17,7,56,72,18,130
138,138,36.2333,-118.6833,2025,1770,835,192,104,168,368,87,89,51,5,13,6,59,58,45,108
139,139,36.1,-118.65,1935,1996,962,212,119,155,345,80,86,49,4,9,5,59,50,51,98
140,140,37.77,-119.82,1843,1830,844,195,99,225,149,94,29,89,3,2,3,14,67,37,83
141,141,37.77,-119.82,1843,1830,844,195,99,225,149,94,29,89,3,2,3,14,67,37,83
142,142,35.65,-118.61,1610,2382,1238,230,139,109,239,56,76,36,3,2,5,53,27,62,54
143,143,35.063,-118.745,376,4677,2962,341,291,48,64,25,42,11,1,0,3,28,9,33,15
144,144,35.048,-118.728,442,4502,2805,338,285,52,69,27,46,11,1,0,3,28,10,37,16
145,145,35.025,-118.628,851,3780,2182,328,261,64,86,31,51,13,1,0,6,31,10,43,18
146,146,35.028,-118.628,885,3746,2160,326,257,65,86,31,51,13,1,0,6,31,10,43,19
147,147,34.975,-118.593,1632,2753,1454,277,177,97,118,32,55,15,1,2,7,35,11,42,38
148,148,34.98,-118.584,1665,2706,1425,272,172,100,120,32,55,17,1,2,7,31,10,41,39
149,149,38.44,-120.97,177,3887,2270,334,274,153,71,37,16,40,3,1,1,12,25,58,65
150,150,38.5445,-120.3927,1400,2572,1328,244,149,213,124,99,27,115,9,3,3,29,83,77,102
151,151,38.5445,-120.3927,1400,2572,1328,244,149,213,124,99,27,115,9,3,3,29,83,77,102
152,152,38.5445,-120.3927,1400,2572,1328,244,149,213,124,99,27,115,9,3,3,29,83,77,102
153,153,38.5445,-120.3927,1400,2572,1328,244,149,213,124,99,27,115,9,3,3,29,83,77,102
154,154,40.322,-123.53,1574,2127,1052,247,139,334,394,162,80,242,28,3,19,26,174,253,361
155,155,40.329,-123.541,1574,2120,1047,247,140,342,404,168,85,256,31,3,20,28,183,264,372
156,156,41.127,-123.137,946,2529,1330,248,135,170,164,90,31,79,20,2,9,8,100,79,100
157,157,36.26422,-118.51861,1959,1407,592,130,56,149,301,71,73,46,4,10,6,41,44,31,90
158,158,40.42,-105.57,2816,881,272,115,56,21,12,19,34,144,22,88,81,26,63,45,52
159,159,39.95,-106.52,2195,1306,544,112,56,13,8,11,18,66,16,38,51,27,48,15,31
160,160,39,-108.15,2987,819,265,105,45,58,113,73,53,62,30,54,98,52,156,44,143
161,161,40.75,-106.85,2377,1014,363,102,43,63,28,48,55,128,21,38,57,37,118,38,113
162,162,38.67,-108.35,1737,2401,1321,202,145,14,25,14,15,20,13,40,48,19,56,12,23
163,163,39.72,-106.98,2210,1485,664,136,77,21,15,19,25,62,20,31,50,32,59,17,48
164,164,39.7,-106.73,2164,1343,565,112,55,15,12,15,21,63,17,33,49,30,55,15,38
165,165,37.47,-106.3,2835,926,297,104,42,32,83,82,51,23,9,84,92,22,29,63,55
166,166,38.73,-106.8,2926,914,307,101,39,27,71,58,29,46,19,48,67,23,49,42,78
167,167,40.67,-105.52,2301,1263,506,139,79,9,5,12,27,137,24,74,64,22,42,26,20
168,168,40.98,-105.67,2650,854,262,107,50,17,7,16,30,123,25,67,59,23,48,30,33
169,169,40.42,-105.28,1890,1857,892,187,129,8,5,8,29,180,29,73,67,26,48,33,19
170,170,38.08,-107,2895,804,237,83,30,13,54,49,30,31,13,52,92,16,55,30,58
171,171,38.25,-106.67,2835,891,284,85,30,16,66,43,28,33,15,48,64,16,27,35,51
172,172,39.83,-108.2,2050,1501,703,130,67,20,21,27,24,46,26,28,57,53,87,21,42
173,173,39.93,-105.3,2002,2059,1026,202,140,9,12,16,32,166,21,72,58,34,68,48,33
174,174,39.6,-105.9,2880,709,178,84,33,28,28,32,30,98,17,67,69,36,75,50,73
175,175,40.37,-105.58,2605,1078,388,130,68,14,9,15,31,141,21,78,74,25,57,36,36
176,176,39.6,-108.8,2591,1347,619,151,92,39,55,50,28,34,22,32,54,59,125,44,83
177,177,38.25,-108.33,1996,1885,941,160,102,14,38,22,21,26,12,51,83,22,72,21,52
178,178,39.93,-105.27,1889,2176,1110,203,143,8,10,14,30,156,20,69,57,33,64,45,29
179,179,39.85,-106.23,2514,1007,350,93,40,21,15,22,24,80,16,46,57,28,63,28,50
180,180,38.6,-107.58,2271,1709,831,163,104,17,37,31,23,32,17,32,63,24,61,21,50
181,181,40.07,-106.13,2499,1040,371,97,44,15,9,13,18,72,15,45,47,26,56,20,36
182,182,40.13,-105.42,2469,1265,504,152,89,12,10,15,32,159,22,85,73,31,59,41,33
183,183,39.68,-105.2,1965,2036,1013,185,124,8,12,18,25,130,18,64,63,29,57,44,31
184,184,37.58,-108.58,2195,1620,752,150,81,25,95,41,32,29,8,41,92,26,64,31,96
185,185,39.55,-105.27,2530,1299,516,147,82,10,18,24,29,145,18,95,84,33,72,56,37
186,186,38.38,-108.02,2286,1656,784,161,101,20,46,29,26,32,16,57,81,23,69,19,55
187,187,40.92,-106.33,2469,922,301,93,36,20,8,15,21,86,15,41,42,23,46,15,35
188,188,40.8,-105.18,1859,1730,822,168,113,8,3,7,27,146,32,97,57,18,36,23,13
189,189,40.05,-108.3,1900,1674,818,141,79,17,15,25,23,40,24,23,53,54,74,19,33
190,190,40.78,-108.97,2133,1622,789,153,95,10,14,33,24,37,34,13,46,60,63,15,17
191,191,38.8,-106.23,2956,886,280,109,43,14,35,33,23,53,12,56,59,19,39,40,40
192,192,38.8,-106.23,2956,886,280,109,43,14,35,33,23,53,12,56,59,19,39,40,40
193,193,40.02,-105.52,2746,1005,346,130,69,16,14,20,35,158,24,97,76,33,66,43,49
194,194,38.53,-107.22,2835,1158,461,127,65,22,52,28,17,55,25,54,83,23,49,23,56
195,195,39.67,-107.88,2073,1670,818,160,100,26,31,38,26,63,22,23,50,41,81,21,63
196,196,40.72,-105.58,2499,1062,386,128,67,10,5,13,26,124,23,69,66,20,41,26,23
197,197,38.32,-107.2,2700,1154,451,112,53,11,30,27,16,29,12,35,85,14,48,17,39
198,198,38.4,-106.43,2621,1079,398,102,42,20,57,34,20,34,14,48,59,19,27,31,55
199,199,37.67,-106.65,2591,1086,392,98,39,12,43,39,20,18,10,60,78,14,27,24,35
200,200,38.02,-108.92,2000,1981,1013,177,114,20,67,24,23,21,8,49,73,27,73,25,74
201,201,38.53,-107.32,2417,1322,571,125,64,15,39,22,14,43,18,42,75,19,39,16,41
202,202,38.83,-108.57,2225,1764,883,171,110,16,32,22,16,25,16,55,82,27,70,16,54
203,203,40.03,-106.07,2865,889,281,104,47,25,16,23,27,92,18,52,64,31,66,34,56
204,204,39.02,-108.23,2636,1219,516,135,72,46,88,59,42,55,27,48,78,46,138,36,111
205,205,40.55,-105.83,3100,463,75,72,31,61,25,40,56,216,23,71,78,37,129,79,118
206,206,40.55,-105.83,3100,463,75,72,31,61,25,40,56,216,23,71,78,37,129,79,118
207,207,40.55,-105.83,3100,463,75,72,31,61,25,40,56,216,23,71,78,37,129,79,118
208,208,37.8167,-106.3833,2667,1083,388,105,43,10,34,35,22,28,12,86,90,19,27,30,30
209,209,37.55,-105.5667,2575,1437,619,138,67,17,28,25,25,27,6,70,53,13,13,21,19
210,210,37.2167,-107.85,2012,1890,928,159,95,27,79,38,35,22,7,47,105,21,42,23,71
211,211,39.0167,-105.3667,2440,1314,544,125,57,7,17,21,14,77,10,76,91,23,37,34,27
212,212,38.4,-105.3,1900,2348,1230,201,131,14,27,31,20,69,7,68,63,20,21,45,40
213,213,39.8,-105.25,1920,2147,1089,199,138,7,11,15,27,147,20,68,63,32,60,45,27
214,214,39.65,-106.8667,1950,1568,716,122,65,13,10,12,14,39,14,31,37,23,47,11,34
215,215,39.85,-106.23,2514,1007,350,93,40,21,15,22,24,80,16,46,57,28,63,28,50
216,216,37.2,-108.5,2134,2096,1077,192,124,29,95,37,33,25,6,41,91,26,37,23,88
217,217,39.95,-106.52,2195,1306,544,112,56,13,8,11,18,66,16,38,51,27,48,15,31
218,218,39.72,-106.98,2210,1485,664,136,77,21,15,19,25,62,20,31,50,32,59,17,48
219,219,39.02,-108.23,2636,1219,516,135,72,46,88,59,42,55,27,48,78,46,138,36,111
220,220,37.2739,-108.3478,2226,1872,915,175,109,25,87,41,32,29,7,43,85,25,41,23,84
221,221,37.2739,-108.3478,2226,1872,915,175,109,25,87,41,32,29,7,43,85,25,41,23,84
222,222,37.67,-106.65,2591,1086,392,98,39,12,43,39,20,18,10,60,78,14,27,24,35
223,223,37.47,-106.3,2835,926,297,104,42,32,83,82,51,23,9,84,92,22,29,63,55
224,224,39.02,-108.23,2636,1219,516,135,72,46,88,59,42,55,27,48,78,46,138,36,111
225,225,37.437236,-106.631074,3560,418,61,72,30,87,286,193,120,46,17,105,156,40,103,131,180
226,226,38.73,-106.8,2926,914,307,101,39,27,71,58,29,46,19,48,67,23,49,42,78
227,227,40.05,-105.35,2180,1787,839,196,133,10,10,15,32,159,24,77,68,32,64,42,31
228,228,37.55,-105.5667,2575,1437,619,138,67,17,28,25,25,27,6,70,53,13,13,21,19
229,229,37.9,-108.616667,1920,2024,1036,166,104,15,56,25,21,20,5,38,69,22,63,22,66
230,230,39.65,-106.87,1951,1571,719,122,65,13,10,12,14,39,14,31,37,23,47,11,34
231,231,38.6,-107.58,2271,1709,831,163,104,17,37,31,23,32,17,32,63,24,61,21,50
232,232,39.066667,-104.933333,2410,1514,670,156,87,10,23,25,19,135,15,84,94,27,54,59,33
233,233,40.25,-105.433333,2377,1337,550,157,92,11,8,14,32,146,21,82,75,30,55,40,30
234,234,39,-108.15,2987,819,265,105,45,58,113,73,53,62,30,54,98,52,156,44,143
235,235,38.45,-106.38333,3650,527,100,98,39,46,117,85,48,67,15,51,64,21,51,71,112
236,236,38.45,-106.38333,3650,527,100,98,39,46,117,85,48,67,15,51,64,21,51,71,112
237,237,38.0167,-105.7,2650,1290,526,132,61,25,30,32,22,36,7,100,65,18,20,32,33
238,238,40.92,-106.33,2469,922,301,93,36,20,8,15,21,86,15,41,42,23,46,15,35
239,239,40.05,-108.3,1900,1674,818,141,79,17,15,25,23,40,24,23,53,54,74,19,33
240,240,39.67,-107.88,2073,1670,818,160,100,26,31,38,26,63,22,23,50,41,81,21,63
241,241,38.6,-104.87,1938,2419,1276,216,141,8,12,14,12,126,11,85,82,17,33,25,20
242,242,38.83,-108.57,2225,1764,883,171,110,16,32,22,16,25,16,55,82,27,70,16,54
243,243,39.02,-108.23,2636,1219,516,135,72,46,88,59,42,55,27,48,78,46,138,36,111
244,244,37.7,-108.2,2791,855,262,99,39,36,127,74,53,42,14,65,137,30,90,33,146
245,245,37.5,-106.2,2714,1271,500,126,63,12,30,29,22,21,8,76,76,18,15,26,20
246,246,37.8,-107.9,3147,499,90,66,26,40,143,99,72,59,22,73,163,31,116,40,181
247,247,38.3,-108.1,2915,957,333,112,46,44,123,70,53,50,22,78,120,34,114,37,135
248,248,38.2,-108.4,1962,1979,1006,168,109,14,41,23,22,26,12,49,81,22,69,22,57
249,249,38.2,-108.4,1962,1979,1006,168,109,14,41,23,22,26,12,49,81,22,69,22,57
250,250,38.7167,-105.6833,3460,716,174,120,55,12,21,23,15,73,13,82,88,21,31,33,33
251,251,39.2,-106.1,3520,465,74,75,27,28,57,50,58,103,22,67,109,41,104,137,143
252,252,37.483333,-106.416667,3980,273,26,73,32,92,252,263,140,34,14,129,164,41,70,184,180
253,253,38.26,-108.33,2011,1889,942,162,103,13,38,22,21,27,13,53,83,23,72,21,49
254,254,39.663476,-107.894664,2014,1651,804,160,100,27,34,41,27,64,21,24,48,40,81,22,68
255,255,40.37,-105.57,2580,1085,392,131,68,14,9,14,29,136,20,78,74,25,55,35,35
256,256,39.93,-105.27,1889,2176,1110,203,143,8,10,14,30,156,20,69,57,33,64,45,29
257,257,39.68,-105.2,1965,2036,1013,185,124,8,12,18,25,130,18,64,63,29,57,44,31
258,258,40.37,-105.25,1920,1866,899,192,132,8,6,8,30,169,30,67,69,28,49,38,17
259,259,43.75,-116.1,1825,1435,659,186,122,44,21,53,31,60,107,31,17,80,92,51,59
260,260,48.37,-116.79,903,1502,670,179,110,110,107,82,69,85,51,16,27,17,108,67,76
261,261,48.37,-116.79,903,1502,670,179,110,110,107,82,69,85,51,16,27,17,108,67,76
262,262,44.784,-115.872,1800,1012,390,121,70,80,49,105,55,71,126,19,31,86,205,42,103
263,263,45.811,-115.801,1060,1719,808,189,130,31,38,87,45,79,79,14,26,71,100,29,40
264,264,43.82,-114.26,2450,873,329,115,64,53,61,56,18,106,164,31,39,96,151,24,104
265,265,42.67,-112.35,2600,1013,419,139,77,84,106,72,48,157,149,14,53,46,179,101,111
266,266,44.42,-114.25,1700,1558,722,154,111,8,6,12,6,46,64,18,20,39,40,4,15
267,267,47.0869,-116.1183,1315,1254,529,170,106,92,129,180,55,109,72,19,26,75,136,56,105
268,268,47.065,-116.8985,1034,1581,712,183,103,73,98,95,47,66,36,14,25,37,102,48,61
269,269,45.145425,-116.438452,1830,1187,508,148,90,92,82,155,79,64,66,15,19,68,179,69,126
270,270,45.136793,-116.449801,2120,976,378,132,80,104,92,173,88,69,68,15,19,74,199,78,142
271,271,45.509779,-116.366602,1560,1666,809,202,146,40,44,86,50,59,66,13,21,66,106,37,53
272,272,45.489336,-116.355401,1440,1793,889,209,149,37,40,79,46,54,63,13,20,61,98,34,48
273,273,45.540224,-116.413116,1645,1428,652,180,126,43,49,97,55,61,68,13,22,68,114,42,57
274,274,45.481141,-116.436718,2060,1042,418,145,93,65,71,114,57,57,64,13,22,74,135,56,83
275,275,45.387734,-116.47171,2230,820,287,123,75,76,79,125,67,67,79,15,26,91,161,65,101
276,276,45.429882,-116.421275,1390,1766,869,210,149,44,46,79,45,50,60,12,20,60,101,37,56
277,277,45.421073,-116.398486,1150,2015,1031,223,159,33,34,67,41,47,57,12,18,53,86,29,42
278,278,44.886594,-116.512585,1340,1682,815,174,111,46,34,70,47,46,63,12,16,52,105,36,60
279,279,44.890332,-116.511069,1320,1688,818,174,111,46,34,70,46,46,63,12,16,52,105,36,59
