id1,id2,lat,lon,elev,DD5,DD1040,NFFD,FFP,PPT01,PPT02,PPT03,PPT04,PPT05,PPT06,PPT07,PPT08,PPT09,PPT10,PPT11,PPT12
62,62,35.3,-120.27,580,4235,2529,330,279,42,236,131,63,15,2,0,5,137,66,12,83
63,63,39.02,-122.82,426,3430,1937,307,225,59,388,272,75,5,2,1,3,73,103,77,127
64,64,37.72,-120.42,274,4315,2634,332,270,51,144,170,50,8,2,1,4,9,50,17,43
65,65,39.52,-121.43,305,4051,2435,340,296,93,449,414,126,13,3,1,3,134,132,93,163
66,66,40.27,-121.85,853,3506,2049,322,262,91,325,308,135,14,4,3,5,150,135,80,194
67,67,38.77,-121.1,183,3967,2349,339,292,43,283,252,74,12,1,1,5,75,90,61,61
68,68,35.52,-118.67,670,4278,2595,327,266,42,137,96,53,12,4,0,7,52,23,0,43
69,69,37.87,-121.95,245,3456,1854,345,309,37,195,177,58,6,1,1,3,53,65,42,56
70,70,37.05,-121,396,4087,2406,341,300,36,60,61,23,3,0,1,2,34,26,10,26
71,71,36.47,-121.18,350,3798,2160,293,212,36,93,91,40,5,0,1,4,37,40,10,46
72,72,38.7,-120,2591,979,324,134,76,79,616,423,87,50,6,6,43,151,155,48,89
73,73,39.52,-120.55,1921,1521,638,186,125,172,1020,690,150,57,10,3,17,175,279,92,250
74,74,39.55,-120.2,2268,1218,462,154,99,90,554,341,64,36,6,5,16,88,142,31,124
75,75,37.75,-118.68,2990,1014,335,144,90,31,142,99,33,36,2,14,44,75,50,15,28
76,76,37.63,-121.77,149,3555,1933,337,291,32,130,127,51,4,1,1,4,44,47,26,43
77,77,37.63,-121.77,149,3555,1933,337,291,32,130,127,51,4,1,1,4,44,47,26,43
78,78,37.87,-119.37,2630,815,219,84,50,82,336,220,37,45,3,10,33,83,125,20,54
79,79,37.88,-119.37,2626,844,233,88,52,82,337,220,37,45,3,10,33,82,124,20,55
80,80,37.87,-119.37,2615,822,221,84,50,82,336,220,36,45,3,10,33,83,125,20,54
81,81,37.4,-121.78,475,3488,1850,349,320,47,167,181,82,7,2,1,6,66,73,34,69
82,82,36.49,-120.88,1067,3647,2056,323,258,55,116,131,51,6,1,1,4,63,48,12,53
83,83,36.34,-120.52,1219,3576,2043,313,240,58,131,114,45,7,1,0,6,78,49,8,60
84,84,40.53,-122.03,396,4204,2612,339,293,88,294,258,113,12,5,5,4,115,115,76,197
85,85,39.21,-122.44,468,4018,2438,333,278,49,302,212,57,3,2,3,2,62,69,53,98
86,86,40.28,-122.45,421,4281,2684,338,287,82,364,284,107,6,5,7,4,81,109,87,172
87,87,36.29,-118.78,1132,3702,2118,322,256,80,279,183,82,28,6,2,6,78,44,1,59
88,88,40.25,-122.38,218,4342,2731,338,286,72,274,233,83,5,5,4,3,81,94,74,152
89,89,35.91,-118.67,1237,3316,1804,296,221,78,239,158,73,21,8,1,9,47,31,0,61
90,90,40.09,-122.03,143,4252,2651,334,278,68,246,219,72,4,3,2,4,115,83,64,126
91,91,38,-120.61,457,4042,2404,330,267,81,243,225,76,14,1,1,7,60,83,36,58
92,92,34.74,-120,1036,4042,2341,354,331,55,300,166,68,17,1,0,5,77,59,20,90
93,93,36.39,-121.55,755,3382,1787,322,247,65,149,145,67,8,1,2,4,33,52,27,82
94,94,36.12,-121.46,646,3653,2014,318,241,88,209,169,87,11,1,3,2,61,78,39,109
95,95,36.55,-118.89,701,4433,2724,340,288,69,226,172,75,27,4,3,6,72,55,3,49
96,96,34.92,-119.24,1051,3685,2074,316,247,18,93,65,35,8,1,0,5,64,25,1,34
97,97,39.84,-122.61,342,4345,2733,341,293,56,273,220,80,5,5,4,2,89,83,57,110
98,98,35.69,-120.26,558,3732,2111,285,206,27,134,70,39,7,1,0,2,68,29,5,49
99,99,38.67,-122.27,180,3828,2233,332,276,34,306,249,68,3,1,1,3,60,74,58,86
100,100,37.09,-119.75,345,4319,2663,311,237,68,127,136,47,6,0,0,0,41,43,11,43
101,101,37.87,-119.98,1194,3175,1728,274,185,112,356,307,88,27,3,2,8,78,108,25,73
102,102,37.52,-118.2,3470,371,45,85,51,13,51,69,42,63,3,31,103,55,41,7,14
103,103,37.52,-118.18,3320,423,58,88,51,13,49,70,41,58,3,33,105,55,39,7,13
104,104,37.52,-118.17,3190,486,76,92,52,13,47,69,40,53,3,33,105,52,36,6,12
105,105,37.6167,-119.0167,2770,1089,377,138,86,93,387,247,62,42,2,6,14,53,96,20,80
106,106,39.377,-123.804,55,2493,982,343,305,113,505,331,110,8,7,6,4,41,220,126,195
107,107,40.1,-120.6333,1385,2012,983,208,142,133,561,273,84,26,7,4,5,83,100,37,189
108,108,41.8333,-120.8833,1508,1969,979,196,132,33,173,106,56,19,14,13,7,83,47,21,116
109,109,41.6667,-120.9833,1513,2074,1058,206,145,35,170,111,53,18,14,13,8,81,44,23,117
110,110,39.5667,-120.2833,1688,1541,653,160,100,73,423,257,46,26,5,3,15,73,117,27,101
111,111,37.95,-119.15,2499,1396,572,146,93,37,184,125,25,26,3,13,46,49,55,15,36
112,112,42.0333,-120.5667,1645,1811,864,193,128,41,145,91,45,20,12,13,12,83,37,19,121
113,113,37.77,-119.82,1843,2141,1002,227,146,143,340,334,87,40,2,2,9,47,116,21,93
114,114,40,-121,500,2620,1390,226,155,121,482,353,86,20,5,2,4,101,143,65,196
115,115,40,-121,500,2620,1390,226,155,121,482,353,86,20,5,2,4,101,143,65,196
116,116,40,-121,500,2620,1390,226,155,121,482,353,86,20,5,2,4,101,143,65,196
117,117,40,-121,500,2620,1390,226,155,121,482,353,86,20,5,2,4,101,143,65,196
118,118,40,-121,500,2620,1390,226,155,121,482,353,86,20,5,2,4,101,143,65,196
119,119,37.55,-121.85,89,3612,1967,343,304,36,145,145,61,5,1,1,4,50,56,29,52
120,120,37.55,-121.85,89,3612,1967,343,304,36,145,145,61,5,1,1,4,50,56,29,52
121,121,37.1667,-121.4,421,3813,2176,329,271,63,159,123,54,4,0,0,0,42,56,21,46
122,122,39.25,-121.8,121,4115,2502,338,289,39,235,205,61,3,1,1,1,80,70,57,78
123,123,37.2942,-118.1057,3230,685,147,137,87,17,49,63,37,63,4,42,99,72,42,7,10
124,124,39.417983,-120.31113,2478,1089,385,155,101,113,683,448,107,47,8,4,21,106,174,44,165
125,125,39.417983,-120.31113,2478,1089,385,155,101,113,683,448,107,47,8,4,21,106,174,44,165
126,126,39.2988,-120.1915,1975,1325,522,144,88,83,560,343,68,35,6,2,20,79,152,31,111
127,127,39.2988,-120.1915,1975,1325,522,144,88,83,560,343,68,35,6,2,20,79,152,31,111
128,128,39.2583,-120.6857,1537,2555,1323,279,201,133,855,631,167,49,7,2,15,150,245,97,204
129,129,39.2822,-120.5278,2008,1733,773,219,150,150,833,624,160,52,9,2,17,128,271,86,211
130,130,39.2246,-120.4109,1865,1716,761,209,141,136,877,623,149,57,8,2,18,127,256,72,198
131,131,39.2467,-120.3477,1809,1518,644,179,117,133,831,598,143,59,9,2,20,114,251,65,189
132,132,37.12,-119.151,1534,2403,1152,241,161,84,247,257,104,36,3,7,14,118,100,17,60
133,133,37.12,-119.151,1534,2403,1152,241,161,84,247,257,104,36,3,7,14,118,100,17,60
134,134,34.837,-119.048,1817,2501,1261,241,165,38,178,111,45,10,1,1,9,52,25,0,67
135,135,37.12,-119.151,1534,2403,1152,241,161,84,247,257,104,36,3,7,14,118,100,17,60
136,136,38.24,-120.27,1380,2843,1511,273,186,123,539,426,116,40,4,3,13,99,145,50,98
137,137,36.7667,-118.8167,2075,1595,655,193,140,97,349,243,93,45,6,6,13,105,83,3,66
138,138,36.2333,-118.6833,2025,2085,968,236,170,108,356,211,106,37,8,6,13,95,53,0,74
139,139,36.1,-118.65,1935,2340,1119,255,184,106,336,197,103,35,7,4,13,93,48,0,80
140,140,37.77,-119.82,1843,2141,1002,227,146,143,340,334,87,40,2,2,9,47,116,21,93
141,141,37.77,-119.82,1843,2141,1002,227,146,143,340,334,87,40,2,2,9,47,116,21,93
142,142,35.65,-118.61,1610,2722,1422,266,192,82,243,144,86,24,5,2,15,76,33,0,74
143,143,35.063,-118.745,376,5154,3386,351,315,21,65,73,40,7,2,0,9,34,19,0,26
144,144,35.048,-118.728,442,4986,3227,349,311,23,70,77,44,7,2,0,9,33,20,0,27
145,145,35.025,-118.628,851,4243,2547,344,302,27,83,83,46,7,2,0,17,35,19,0,30
146,146,35.028,-118.628,885,4204,2514,342,297,28,83,83,46,7,2,0,17,35,19,0,31
147,147,34.975,-118.593,1632,3165,1716,306,231,39,110,83,47,9,2,1,19,37,19,0,60
148,148,34.98,-118.584,1665,3106,1676,301,224,40,112,83,47,9,2,1,19,33,18,0,62
149,149,38.44,-120.97,177,4003,2373,338,289,46,227,209,70,10,1,1,3,63,75,48,52
150,150,38.5445,-120.3927,1400,2778,1468,264,180,102,543,437,132,38,3,2,13,105,166,64,108
151,151,38.5445,-120.3927,1400,2778,1468,264,180,102,543,437,132,38,3,2,13,105,166,64,108
152,152,38.5445,-120.3927,1400,2778,1468,264,180,102,543,437,132,38,3,2,13,105,166,64,108
153,153,38.5445,-120.3927,1400,2778,1468,264,180,102,543,437,132,38,3,2,13,105,166,64,108
154,154,40.322,-123.53,1574,2375,1210,286,211,219,1040,659,285,37,29,18,18,121,511,319,503
155,155,40.329,-123.541,1574,2361,1201,285,210,224,1068,680,298,39,31,20,19,127,532,333,519
156,156,41.127,-123.137,946,2804,1530,288,207,123,495,363,82,19,16,16,9,36,143,101,236
157,157,36.26422,-118.51861,1959,1673,684,174,124,93,270,157,85,36,6,4,13,61,38,1,58
158,158,40.42,-105.57,2816,886,249,123,71,13,28,60,48,120,63,59,60,44,32,1,18
159,159,39.95,-106.52,2195,1366,534,121,75,9,14,31,15,56,48,25,47,32,21,0,10
160,160,39,-108.15,2987,888,271,117,65,45,82,107,26,58,36,30,68,54,50,0,45
161,161,40.75,-106.85,2377,1079,359,111,62,47,53,105,46,88,50,23,47,24,33,1,33
162,162,38.67,-108.35,1737,2641,1450,216,165,11,14,19,6,22,14,19,36,23,19,0,7
163,163,39.72,-106.98,2210,1589,679,150,100,15,20,45,17,48,46,22,41,34,23,0,15
164,164,39.7,-106.73,2164,1419,563,122,76,10,16,38,16,52,47,24,43,36,24,0,13
165,165,37.47,-106.3,2835,994,307,117,69,13,19,80,18,18,28,61,83,86,53,16,36
166,166,38.73,-106.8,2926,935,285,108,60,27,45,101,22,43,42,35,61,50,34,0,31
167,167,40.67,-105.52,2301,1306,486,149,95,6,11,37,40,101,56,53,44,36,18,1,7
168,168,40.98,-105.67,2650,853,235,111,64,12,14,45,45,82,48,48,40,36,18,1,10
169,169,40.42,-105.28,1890,1915,865,197,140,5,11,32,44,145,75,54,44,51,25,2,7
170,170,38.08,-107,2895,848,232,88,49,13,18,63,13,31,26,43,79,51,49,1,23
171,171,38.25,-106.67,2835,918,272,89,51,14,23,58,17,31,34,40,60,50,26,1,23
172,172,39.83,-108.2,2050,1683,772,151,100,14,24,42,17,42,37,19,38,29,24,1,17
173,173,39.93,-105.3,2002,2146,1011,215,154,7,22,57,51,161,91,50,46,81,43,2,16
174,174,39.6,-105.9,2880,691,152,84,46,21,50,93,38,105,73,39,70,67,46,0,29
175,175,40.37,-105.58,2605,1113,366,141,84,9,21,48,42,120,63,52,56,43,30,1,13
176,176,39.6,-108.8,2591,1544,706,173,129,27,51,69,20,47,25,16,37,25,40,1,34
177,177,38.25,-108.33,1996,2103,1048,177,127,11,15,28,6,33,15,25,66,34,32,0,16
178,178,39.93,-105.27,1889,2257,1089,216,155,6,19,51,49,151,86,48,44,78,41,2,14
179,179,39.85,-106.23,2514,1034,326,97,57,14,29,65,23,77,55,27,55,40,33,0,16
180,180,38.6,-107.58,2271,1845,864,175,124,17,20,46,11,28,25,25,46,46,32,0,16
181,181,40.07,-106.13,2499,1061,343,102,60,10,19,38,18,66,49,27,43,36,28,0,11
182,182,40.13,-105.42,2469,1304,479,165,104,8,21,53,47,147,80,58,56,62,35,2,14
183,183,39.68,-105.2,1965,2095,976,197,138,7,20,60,45,134,92,45,54,78,37,2,16
184,184,37.58,-108.58,2195,1835,847,170,114,14,21,47,8,45,12,22,78,37,45,0,36
185,185,39.55,-105.27,2530,1311,472,159,98,8,28,76,56,151,102,65,77,90,47,3,19
186,186,38.38,-108.02,2286,1826,842,175,123,18,20,39,9,34,21,35,60,41,32,0,18
187,187,40.92,-106.33,2469,949,285,96,50,14,15,37,23,58,35,25,32,21,15,1,10
188,188,40.8,-105.18,1859,1783,798,176,125,5,8,24,43,100,54,75,34,35,14,1,4
189,189,40.05,-108.3,1900,1886,915,162,112,12,19,38,17,39,36,17,35,25,21,1,15
190,190,40.78,-108.97,2133,1878,917,177,129,8,25,48,24,50,47,12,35,14,28,2,11
191,191,38.8,-106.23,2956,889,251,115,65,11,24,65,27,53,41,37,63,43,27,1,20
192,192,38.8,-106.23,2956,889,251,115,65,11,24,65,27,53,41,37,63,43,27,1,20
193,193,40.02,-105.52,2746,1018,317,141,85,11,30,68,51,153,95,63,62,66,40,1,20
194,194,38.53,-107.22,2835,1220,459,138,86,23,27,42,9,50,42,44,66,54,32,0,19
195,195,39.67,-107.88,2073,1839,876,178,129,19,34,65,16,50,34,16,34,31,24,1,22
196,196,40.72,-105.58,2499,1092,362,136,82,6,12,39,38,90,53,48,46,31,17,1,7
197,197,38.32,-107.2,2700,1222,458,120,72,13,12,38,7,27,20,30,69,40,35,0,14
198,198,38.4,-106.43,2621,1109,380,109,66,15,25,51,17,32,38,36,59,54,25,1,26
199,199,37.67,-106.65,2591,1179,413,109,66,7,11,43,7,18,23,46,70,52,35,3,18
200,200,38.02,-108.92,2000,2237,1154,197,143,12,21,29,7,36,9,18,69,29,33,0,22
201,201,38.53,-107.32,2417,1415,583,135,85,16,20,33,7,38,31,34,58,43,25,0,13
202,202,38.83,-108.57,2225,1966,972,188,136,12,20,29,7,32,15,21,63,23,22,0,17
203,203,40.03,-106.07,2865,902,253,111,65,16,33,68,28,86,64,31,59,45,35,0,18
204,204,39.02,-108.23,2636,1337,546,149,98,35,64,85,21,53,31,26,54,45,43,0,35
205,205,40.55,-105.83,3100,443,64,70,39,38,56,117,70,171,66,45,61,51,58,1,36
206,206,40.55,-105.83,3100,443,64,70,39,38,56,117,70,171,66,45,61,51,58,1,36
207,207,40.55,-105.83,3100,443,64,70,39,38,56,117,70,171,66,45,61,51,58,1,36
208,208,37.8167,-106.3833,2667,1151,396,115,69,5,8,39,11,24,34,67,87,67,37,4,16
209,209,37.55,-105.5667,2575,1516,626,151,99,6,9,23,11,23,30,45,53,53,24,4,12
210,210,37.2167,-107.85,2012,2107,1031,175,124,13,12,44,8,29,14,36,75,52,56,3,45
211,211,39.0167,-105.3667,2440,1310,486,132,79,5,20,50,31,81,69,54,98,63,25,2,13
212,212,38.4,-105.3,1900,2372,1184,209,152,6,16,51,32,67,53,55,70,59,18,4,21
213,213,39.8,-105.25,1920,2213,1059,212,151,6,19,54,45,149,98,47,52,80,40,2,14
214,214,39.65,-106.8667,1950,1665,730,133,87,9,12,29,11,32,34,22,31,27,20,0,11
215,215,39.85,-106.23,2514,1034,326,97,57,14,29,65,23,77,55,27,55,40,33,0,16
216,216,37.2,-108.5,2134,2325,1200,207,152,13,15,41,7,38,11,27,74,39,43,0,41
217,217,39.95,-106.52,2195,1366,534,121,75,9,14,31,15,56,48,25,47,32,21,0,10
218,218,39.72,-106.98,2210,1589,679,150,100,15,20,45,17,48,46,22,41,34,23,0,15
219,219,39.02,-108.23,2636,1337,546,149,98,35,64,85,21,53,31,26,54,45,43,0,35
220,220,37.2739,-108.3478,2226,2091,1023,192,138,12,15,46,7,44,13,28,67,43,45,0,42
221,221,37.2739,-108.3478,2226,2091,1023,192,138,12,15,46,7,44,13,28,67,43,45,0,42
222,222,37.67,-106.65,2591,1179,413,109,66,7,11,43,7,18,23,46,70,52,35,3,18
223,223,37.47,-106.3,2835,994,307,117,69,13,19,80,18,18,28,61,83,86,53,16,36
224,224,39.02,-108.23,2636,1337,546,149,98,35,64,85,21,53,31,26,54,45,43,0,35
225,225,37.437236,-106.631074,3560,446,65,82,47,43,68,202,37,42,45,79,132,158,163,30,113
226,226,38.73,-106.8,2926,935,285,108,60,27,45,101,22,43,42,35,61,50,34,0,31
227,227,40.05,-105.35,2180,1861,815,210,148,7,19,54,50,149,92,53,52,69,39,2,14
228,228,37.55,-105.5667,2575,1516,626,151,99,6,9,23,11,23,30,45,53,53,24,4,12
229,229,37.9,-108.616667,1920,2269,1166,186,134,9,16,30,5,31,7,17,60,29,33,0,22
230,230,39.65,-106.87,1951,1668,732,134,87,10,12,29,11,32,34,22,31,27,20,0,11
231,231,38.6,-107.58,2271,1845,864,175,124,17,20,46,11,28,25,25,46,46,32,0,16
232,232,39.066667,-104.933333,2410,1506,607,167,109,7,27,64,53,139,107,70,94,92,31,4,17
233,233,40.25,-105.433333,2377,1380,526,170,108,7,18,50,46,128,69,57,55,55,31,1,12
234,234,39,-108.15,2987,888,271,117,65,45,82,107,26,58,36,30,68,54,50,0,45
235,235,38.45,-106.38333,3650,510,85,104,59,33,54,130,42,64,43,38,65,58,45,3,54
236,236,38.45,-106.38333,3650,510,85,104,59,33,54,130,42,64,43,38,65,58,45,3,54
237,237,38.0167,-105.7,2650,1317,496,143,89,9,11,39,18,33,37,70,72,58,29,3,18
238,238,40.92,-106.33,2469,949,285,96,50,14,15,37,23,58,35,25,32,21,15,1,10
239,239,40.05,-108.3,1900,1886,915,162,112,12,19,38,17,39,36,17,35,25,21,1,15
240,240,39.67,-107.88,2073,1839,876,178,129,19,34,65,16,50,34,16,34,31,24,1,22
241,241,38.6,-104.87,1938,2421,1213,224,161,4,9,29,30,125,93,81,85,61,19,2,12
242,242,38.83,-108.57,2225,1966,972,188,136,12,20,29,7,32,15,21,63,23,22,0,17
243,243,39.02,-108.23,2636,1337,546,149,98,35,64,85,21,53,31,26,54,45,43,0,35
244,244,37.7,-108.2,2791,988,301,114,66,24,35,87,10,60,23,36,108,56,61,0,57
245,245,37.5,-106.2,2714,1370,524,139,92,5,7,28,8,16,29,55,70,67,29,6,13
246,246,37.8,-107.9,3147,564,100,72,38,31,45,118,15,79,36,45,127,73,79,0,68
247,247,38.3,-108.1,2915,1054,351,124,68,40,51,92,17,56,28,45,91,60,54,0,43
248,248,38.2,-108.4,1962,2204,1118,184,135,11,16,29,6,34,14,23,65,33,31,0,18
249,249,38.2,-108.4,1962,2204,1118,184,135,11,16,29,6,34,14,23,65,33,31,0,18
250,250,38.7167,-105.6833,3460,674,138,126,80,7,16,44,28,75,73,55,100,55,23,1,16
251,251,39.2,-106.1,3520,435,60,72,39,23,71,125,74,110,87,40,115,79,64,1,60
252,252,37.483333,-106.416667,3980,280,27,84,48,40,60,264,48,28,40,95,146,157,120,43,114
253,253,38.26,-108.33,2011,2103,1046,178,128,11,15,28,7,34,16,26,66,35,32,0,15
254,254,39.663476,-107.894664,2014,1821,861,178,128,20,38,69,17,51,32,16,33,30,24,1,24
255,255,40.37,-105.57,2580,1120,371,142,84,9,21,47,41,116,62,52,56,43,29,1,12
256,256,39.93,-105.27,1889,2257,1089,216,155,6,19,51,49,151,86,48,44,78,41,2,14
257,257,39.68,-105.2,1965,2095,976,197,138,7,20,60,45,134,92,45,54,78,37,2,16
258,258,40.37,-105.25,1920,1925,870,202,143,5,12,31,46,138,82,50,45,55,26,2,7
259,259,43.75,-116.1,1825,1688,803,194,130,79,209,217,79,18,26,23,14,16,60,15,85
260,260,48.37,-116.79,903,1532,671,184,104,92,197,151,55,33,56,29,22,11,40,96,97
261,261,48.37,-116.79,903,1532,671,184,104,92,197,151,55,33,56,29,22,11,40,96,97
262,262,44.784,-115.872,1800,1253,504,136,76,112,310,233,62,40,62,36,31,12,77,39,157
263,263,45.811,-115.801,1060,1960,942,208,136,62,132,103,38,42,65,45,23,8,53,33,79
264,264,43.82,-114.26,2450,1083,427,119,70,63,312,184,45,28,35,22,28,19,35,9,80
265,265,42.67,-112.35,2600,1153,472,146,102,108,336,368,112,53,32,22,36,22,83,7,125
266,266,44.42,-114.25,1700,1837,912,160,112,9,29,29,10,14,19,15,16,7,9,3,14
267,267,47.0869,-116.1183,1315,1362,554,187,113,168,215,243,55,50,78,44,27,8,81,67,154
268,268,47.065,-116.8985,1034,1704,756,198,109,98,129,151,49,28,68,39,22,7,53,54,112
269,269,45.145425,-116.438452,1830,1409,612,164,102,153,360,292,75,38,49,39,18,11,90,67,239
270,270,45.136793,-116.449801,2120,1165,461,147,90,174,408,330,85,41,50,39,19,12,101,74,271
271,271,45.509779,-116.366602,1560,1913,943,218,158,71,152,130,44,35,61,42,19,10,58,38,107
272,272,45.489336,-116.355401,1440,2062,1044,225,162,65,139,119,41,32,58,41,18,9,53,35,97
273,273,45.540224,-116.413116,1645,1661,768,197,137,79,163,145,48,36,66,44,20,11,64,43,117
274,274,45.481141,-116.436718,2060,1232,494,162,102,116,244,176,50,34,60,41,20,12,75,58,170
275,275,45.387734,-116.47171,2230,973,339,138,84,133,288,204,60,40,70,45,23,15,87,65,203
276,276,45.429882,-116.421275,1390,2036,1025,226,162,76,165,125,40,30,54,39,18,9,55,38,112
277,277,45.421073,-116.398486,1150,2304,1216,239,173,57,125,106,36,28,51,38,16,8,46,30,83
278,278,44.886594,-116.512585,1340,1966,992,190,126,81,179,166,49,25,38,30,16,10,54,30,113
279,279,44.890332,-116.511069,1320,1966,992,190,125,81,176,165,49,25,38,30,16,10,54,30,112
