age_CE,085011_raw,085012_raw,085021_raw,085022_raw,085031_raw,085032_raw,085041_raw,085042_raw,085051_raw,085052_raw,085011_raw_outlier_flag,085012_raw_outlier_flag,085021_raw_outlier_flag,085022_raw_outlier_flag,085031_raw_outlier_flag,085032_raw_outlier_flag,085041_raw_outlier_flag,085042_raw_outlier_flag,085051_raw_outlier_flag,085052_raw_outlier_flag
1736,0.37,NA,0.49,0.48,0.93,0.75,0.62,0.47,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1737,0.38,NA,0.59,0.59,1.11,0.96,0.67,0.62,NA,0.45,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1738,1.29,NA,0.87,0.78,1.65,1.35,0.81,0.74,NA,0.95,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1739,0.61,NA,0.58,0.58,1.19,0.73,0.76,0.62,NA,0.62,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1740,0.77,NA,0.51,0.52,1.22,0.87,0.67,0.75,NA,0.68,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1741,0.7,NA,0.7,0.68,2.13,1.55,1.26,1.31,NA,0.73,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE
1742,0.55,NA,0.48,0.47,0.9,0.68,0.59,0.61,NA,0.31,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1743,0.86,NA,0.69,0.72,1.24,1.3,1.07,1.43,NA,1,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1744,1.21,NA,0.66,0.74,1.54,1.48,1.05,1.59,NA,0.87,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1745,1.49,NA,0.53,0.6,1.4,0.97,0.82,1.36,NA,0.87,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1746,1.36,NA,1.07,0.94,1.99,1.66,1.49,1.93,NA,1.64,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE
1747,1.26,NA,0.71,0.7,1.69,1.31,1.02,1.4,NA,1.21,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1748,0.42,NA,0.25,0.24,0.36,0.24,0.28,0.36,NA,0.57,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1749,1.11,NA,0.66,0.66,1.32,0.92,0.72,0.77,NA,1.3,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1750,1.21,NA,0.61,0.64,0.84,0.78,0.67,0.67,NA,0.93,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1751,0.55,NA,0.23,0.23,0.3,0.34,0.29,0.28,NA,0.8,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1752,0.47,NA,0.28,0.3,0.4,0.32,0.27,0.25,NA,0.32,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1753,0.87,NA,0.47,0.52,1.01,0.64,0.7,0.56,NA,0.73,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1754,0.9,NA,0.21,0.21,0.56,0.47,0.38,0.35,NA,1.44,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1755,0.89,NA,0.41,0.52,0.89,0.62,0.48,0.5,NA,1.19,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1756,1.15,NA,0.63,0.58,0.93,0.59,0.57,1.05,NA,0.9,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1757,1.18,NA,0.6,0.63,0.79,0.38,0.47,0.88,NA,0.54,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1758,1.49,NA,0.5,0.64,0.86,0.77,0.56,0.91,NA,1.39,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1759,1.77,NA,0.68,0.71,1.34,1.09,0.78,1.07,NA,0.98,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1760,1.96,1.38,0.56,0.59,0.94,0.81,0.62,0.87,NA,0.96,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1761,1.3,1.23,0.68,0.58,1,0.8,0.97,0.89,NA,1.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1762,1.11,1.14,0.56,0.56,0.87,0.86,0.62,0.85,NA,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1763,0.98,1.14,0.57,0.51,0.75,0.58,0.54,0.65,NA,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1764,0.88,1.31,0.48,0.48,0.97,0.73,0.54,0.9,NA,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1765,0.25,0.33,0.18,0.19,0.31,0.19,0.15,0.22,NA,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1766,1.17,1.72,0.72,0.68,1.29,0.65,0.68,1.11,NA,1.41,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1767,1.12,1.55,0.69,0.63,0.97,0.56,0.58,1.04,1.5,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,1.02,1.18,0.67,0.6,1.01,0.8,0.56,1.01,1.09,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,0.93,0.85,0.53,0.49,0.67,0.61,0.58,1.13,1.25,1.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1770,0.93,0.63,0.55,0.57,0.8,0.54,0.54,0.98,0.8,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1771,1.46,1.09,0.56,0.7,1.07,1.04,0.61,1.12,1.28,1.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,0.99,0.78,0.55,0.56,0.73,0.62,0.38,0.5,0.6,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,0.19,0.14,0.1,0.15,0.11,0.11,0.05,0.12,0.23,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,0.95,0.87,0.69,0.64,1.04,0.65,0.4,0.68,0.52,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,1.04,1.27,0.59,0.67,1.2,0.86,0.52,0.76,0.87,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,1.07,1.13,0.65,0.66,1.21,0.86,0.52,0.98,1.11,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,0.3,0.21,0.19,0.22,0.15,0.13,0.08,0.19,0.34,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,0.57,0.72,0.44,0.62,0.93,0.61,0.59,1.03,0.49,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,0.67,0.62,0.66,0.67,0.89,0.71,0.47,1.02,0.37,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,0.49,0.43,0.46,0.6,0.94,0.75,0.72,1.12,0.67,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,0.29,0.24,0.14,0.13,0.21,0.12,0.01,0.03,0.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,0.57,0.66,0.43,0.4,0.52,0.48,0.37,0.43,0.62,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,0.69,1.51,0.68,0.55,1.07,1,0.55,0.71,0.65,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,0.48,0.73,0.35,0.46,0.86,0.81,0.29,0.46,0.47,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,0.64,0.85,0.36,0.31,0.75,0.65,0.21,0.46,0.6,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,0.79,1.91,0.48,0.46,1.02,0.9,0.29,0.58,0.54,0.56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,0.76,1.23,0.4,0.44,0.87,0.77,0.29,0.68,0.4,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,0.69,1.69,0.49,0.55,1.21,1.04,0.39,0.86,0.91,0.93,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,0.45,0.84,0.33,0.55,0.89,0.78,0.43,0.76,0.72,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,0.66,1.1,0.6,0.54,1.31,0.87,0.33,0.75,0.98,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,0.42,1.17,0.74,0.64,1.33,0.97,0.48,1.04,0.85,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,0.53,1.08,0.55,0.62,1.31,0.74,0.49,1.08,0.82,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,0.56,0.78,0.4,0.47,0.95,0.59,0.45,0.85,0.62,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,0.13,0.29,0.1,0.18,0.11,0.08,0,0.07,0.19,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,0.47,0.83,0.32,0.42,0.67,0.41,0.36,0.56,0.31,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.47,1.13,0.52,0.6,0.86,0.84,0.38,0.53,0.53,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,0.48,0.79,0.44,0.44,0.69,0.56,0.39,0.54,0.68,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,0.73,0.94,0.63,0.56,1.38,0.99,0.57,0.85,1.14,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,0.3,0.42,0.38,0.53,0.69,0.63,0.43,0.59,0.47,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,0.29,0.54,0.49,0.49,0.77,0.63,0.39,0.79,0.55,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,0.61,0.61,0.52,0.48,1.35,0.79,0.57,0.97,1.26,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.3,0.41,0.37,0.5,0.58,0.36,0.15,0.29,0.48,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,0.63,0.71,0.55,0.57,1.13,0.72,0.38,0.95,0.85,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,0.2,0.3,0.32,0.43,0.43,0.33,0.23,0.37,0.62,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,0.39,0.56,0.51,0.5,1.12,0.68,0.37,0.69,0.87,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,0.06,0.13,0.17,0.22,0.15,0.06,0.05,0.1,0.34,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,0.25,0.46,0.44,0.45,0.72,0.56,0.32,0.48,0.81,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,0.06,0.2,0.15,0.21,0.09,0.04,0,0.07,0.29,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.49,0.8,0.68,0.66,1.12,0.68,0.27,0.89,0.94,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.67,1.11,0.53,0.65,1.03,0.58,0.34,0.45,0.81,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.32,0.48,0.27,0.4,0.41,0.29,0.05,0.1,0.16,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.08,0.17,0.11,0.14,0.08,0.09,0.12,0.14,0.21,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.41,0.47,0.35,0.43,0.69,0.44,0.4,0.56,0.52,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.42,0.54,0.34,0.41,0.61,0.39,0.41,0.6,0.56,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,0.45,0.56,0.4,0.54,0.79,0.57,0.48,0.67,0.71,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.56,0.55,0.38,0.47,0.79,0.77,0.46,0.73,0.61,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,0.41,0.35,0.27,0.42,0.44,0.38,0.07,0.26,0.63,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,0.6,0.65,0.4,0.53,1.16,0.76,0.17,0.45,0.88,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.16,0.24,0.08,0.11,0.16,0.07,0.08,0.41,0.58,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.58,1,0.43,0.45,0.9,0.7,0.17,1.06,1.12,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.34,0.51,0.3,0.34,0.54,0.56,0.38,1.39,1.01,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.11,0.19,0.09,0.12,0.04,0,0.26,0.37,0.66,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.49,0.74,0.41,0.54,0.76,0.42,0.53,0.95,1.9,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,0.68,1.02,0.47,0.61,1.09,0.86,0.38,1.74,2.26,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,0.64,0.94,0.54,0.64,0.8,0.51,0.24,1.89,1.66,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.64,0.63,0.54,0.49,0.82,0.76,0.24,1.63,1.35,1.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.6,1.09,0.5,0.51,0.97,1.15,0.35,2.05,1.52,2.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,0.25,0.29,0.17,0.19,0.44,0.41,0.08,0.62,0.51,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,0.29,0.28,0.32,0.36,0.41,0.39,0.36,1.14,0.78,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,0.46,0.54,0.44,0.5,0.82,0.74,0.39,1.65,2.02,1.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,0.66,0.69,0.42,0.47,1.27,1.14,0.35,2.09,1.59,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.57,0.55,0.64,0.75,1.21,1.24,0.3,1.95,1.36,1.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,0.58,0.59,0.3,0.42,0.93,0.73,0.15,0.89,1.32,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,0.26,0.26,0.23,0.33,0.57,0.45,0.16,0.93,0.98,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.28,0.19,0.25,0.31,0.44,0.3,0.16,0.74,0.79,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.42,0.6,0.48,0.63,1.12,0.86,0.38,0.98,1.21,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,0.71,0.96,0.5,0.57,1.24,1.31,0.31,1.01,0.92,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,0.54,1.02,0.56,0.64,1.2,1.04,0.3,1.06,1.14,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.65,0.98,0.49,0.7,1.03,1.06,0.28,1.14,0.78,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.27,0.37,0.23,0.26,0.38,0.52,0.07,0.5,0.38,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.51,0.56,0.35,0.47,0.6,0.59,0.17,0.84,0.85,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.33,0.41,0.27,0.28,0.35,0.28,0.24,0.64,0.59,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.35,0.67,0.43,0.56,0.9,0.63,0.6,0.81,1.22,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.15,0.22,0.09,0.18,0.18,0.1,0.2,0.31,0.22,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.37,0.58,0.46,0.66,0.64,0.37,0.47,0.67,0.51,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.04,0.12,0.13,0.21,0.22,0.19,0.15,0.25,0.44,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.19,0.34,0.29,0.44,0.64,0.29,0.43,0.72,0.97,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.51,0.72,0.46,0.54,0.83,0.46,0.79,0.9,1.4,1.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.5,0.72,0.53,0.53,1.03,0.74,1.06,1.18,0.94,1.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.2,0.3,0.26,0.3,0.44,0.35,0.56,0.49,0.6,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.37,0.46,0.32,0.41,0.77,0.5,0.7,0.9,1.12,1.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.56,0.67,0.52,0.53,1.21,0.9,1.03,1.25,1.26,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.33,0.47,0.33,0.4,0.8,0.68,0.7,0.87,1.08,1.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.39,0.62,0.36,0.49,0.9,0.72,0.71,0.85,1.28,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.38,0.47,0.24,0.28,0.34,0.35,0.4,0.48,0.52,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.22,0.24,0.09,0.17,0.1,0.11,0.37,0.45,0.58,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.39,0.47,0.35,0.39,0.3,0.22,0.57,0.68,0.6,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.21,0.23,0.21,0.23,0.18,0.13,0.24,0.41,0.34,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.64,0.67,0.43,0.51,0.54,0.39,0.69,0.88,1.01,1.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.57,0.77,0.55,0.58,0.88,0.65,0.92,1.12,1.78,1.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.51,0.86,0.57,0.63,0.73,0.66,0.57,0.76,1.16,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.31,0.41,0.27,0.3,0.3,0.33,0.37,0.52,0.53,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.11,0.07,0.05,0,0,0,0,0,0.17,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.44,0.51,0.27,0.22,0.51,0.33,0.3,0.65,0.84,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.58,0.52,0.31,0.49,0.63,0.45,0.51,0.75,1.93,2.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.41,0.5,0.08,0.38,0.63,0.79,0.47,0.95,2.03,1.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.6,0.61,0.21,0.35,0.84,0.94,0.68,1.3,2.02,1.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.67,0.79,0.27,0.39,0.98,0.84,0.89,1.17,1.82,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.29,0.52,0.19,0.19,0.43,0.24,0.39,0.73,1.05,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.29,0.39,0.2,0.25,0.36,0.29,0.39,0.6,0.9,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.49,0.54,0.27,0.35,0.66,0.51,0.53,1,1.12,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.5,0.45,0.27,0.26,0.54,0.39,0.56,0.97,0.84,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.52,0.72,0.24,0.3,0.87,0.66,0.44,0.81,1.31,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.4,0.56,0.22,0.36,0.57,0.44,0.45,0.78,1.72,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.39,0.52,0.29,0.37,0.51,0.49,0.41,0.76,1.64,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.22,0.37,0.18,0.24,0.23,0.2,0.23,0.51,1.2,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.58,0.53,0.31,0.53,0.96,0.72,0.58,1.05,1.96,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.05,0.18,0,0,0,0,0,0.15,0.32,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.36,0.45,0.19,0.41,0.41,0.3,0.28,0.53,0.88,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.31,0.6,0.26,0.4,0.57,0.19,0.46,0.52,1.24,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.24,0.57,0.34,0.43,0.7,0.57,0.53,0.87,1.83,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.08,0.16,0.08,0.14,0.1,0.09,0.07,0.21,0.58,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.31,0.68,0.29,0.47,0.65,0.45,0.47,0.75,1.96,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.36,0.61,0.3,0.36,0.62,0.62,0.52,0.61,1.55,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
