tree,n_missing_total,n_missing_1980_on,n_outliers_total
689011_raw,41,41,6
689012_raw,41,41,1
689021_raw,243,41,1
689022_raw,261,43,3
689031_raw,296,41,2
689032_raw,193,41,8
689051_raw,227,41,0
689052_raw,205,41,2
689061_raw,298,41,1
689062_raw,307,41,2
689081_raw,236,41,3
689082_raw,279,41,3
689091_raw,298,41,2
689092_raw,330,41,0
689101_raw,133,41,3
689102_raw,153,41,3
689111_raw,263,41,2
689112_raw,324,41,1
689121_raw,253,41,1
689122_raw,311,41,0
689131_raw,82,41,3
689132_raw,64,41,3
689151_raw,336,41,2
689152_raw,350,41,2
