tree,n_missing_total,n_missing_1980_on,n_outliers_total
HPLA001A_raw,141,34,2
HPLA001B_raw,143,34,0
HPLA677A_raw,138,34,3
HPLA677B_raw,127,34,4
HPLA688A_raw,141,34,4
HPLA688B_raw,114,34,3
HPLA689B_raw,34,34,2
HPLA696A_raw,80,33,1
HPLA696B_raw,87,33,0
HPLA697A_raw,58,34,1
HPLA697B_raw,43,34,1
HPLA870A_raw,187,34,0
HPLA870B_raw,209,34,2
HPLA871A_raw,158,34,1
HPLA871B_raw,190,34,1
HPLA873A_raw,119,34,2
HPLA873B_raw,91,34,5
HPLA874A_raw,94,34,5
HPLA874B_raw,135,34,4
HPLA875A_raw,188,34,2
HPLA875B_raw,180,34,0
HPLA876A_raw,130,45,2
HPLA876B_raw,89,34,3
HPLA878A_raw,191,34,3
HPLA878B_raw,157,34,2
HPLA879A_raw,186,34,0
HPLA879B_raw,146,34,1
HPLA882A_raw,126,34,0
HPLA882B_raw,129,34,0
HPLA883A_raw,73,34,1
HPLA883B_raw,40,34,5
HPLA884A_raw,58,34,1
HPLA884B_raw,47,34,2
HPLA885A_raw,146,34,0
HPLA885B_raw,146,34,3
HPLA891A_raw,89,34,4
HPLA891B_raw,53,34,4
HPLA896A_raw,181,34,2
HPLA896B_raw,175,34,2
