tree,n_missing_total,n_missing_1980_on,n_outliers_total
CWL05A_raw,18,18,3
CWL05B_raw,458,18,0
CWL06A_raw,18,18,1
CWL06B_raw,18,18,1
CWL07A_raw,18,18,2
CWL07B_raw,18,18,3
CWL08A_raw,18,18,2
CWL16A_raw,18,18,7
CWL16B_raw,18,18,9
CWL17C_raw,275,45,1
CWL17D_raw,370,45,1
CWL18A_raw,100,18,1
CWL18B_raw,178,18,6
CWL19A_raw,18,18,7
CWL19B_raw,18,18,5
CWL20A_raw,160,18,5
CWL20B_raw,163,18,6
CWL21A_raw,271,18,1
CWL21B_raw,270,18,2
CWL01A_raw,18,18,5
CWL01B_raw,56,18,5
CWL02A_raw,18,18,1
CWL02B_raw,120,18,14
CWL03A_raw,18,18,6
CWL03B_raw,199,18,1
CWL04A_raw,382,18,4
CWL04B_raw,306,37,1
CWL10A_raw,175,18,3
CWL10B_raw,144,18,2
CWL11A_raw,324,18,1
CWL11B_raw,481,45,0
CWL11C_raw,376,18,2
CWL12A_raw,259,18,1
CWL12B_raw,384,18,0
CWL13A_raw,18,18,0
CWL13B_raw,18,18,0
CWL14A_raw,18,18,0
CWL14B_raw,188,18,2
CWL15A_raw,109,18,2
CWL15B_raw,410,18,0
