tree,n_missing_total,n_missing_1980_on,n_outliers_total
PP343b_raw,4269,45,2
PP343a_raw,4392,45,3
PP363x_raw,3752,45,6
PP101c_raw,4264,45,6
PP101a_raw,4256,45,3
PP101X_raw,3495,45,10
PP104A_raw,4377,45,5
PP104C_raw,4513,45,2
PP104B_raw,4236,45,0
PP356a_raw,4089,45,4
PP102B_raw,4454,45,0
PP356x_raw,3943,45,7
PP367a_raw,4163,45,7
PP137X_raw,3864,45,26
PP359c_raw,3654,45,3
PP104D_raw,4404,45,0
PP368b_raw,4174,45,3
PP127C_raw,4022,45,4
PP376a_raw,4074,45,2
PP115X_raw,4113,45,7
PP359a_raw,4221,45,2
PP360x_raw,3717,45,3
PP102A_raw,3977,45,7
PP362x_raw,4250,45,5
PP355x_raw,4344,45,1
PP362a_raw,4166,45,3
PP362b_raw,4140,45,3
PP365b_raw,3302,45,1
PP359d_raw,4205,45,4
PP121A_raw,3921,45,2
PP114A_raw,4163,45,4
PP375a_raw,4047,45,6
PP347c_raw,4515,45,2
PP117B_raw,4077,45,4
PP376b_raw,4060,45,3
PP113B_raw,4434,45,3
PP113D_raw,4524,45,0
PP114B_raw,4500,45,2
PP373a_raw,3575,45,6
PP358x_raw,4416,45,3
PP113A_raw,4377,45,1
PP112A_raw,4428,45,3
PP359x_raw,3360,45,7
PP127B_raw,4094,45,5
PP352a_raw,3670,45,10
PP113C_raw,4371,45,3
PP125X_raw,4286,45,3
PP001A_raw,4212,45,5
PP390a_raw,4428,45,4
PP383a_raw,4335,45,0
PP384b_raw,4351,45,2
PP140X_raw,4445,45,1
PP378b_raw,4276,45,3
PP110A_raw,4015,45,17
PP110B_raw,4015,45,16
PP375b_raw,4405,45,1
PP375c_raw,4531,45,0
PP349a_raw,3852,45,14
PRL332_raw,4454,45,0
PP374a_raw,4044,45,3
PP378a_raw,3820,45,1
PP103B_raw,3745,45,5
PP119X_raw,4012,45,3
PP101A_raw,4286,45,2
PP124X_raw,4458,45,1
PP350b_raw,3947,45,15
PP108A_raw,3806,45,4
PP107A_raw,3762,45,9
PP117A_raw,3991,45,12
PP346a_raw,4468,45,2
PP109A_raw,4218,45,0
PP350a_raw,4284,45,1
PP345a_raw,4556,45,0
PP344b_raw,4440,45,2
PP345b_raw,4254,45,6
PP357x_raw,4316,45,1
PRL041_raw,3388,39,4
PRL052_raw,3743,45,1
PRL063_raw,3388,39,10
PRL131_raw,4074,45,1
PRL202_raw,4603,45,0
PRL231_raw,3646,45,1
PRL271_raw,3444,45,9
PRL291_raw,3388,39,13
PRL331_raw,3388,39,24
PP118B_raw,4255,45,4
PP358a_raw,4373,45,2
PRL051_raw,3658,45,6
PP354x_raw,4463,45,0
PRL071_raw,3434,39,14
PRL251_raw,4049,45,1
PP373b_raw,4484,45,1
PP126X_raw,4229,45,1
PRL042_raw,3897,45,2
PP353x_raw,4411,45,0
PP345c_raw,4489,45,2
PRL241_raw,3745,45,1
PRL031_raw,3629,45,8
PRL311_raw,3514,39,9
PP105B_raw,4117,45,1
PRL151_raw,3556,39,3
PRL203_raw,3558,39,10
PRL091_raw,3587,39,8
PRL363_raw,3588,39,9
PP136C_raw,4274,45,4
PP389a_raw,4211,45,6
PP346b_raw,4232,45,2
PRL211_raw,3901,45,1
PP348a_raw,4442,45,0
PRL192_raw,3946,45,0
PP351A_raw,4555,45,0
PP111B_raw,4374,45,0
PP134A_raw,3695,22,13
PRL121_raw,3740,39,9
PRL223_raw,3900,45,3
PRL081_raw,3753,39,7
PRL322_raw,3949,45,6
PRL011_raw,3779,39,3
PP389b_raw,4390,45,6
PRL173_raw,3809,39,15
PP130B_raw,3853,22,9
PRL181_raw,3898,39,1
PP105A_raw,4513,45,0
PRL161_raw,3948,39,4
PP131C_raw,3936,22,2
PRL074_raw,3972,39,4
PRL141_raw,3975,39,6
PRL301_raw,3976,39,7
PRL281_raw,4017,39,1
PRL111_raw,4029,39,1
PRL371_raw,4044,39,0
PRL021_raw,4057,39,2
PRL132_raw,4078,39,3
PRL351_raw,4162,39,1
PP116B_raw,4218,22,3
PP116A_raw,4228,22,3
PP127A_raw,4321,22,1
PP127D_raw,4321,22,0
PP132B_raw,4417,22,1
PP135B_raw,4418,22,1
PP133a_raw,4497,22,0
PP106B_raw,4521,22,2
PP106A_raw,4546,22,1
PP129A_raw,4571,22,0
PP134B_raw,4617,22,1
PP130A_raw,4620,22,0
PP131B_raw,4648,22,0
