tree,n_missing_total,n_missing_1980_on,n_outliers_total
PMN01A_raw,335,31,5
PMN01B_raw,339,31,5
PMN02A_raw,348,31,9
PMN02B_raw,316,31,6
PMN03A_raw,414,45,4
PMN03B_raw,400,45,5
PMN04A_raw,444,31,1
PMN04B_raw,426,31,2
PMN05A_raw,354,31,9
PMN05B_raw,383,31,3
PMN06A_raw,348,31,2
PMN06B_raw,324,31,4
PMN07A_raw,284,31,3
PMN07B_raw,207,31,5
PMN08A_raw,296,45,7
PMN08B_raw,212,31,6
PMN09A_raw,439,31,0
PMN09B_raw,456,31,0
PMN10A_raw,289,45,4
PMN10B_raw,171,31,1
PMN11A_raw,260,31,13
PMN11B_raw,383,45,4
PMN11C_raw,599,31,0
PMN12A_raw,327,45,3
PMN12B_raw,31,31,8
PMN12C_raw,575,31,1
PMN13A_raw,256,31,6
PMN13B_raw,295,31,3
PMN13C_raw,177,31,7
