tree,n_missing_total,n_missing_1980_on,n_outliers_total
044011_raw,277,42,0
044012_raw,250,42,0
044021_raw,103,42,6
044022_raw,103,42,8
044031_raw,112,42,4
044032_raw,160,42,4
044041_raw,130,42,2
044042_raw,146,42,1
044051_raw,90,42,8
044052_raw,103,42,3
044071_raw,73,42,2
044072_raw,210,42,3
044081_raw,211,42,1
044082_raw,90,42,3
044091_raw,184,42,4
044092_raw,201,42,6
044101_raw,90,42,2
044102_raw,90,42,5
044111_raw,100,42,2
044112_raw,60,42,4
044121_raw,100,42,3
044122_raw,51,42,3
044131_raw,170,42,4
044132_raw,138,42,2
044141_raw,193,42,1
044142_raw,220,42,1
044151_raw,196,42,4
044152_raw,96,42,5
044161_raw,70,42,2
044162_raw,42,42,4
044171_raw,90,42,3
044172_raw,100,45,2
044181_raw,248,42,3
044182_raw,323,42,0
