tree,n_missing_total,n_missing_1980_on,n_outliers_total
FOD029A_raw,252,13,0
FOD021A_raw,82,13,9
FOD028A_raw,125,13,4
FOD023B_raw,338,13,2
FOD033C_raw,77,13,6
FOD032B_raw,99,13,2
FOD031B_raw,107,13,5
FOD024B_raw,186,13,3
FOD012B_raw,201,13,4
FOD041B_raw,139,13,3
FOD016B_raw,305,13,1
FOD002B_raw,309,13,0
FOD022A_raw,166,13,2
FOD001B_raw,274,13,4
FOD038B_raw,146,13,3
FOD009A_raw,263,13,0
FOD008A_raw,61,13,4
FOD002A_raw,289,13,1
FOD017A_raw,99,13,1
FOD039A_raw,220,13,2
FOD031A_raw,87,13,4
FOD014B_raw,133,13,2
FOD003A_raw,262,13,0
FOD013B_raw,254,13,0
FOD042A_raw,56,13,5
FOD020B_raw,251,13,3
FOD027A_raw,244,13,4
FOD043A_raw,166,13,2
FOD044A_raw,68,13,6
FOD030B_raw,240,13,6
FOD011B_raw,118,13,7
FOD042D_raw,122,12,6
FOD044D_raw,130,12,3
FOD008D_raw,75,12,6
FOD042C_raw,50,12,2
FOD008C_raw,64,12,7
FOD041C1_raw,437,45,0
FOD041C2_raw,253,12,1
FOD044C_raw,212,12,0
FOD033H1_raw,273,45,2
FOD033H2_raw,232,12,1
FOD033D_raw,181,12,3
FOD007A_raw,262,13,1
FOD019D_raw,178,13,2
FOD015A_raw,174,34,5
FOD037A_raw,198,13,5
FOD036A_raw,154,13,6
FOD026C_raw,117,13,10
FOD033E_raw,103,12,8
FOD040E_raw,138,12,6
