age_CE,693011_raw,693012_raw,693021_raw,693022_raw,693031_raw,693032_raw,693041_raw,693042_raw,693051_raw,693052_raw,693061_raw,693062_raw,693071_raw,693072_raw,693081_raw,693082_raw,693091_raw,693092_raw,693101_raw,693102_raw,693111_raw,693112_raw,693121_raw,693122_raw,693131_raw,693011_raw_outlier_flag,693012_raw_outlier_flag,693021_raw_outlier_flag,693022_raw_outlier_flag,693031_raw_outlier_flag,693032_raw_outlier_flag,693041_raw_outlier_flag,693042_raw_outlier_flag,693051_raw_outlier_flag,693052_raw_outlier_flag,693061_raw_outlier_flag,693062_raw_outlier_flag,693071_raw_outlier_flag,693072_raw_outlier_flag,693081_raw_outlier_flag,693082_raw_outlier_flag,693091_raw_outlier_flag,693092_raw_outlier_flag,693101_raw_outlier_flag,693102_raw_outlier_flag,693111_raw_outlier_flag,693112_raw_outlier_flag,693121_raw_outlier_flag,693122_raw_outlier_flag,693131_raw_outlier_flag
1766,NA,NA,NA,1.88,NA,2.23,NA,3.35,NA,NA,3.62,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,3.91,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE
1767,NA,NA,NA,1.74,NA,2.28,3.43,3.9,NA,NA,3.44,NA,NA,NA,NA,NA,3.47,NA,NA,NA,NA,NA,NA,NA,3.22,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1768,NA,NA,NA,1.9,NA,2.12,3.35,3.95,NA,NA,3.08,NA,NA,NA,NA,NA,3.38,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1769,NA,NA,NA,1.61,NA,1.33,2.89,3.63,NA,NA,2.84,NA,NA,NA,NA,NA,3.05,NA,NA,NA,NA,NA,NA,NA,3.09,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1770,NA,NA,NA,1.81,NA,1.7,3.72,4.41,NA,NA,2.83,NA,NA,NA,NA,NA,2.94,2.85,NA,NA,NA,NA,NA,NA,2.73,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1771,NA,NA,NA,1.34,NA,1.55,3.75,4.34,NA,NA,3.2,NA,NA,NA,NA,NA,3.22,2.64,NA,NA,NA,NA,NA,NA,2.54,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1772,NA,NA,NA,1.34,NA,1.35,3.1,3.54,NA,NA,3.22,3.97,NA,NA,NA,NA,2.95,2.47,NA,NA,NA,NA,NA,NA,1.83,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1773,NA,NA,NA,1.81,NA,2.49,3.94,4.56,NA,NA,3.37,4.07,NA,NA,NA,NA,3.61,3.11,NA,NA,NA,NA,NA,NA,2.46,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,FALSE
1774,NA,NA,NA,1.71,NA,2.34,2.77,3.46,NA,NA,2.66,3.32,NA,NA,NA,NA,3.02,2.67,NA,NA,NA,NA,NA,NA,2.56,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1775,NA,NA,NA,1.69,NA,1.99,3.14,3.65,NA,NA,3.22,2.82,NA,NA,NA,NA,2.43,2.59,NA,NA,NA,NA,NA,NA,1.71,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1776,NA,NA,NA,1.57,NA,1.61,3.64,4.23,NA,NA,3.32,3.28,NA,NA,NA,NA,2.39,2.42,NA,NA,NA,NA,NA,NA,1.55,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1777,NA,NA,NA,1.99,NA,2.29,3.22,3.64,NA,NA,3.53,3.13,NA,NA,NA,NA,2.66,2.64,NA,NA,NA,NA,NA,NA,1.79,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1778,1.87,NA,NA,1.9,NA,2.58,2.96,3.62,NA,NA,3.55,2.92,NA,NA,NA,NA,2.46,3.11,NA,NA,NA,NA,NA,NA,1.83,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE
1779,1.82,NA,NA,1.82,NA,2.37,2.41,2.74,NA,NA,3.16,3.05,NA,NA,NA,NA,2.41,2.42,NA,NA,NA,NA,NA,NA,1.83,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1780,1.92,2.54,NA,1.59,NA,2.43,2.72,2.29,NA,NA,3.34,2.98,NA,NA,NA,NA,2.12,2.12,NA,NA,NA,NA,NA,NA,2.02,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1781,1.78,2.33,NA,1.28,NA,2.23,2.15,1.72,NA,NA,2.64,2.43,NA,NA,NA,NA,1.67,1.89,1.94,NA,NA,NA,NA,NA,1.31,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1782,1.71,2.25,NA,1.38,NA,2.09,3.03,2.29,NA,NA,2.87,2.67,NA,NA,NA,NA,1.57,1.9,1.8,NA,NA,NA,NA,NA,1.25,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1783,1.48,2.25,NA,1.24,NA,1.85,3.13,2.57,NA,NA,3.03,2.24,NA,NA,NA,NA,1.55,1.85,1.47,NA,NA,NA,NA,NA,1.53,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1784,1.5,2.1,NA,1.22,NA,2.49,3.73,2.82,NA,NA,2.26,2.04,NA,NA,NA,NA,1.69,2.12,1.94,NA,NA,NA,NA,NA,1.7,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1785,1.31,1.85,NA,1.07,NA,2.42,3.16,2.16,NA,NA,1.26,1.03,NA,1.59,NA,NA,1.89,1.84,1.77,NA,NA,NA,NA,NA,1.58,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1786,1.51,2.04,NA,1.44,NA,2.61,2.69,2.22,NA,NA,1.23,0.87,NA,1.86,NA,NA,2.29,2.21,1.74,NA,NA,NA,NA,NA,2,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1787,1.13,1.42,NA,1.13,NA,2.12,1.8,1.6,NA,NA,0.98,0.75,NA,1.48,NA,NA,1.7,1.68,1.52,NA,NA,NA,NA,NA,1.64,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1788,1.77,2.36,NA,1.82,NA,2.9,2.35,2.26,NA,NA,1.43,0.89,NA,2.26,NA,NA,2.07,2.27,1.95,NA,NA,NA,NA,NA,2.78,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1789,2.1,2.71,NA,2.05,NA,3.49,2.46,2.22,NA,2.93,1.23,0.64,NA,2.46,NA,NA,2.33,2.27,1.59,NA,NA,NA,NA,NA,2.65,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1790,1.98,2.35,NA,1.49,3.4,2.03,2.08,1.68,1.94,2.4,0.9,0.49,NA,1.91,NA,NA,1.83,2.04,1.11,NA,NA,NA,NA,NA,2.27,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1791,2.13,2.47,NA,1.61,3.81,1.87,1.97,1.81,2.51,2.62,0.93,0.55,NA,1.73,NA,NA,1.77,1.87,1.3,NA,NA,NA,NA,NA,2.44,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1792,1.98,2,NA,1.44,4.37,1.81,2.14,1.88,2.54,2.43,0.96,0.48,NA,1.57,NA,NA,1.76,1.73,1.41,NA,NA,NA,NA,NA,2.72,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1793,2.03,2.44,1.71,1.92,4.87,2.67,2.54,2.71,3.29,2.88,1.1,0.6,NA,1.7,NA,NA,1.61,2.09,1.81,NA,NA,NA,NA,NA,3.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1794,2.1,2.47,1.3,1.65,3.86,2.39,2.19,2.05,2.81,2.43,1.17,0.6,NA,1.68,NA,NA,1.8,2.21,1.82,NA,NA,NA,NA,NA,3.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1795,2.26,2.37,1.26,1.78,3.26,2.35,2.27,2.05,2.5,2.11,1.26,0.73,NA,1.92,NA,NA,1.83,2.43,1.99,NA,NA,NA,NA,NA,2.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1796,1.98,1.95,1.36,1.61,2.97,2.63,1.8,1.39,2.06,1.82,1.12,0.57,NA,1.76,NA,NA,1.62,2.25,1.77,NA,NA,NA,NA,NA,2.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1797,1.87,1.53,1.06,1.31,2.7,2.25,2.15,1.58,1.8,1.73,1.32,0.76,NA,1.75,1.61,NA,1.94,2.41,1.93,1.93,NA,NA,NA,NA,1.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1798,2.57,2.07,1.17,1.42,3.07,2.49,2.62,1.88,2.33,1.94,1.43,0.67,NA,1.72,2,NA,2.25,2.91,2.02,1.84,NA,NA,NA,NA,2.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1799,2.04,1.58,1.52,1.27,3.58,2.69,2.57,1.48,1.82,1.34,1.29,0.7,NA,1.39,1.52,NA,1.98,2.36,1.83,2.35,NA,NA,NA,NA,2.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1800,2.36,1.9,1.78,1.17,4,3.41,3.48,2.17,2.05,1.61,1.42,0.69,NA,1.7,2.1,NA,2.06,2.46,2.95,3.09,NA,NA,NA,NA,2.71,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE
1801,1.98,2.08,2.08,1.5,3.16,2.87,2.23,1.49,1.73,1.68,1.42,0.92,NA,1.96,2.31,NA,1.98,2.53,2.85,2.76,NA,NA,NA,NA,2.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE
1802,1.84,1.84,1.35,0.94,2.91,2.24,1.9,1.04,1.42,1.28,1.12,0.71,NA,1.87,2.4,NA,1.7,2.1,1.94,1.96,NA,NA,NA,NA,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1803,1.86,1.94,1.09,1,3.41,2.48,2.26,1.27,1.61,1.41,1.19,0.75,NA,1.57,3.12,NA,1.53,1.9,1.82,1.87,NA,NA,NA,NA,1.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1804,2.12,2.31,1.41,1.3,4.15,2.99,2.85,1.76,2.21,1.73,1.54,0.95,NA,2.13,3.94,NA,2.05,2.64,2.62,2.68,NA,NA,NA,NA,1.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1805,2.11,2.24,1.45,1.23,3.56,3.11,2.58,2.05,2.2,1.61,1.62,1.09,NA,2.09,2.96,NA,2.39,2.88,2.87,2.88,NA,NA,NA,NA,1.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE
1806,1.32,1.78,1.22,1.19,3.18,2.33,1.82,1.53,1.85,1.38,1.43,1.3,NA,1.78,2.28,NA,1.93,2.39,2.38,2.51,NA,NA,NA,NA,1.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1807,1.55,1.88,1.16,1.09,2.81,2.32,1.69,1.39,1.74,1.3,1.31,1.21,NA,1.58,1.97,NA,1.69,2.11,2.19,2.12,NA,NA,NA,NA,1.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1808,1.29,1.52,1.1,1,2.51,2.31,1.64,1.19,1.38,1.09,1.34,1.19,NA,1.51,1.52,NA,1.64,1.5,1.92,1.92,NA,NA,NA,NA,1.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1809,0.99,1.26,0.83,0.84,1.85,1.73,1.73,1.29,1.38,1.05,1.12,0.66,NA,1.19,1.14,NA,1.44,1.31,1.79,1.73,NA,NA,NA,NA,1.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1810,1.04,1.16,0.91,0.98,2.4,1.89,2.11,1.52,1.22,1.13,1.18,0.99,NA,1.26,1.29,NA,1.61,1.37,1.86,1.76,NA,NA,NA,NA,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1811,1.08,1.22,0.82,1.01,2.9,2.14,2.49,1.65,1.1,1.18,0.98,1.02,NA,1.34,1.82,NA,1.41,1.24,1.65,1.57,NA,NA,NA,NA,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1812,0.85,1.1,0.97,0.83,2.49,1.94,2.07,1.55,0.83,0.91,0.88,0.83,NA,1.04,1.93,NA,0.97,1.02,1.35,1.69,NA,NA,NA,NA,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1813,0.74,0.96,0.91,0.48,2.36,1.89,1.8,1.38,0.8,0.8,0.8,0.97,NA,0.84,1.82,NA,1.05,1.17,1.35,1.55,NA,NA,NA,NA,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1814,0.87,1.21,1.21,0.65,2.68,2.24,1.87,1.83,1.17,1.11,0.88,1.24,NA,1.25,2.49,NA,1.17,1.26,1.66,2.03,NA,NA,NA,NA,1.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1815,0.83,1.07,1.18,0.39,3.24,2.19,1.69,1.48,1.09,1.04,0.92,1.31,NA,1.22,2.35,NA,1.31,1.22,1.7,1.93,NA,NA,NA,NA,1.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1816,0.91,1.03,1.03,0.37,3.78,2.74,1.93,1.7,1.3,1.4,0.93,1.19,NA,1.31,1.99,NA,1.45,1.28,1.99,2.38,NA,NA,NA,NA,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1817,0.98,1.09,1.12,0.42,2.78,2.57,1.72,1.36,1.12,1.18,0.84,1.03,1.74,1.13,1.9,NA,1.47,1.52,1.78,2.01,NA,NA,NA,NA,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
