# Upper Snake River 415 Year Streamflow Reconstructions 
#----------------------------------------------------------------------- 
#               World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available),
# and date accessed when using these downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/9890
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-recon-9890.json
#   Study_Level_JSON_Description: JSON metadata of this file's parent study, which includes all study metadata.
#
# Data_Type: Climate Reconstructions
#
# Dataset_DOI: 10.25921/nvkf-xr37
#
# Science_Keywords: hydrology
#-------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/reconstructions/northamerica/usa/idaho/snake-flow2010-palisades-noaa.txt
#   Data_Download_Description: NOAA Template File; Streamflow Reconstruction Data
#
#-------------------
# Contribution_Date
#   Date: 2010-12-07
#-------------------
# File_Last_Modified_Date
#   Date: 2025-06-16
#-------------------
# Title
#   Study_Name: Upper Snake River 415 Year Streamflow Reconstructions 
#-------------------
# Investigators
#   Investigators: Wise, E.K.
#-------------------
# Description_Notes_and_Keywords
#   Description: Wise 2010 tree-ring reconstruction of streamflow at three gages in the upper Snake River.  Reconstruction is of total annual (water year) flow in acre-feet. 
# The reconstructed gage records are for the following gages: 
# (1) Jackson Lake at Dam on Snake River near Moran, WY: 43.8575N,-110.59W, 2065M
# (2) south fork of the Snake River at Palisades Dam, ID: 43.3327N, -111.2025W, 1708M
# (3) Snake River near Heise, ID: 43.6419N, -111.6844W, 1525M
# 
# Reconstruction is based on 3 tree-ring chronologies: 
# FMT Douglas fir (S. Gray): 42.96°N, 109.77°W, 2300m, 1507-2006AD 
# HRI Limber pine (Teton Science School): 43.30°N, 110.67°W, 2000m 1505-2006AD 
# RDH Limber pine (E. Wise): 43.62°N, 110.44°W, 2300m, 1322-2006AD 
# 
# The RDH chronology is archived in the International Tree Ring Data Bank (ITRDB): 
# https://www.ncei.noaa.gov/products/paleoclimatology
# 
# Instrumental data was supplied by the U.S. Bureau of Reclamation. See Wise (2010) for more complete description of data and methods. 
#-------------------
# Publication
#   Authors: Wise, E.K.
#   Journal_Name: Water Resources Research
#   Published_Title: Tree ring record of streamflow and drought in the upper Snake River
#   Published_Date_or_Year: 2010-11-17
#   Volume: 46
#   Pages: 
#   Issue: 11
#   Report_Number: 
#   DOI: 10.1029/2010WR009282 
#   Full_Citation: Wise, E.K. 2010. Tree ring record of streamflow and drought in the upper Snake River. Water Resources Research, Vol. 46 (W11529). doi:10.1029/2010WR009282. 
#   Abstract: Tree ring samples collected near the Snake River headwaters were augmented with preexisting tree ring chronologies to create a 415 year reconstruction of upper Snake River streamflow, extending the short instrumental record and providing the first description of multicentury water supply variability in this river. Results indicate that the region's early 21st century drought is severe even in the context of long-term climatic variability and that the instrumental record is representative of low-flow individual years. In terms of overall magnitude, droughts of the recent past are eclipsed by a sustained low-flow period lasting for over 30 years in the early to mid-1600s. A comparison of reconstructed Snake River flow with streamflow reconstructions of the Colorado, Sacramento, and Verde rivers suggests that changes in the predominance of zonal versus meridional atmospheric flow may have influenced drought patterns in the western United States through time. 
#-------------------
# Funding_Agency
#   Funding_Agency_Name: Society for Women Geographers 
#   Grant_Number: Pruitt National Fellowship
#-------------------
# Funding_Agency
#   Funding_Agency_Name: Association of Pacific Coast Geographers
#   Grant_Number: Margaret Trussell Scholarship
#-------------------
# Funding_Agency
#   Funding_Agency_Name: Association of American Geographers 
#   Grant_Number: Dissertation award
#-------------------
# Funding_Agency
#   Funding_Agency_Name: US Environmental Protection Agency (EPA)
#   Grant_Number: STAR Graduate Fellowship
#-------------------
# Site_Information
#   Site_Name: South Fork, Snake River at Palisades Dam, ID
#   Location: Idaho
#   Northernmost_Latitude: 43.3327
#   Southernmost_Latitude: 43.3327
#   Easternmost_Longitude: -111.2025
#   Westernmost_Longitude: -111.2025
#   Elevation_m: 1708
#-------------------
# Data_Collection
#   Collection_Name: Palisades Streamflow Wise2010
#   First_Year: 1591
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m: 
#   Parameter_Keywords: streamflow
#   Notes: 
#-------------------
# Chronology_Information
#   Chronology:
#-------------------
# Variables 
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Variables format: shortname <tab> what,material,error,units,seasonality,data_type,detail,method, C(har) or N(umeric) data,additional information
#
## age_CE	age,,,year Common Era,,climate reconstructions;tree ring,,,N,
## PALI_recon	streamflow,,,acre foot,Oct-Sep,climate reconstructions;tree ring,,,N,south fork of the Snake River at Palisades Dam ID
## PALI_inst	streamflow,,,acre foot,Oct-Sep,instrumental,,,N,south fork of the Snake River at Palisades Dam ID
#-------------------------------
# DATA: 
# Missing_Values: NA
age_CE	PALI_recon	PALI_inst
1591	4592401	NA
1592	3728385	NA
1593	4607399	NA
1594	3811484	NA
1595	5214561	NA
1596	6943128	NA
1597	4390326	NA
1598	3702123	NA
1599	4194656	NA
1600	4536768	NA
1601	6345165	NA
1602	3867395	NA
1603	5250253	NA
1604	5386335	NA
1605	4779005	NA
1606	3319034	NA
1607	4106037	NA
1608	5623471	NA
1609	5484526	NA
1610	3779261	NA
1611	5027721	NA
1612	4328986	NA
1613	3581940	NA
1614	4751376	NA
1615	4989885	NA
1616	5294208	NA
1617	5493018	NA
1618	4224670	NA
1619	3937719	NA
1620	4818003	NA
1621	4257123	NA
1622	4850547	NA
1623	6051677	NA
1624	4972266	NA
1625	5117546	NA
1626	3314612	NA
1627	4658998	NA
1628	4297295	NA
1629	4000018	NA
1630	3230174	NA
1631	2760692	NA
1632	2935048	NA
1633	5896264	NA
1634	4931260	NA
1635	2836979	NA
1636	3515773	NA
1637	4876372	NA
1638	3674259	NA
1639	3017081	NA
1640	4599511	NA
1641	5557812	NA
1642	4013196	NA
1643	4556091	NA
1644	4061938	NA
1645	4265168	NA
1646	3673139	NA
1647	3522761	NA
1648	4565014	NA
1649	4257226	NA
1650	5417399	NA
1651	3778527	NA
1652	2584258	NA
1653	5440554	NA
1654	4947682	NA
1655	5005792	NA
1656	3613532	NA
1657	3436906	NA
1658	4192482	NA
1659	4233884	NA
1660	5218505	NA
1661	3673421	NA
1662	5137593	NA
1663	5242601	NA
1664	5819943	NA
1665	5151240	NA
1666	3969129	NA
1667	3827304	NA
1668	4267005	NA
1669	4762742	NA
1670	5375435	NA
1671	3149938	NA
1672	5726850	NA
1673	5024907	NA
1674	4951770	NA
1675	5850349	NA
1676	5860496	NA
1677	4245687	NA
1678	3703288	NA
1679	4539145	NA
1680	4435229	NA
1681	4324872	NA
1682	5620279	NA
1683	5760809	NA
1684	3732335	NA
1685	2867750	NA
1686	4194079	NA
1687	5331137	NA
1688	5755737	NA
1689	4839517	NA
1690	5537700	NA
1691	5042366	NA
1692	4627963	NA
1693	5612649	NA
1694	3556692	NA
1695	2653580	NA
1696	4881711	NA
1697	5164316	NA
1698	5190062	NA
1699	4945038	NA
1700	5998579	NA
1701	5223158	NA
1702	4033212	NA
1703	3822234	NA
1704	3827046	NA
1705	4304103	NA
1706	4347169	NA
1707	4464865	NA
1708	4474047	NA
1709	4893164	NA
1710	2925978	NA
1711	4477114	NA
1712	4210646	NA
1713	5235805	NA
1714	4639992	NA
1715	5409355	NA
1716	4182720	NA
1717	4792855	NA
1718	5074892	NA
1719	4331894	NA
1720	5270222	NA
1721	2202622	NA
1722	5467055	NA
1723	3814103	NA
1724	4001870	NA
1725	5634674	NA
1726	5629982	NA
1727	6575621	NA
1728	3865926	NA
1729	3596477	NA
1730	5179831	NA
1731	4589154	NA
1732	5403373	NA
1733	5200021	NA
1734	5252776	NA
1735	4031831	NA
1736	3502075	NA
1737	4174050	NA
1738	3867351	NA
1739	4305655	NA
1740	4264012	NA
1741	5211361	NA
1742	4265434	NA
1743	4305059	NA
1744	4786073	NA
1745	5402391	NA
1746	5497404	NA
1747	6009120	NA
1748	4522449	NA
1749	4008125	NA
1750	5047964	NA
1751	4965637	NA
1752	4880616	NA
1753	4243735	NA
1754	4786358	NA
1755	2860194	NA
1756	4109208	NA
1757	5149320	NA
1758	4072899	NA
1759	3395580	NA
1760	4877426	NA
1761	4655102	NA
1762	4227852	NA
1763	4786364	NA
1764	5448245	NA
1765	4218852	NA
1766	4893810	NA
1767	5450797	NA
1768	4993731	NA
1769	4502409	NA
1770	3411624	NA
1771	4771552	NA
1772	4490426	NA
1773	4370218	NA
1774	5121068	NA
1775	5103543	NA
1776	4716360	NA
1777	3516815	NA
1778	4771075	NA
1779	5784650	NA
1780	3007639	NA
1781	5600153	NA
1782	4995530	NA
1783	3451760	NA
1784	5212316	NA
1785	5004276	NA
1786	5008022	NA
1787	5627879	NA
1788	4719159	NA
1789	4739968	NA
1790	5839544	NA
1791	4877268	NA
1792	4233775	NA
1793	4932759	NA
1794	1977805	NA
1795	4622827	NA
1796	5372164	NA
1797	5440759	NA
1798	5771815	NA
1799	5689139	NA
1800	2276638	NA
1801	5104654	NA
1802	5010805	NA
1803	4094816	NA
1804	3182218	NA
1805	4393303	NA
1806	3942545	NA
1807	3693309	NA
1808	3930104	NA
1809	4619751	NA
1810	5235144	NA
1811	5428052	NA
1812	4585799	NA
1813	4265008	NA
1814	2519800	NA
1815	5279269	NA
1816	4458620	NA
1817	4598659	NA
1818	3658493	NA
1819	5364691	NA
1820	5552881	NA
1821	4465448	NA
1822	3860094	NA
1823	4137699	NA
1824	4174862	NA
1825	4949674	NA
1826	4728472	NA
1827	5376899	NA
1828	5041654	NA
1829	3563521	NA
1830	4416577	NA
1831	4105387	NA
1832	4665404	NA
1833	4053669	NA
1834	4500898	NA
1835	4497153	NA
1836	5405711	NA
1837	5361216	NA
1838	5873984	NA
1839	3444784	NA
1840	5386260	NA
1841	4066280	NA
1842	4935381	NA
1843	4823971	NA
1844	4140832	NA
1845	4781528	NA
1846	2610723	NA
1847	4668671	NA
1848	4132855	NA
1849	5095177	NA
1850	4676576	NA
1851	3956457	NA
1852	5098895	NA
1853	6037475	NA
1854	5469659	NA
1855	3167009	NA
1856	3345103	NA
1857	3987043	NA
