tree,n_missing_total,n_missing_1980_on,n_outliers_total
002a_raw,247,5,1
004a_raw,197,5,0
005a_raw,194,5,0
006a_raw,221,5,0
008a_raw,224,5,0
009a_raw,230,5,0
010a_raw,243,5,0
011a_raw,230,5,0
012a_raw,189,5,0
013a_raw,193,5,0
014a_raw,197,5,0
015a_raw,194,5,0
021a_raw,181,5,0
022a_raw,232,5,1
029a_raw,157,5,0
030a_raw,214,5,0
034a_raw,189,5,0
042a_raw,179,5,1
043a_raw,148,5,0
045a_raw,178,5,0
049a_raw,100,5,1
052a_raw,74,5,1
053b_raw,160,5,1
054a_raw,122,5,2
055a_raw,176,5,0
056a_raw,107,5,0
057a_raw,171,5,1
058a_raw,142,5,1
059a_raw,152,5,0
060a_raw,218,5,0
061a_raw,114,5,0
062a_raw,123,5,3
063a_raw,204,5,0
064a_raw,191,5,0
066a_raw,113,5,1
068a_raw,165,5,0
069a_raw,157,5,1
073a_raw,211,5,1
074a_raw,224,5,1
076a_raw,203,5,3
077a_raw,164,5,3
078a_raw,176,5,0
081a_raw,81,5,1
082a_raw,140,5,1
087a_raw,139,5,0
091a_raw,152,5,0
095a_raw,241,5,0
102a_raw,214,5,0
106a_raw,112,5,1
107a_raw,97,5,0
114a_raw,215,5,0
117a_raw,164,5,0
126a_raw,198,5,0
127a_raw,218,5,0
128a_raw,108,5,1
130a_raw,173,5,1
131a_raw,207,5,0
132a_raw,215,5,0
133a_raw,62,5,2
134a_raw,128,5,1
135a_raw,110,5,1
136a_raw,148,5,1
142a_raw,33,6,4
143a_raw,214,5,0
147a_raw,200,5,0
148a_raw,121,6,1
149a_raw,170,5,0
150a_raw,235,5,0
151a_raw,81,5,3
152a_raw,193,5,1
153a_raw,35,5,4
155a_raw,47,5,4
156a_raw,146,5,0
159a_raw,5,5,2
160a_raw,165,5,0
161a_raw,198,5,0
162a_raw,161,5,0
164a_raw,130,5,0
166a_raw,149,5,0
167a_raw,122,5,1
