age_CE,137011_raw,137021_raw,137031_raw,137041_raw,137051_raw,137061_raw,137071_raw,137081_raw,137091_raw,137011_raw_outlier_flag,137021_raw_outlier_flag,137031_raw_outlier_flag,137041_raw_outlier_flag,137051_raw_outlier_flag,137061_raw_outlier_flag,137071_raw_outlier_flag,137081_raw_outlier_flag,137091_raw_outlier_flag
1714,1.07,NA,NA,NA,NA,NA,NA,NA,0.6,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1715,0.21,NA,NA,NA,NA,2.64,NA,NA,0.89,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1716,1.25,NA,NA,NA,NA,2.26,NA,NA,1.72,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1717,1.37,NA,NA,NA,NA,2.74,NA,NA,2.04,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1718,0.34,NA,NA,NA,NA,1.67,NA,NA,1.72,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1719,0.68,NA,NA,NA,NA,1.79,NA,NA,2.02,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1720,1.08,NA,NA,NA,NA,1.87,NA,NA,1.24,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1721,0.43,NA,NA,NA,NA,1.6,NA,NA,1.52,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1722,0.27,NA,NA,NA,NA,2.49,NA,NA,1.54,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1723,0.16,NA,NA,NA,NA,0.3,NA,NA,2.81,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE
1724,0.23,NA,NA,NA,NA,0.6,NA,NA,2.32,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1725,0.3,NA,NA,NA,NA,2.84,NA,NA,2.69,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1726,0.55,NA,NA,NA,NA,3.6,NA,NA,2.05,FALSE,NA,NA,NA,NA,TRUE,NA,NA,FALSE
1727,1.01,NA,NA,NA,NA,1.94,NA,NA,1.98,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1728,1.67,NA,NA,NA,NA,0.81,NA,NA,2.22,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1729,0.65,NA,NA,NA,NA,0.54,NA,NA,0.6,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1730,0.7,NA,NA,NA,NA,1.66,NA,NA,1.79,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1731,1.36,NA,NA,NA,NA,1.75,NA,NA,2.92,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE
1732,2.05,NA,NA,NA,NA,1.3,NA,NA,1.55,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1733,1.61,NA,NA,NA,NA,1.11,NA,NA,0.74,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1734,1.23,NA,NA,NA,NA,3.02,NA,NA,0.39,FALSE,NA,NA,NA,NA,TRUE,NA,NA,FALSE
1735,0.91,NA,NA,NA,NA,0.66,NA,NA,0.44,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1736,0.24,NA,NA,NA,NA,1.74,NA,NA,0.45,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1737,0.78,NA,NA,NA,NA,1.85,NA,NA,1.02,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1738,0.74,NA,NA,NA,NA,2.25,NA,NA,1.8,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1739,0.77,NA,NA,NA,NA,0.7,NA,NA,1.03,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1740,0.6,NA,NA,NA,NA,1.1,NA,NA,0.62,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1741,0.56,NA,NA,NA,NA,1.51,NA,NA,0.4,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1742,0.19,NA,NA,NA,NA,0.86,NA,NA,0.14,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1743,0.84,NA,NA,NA,NA,2.07,NA,NA,0.64,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1744,0.75,NA,NA,NA,NA,1.56,NA,NA,1.1,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1745,0.68,NA,NA,NA,NA,2.28,NA,NA,1.59,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1746,0.37,NA,NA,NA,NA,2.55,NA,NA,2.15,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE
1747,0.97,6.43,NA,NA,NA,2.44,NA,NA,1.85,FALSE,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE
1748,0.07,2.83,NA,NA,NA,0.44,NA,NA,0.73,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1749,0.54,4.6,NA,NA,NA,1.85,NA,NA,1.42,FALSE,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE
1750,0.53,3.2,NA,NA,NA,1.17,NA,NA,1.09,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1751,0.8,1.97,NA,NA,NA,0.68,NA,NA,0.65,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1752,0.51,0,NA,NA,NA,0.12,NA,NA,0.25,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1753,0.8,0.82,NA,NA,NA,0.79,NA,NA,0.9,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1754,0.84,1.23,NA,NA,NA,0.92,NA,NA,1.36,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1755,0.32,1.54,NA,NA,NA,1.01,NA,NA,0.89,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1756,0.93,0.96,NA,NA,NA,0.7,NA,NA,0.53,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1757,0.93,1.22,NA,NA,NA,0.5,NA,NA,0.91,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1758,2.06,0.61,NA,NA,NA,1.38,NA,NA,1.02,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1759,4.23,1.35,NA,NA,NA,1.57,NA,NA,1.58,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1760,2.19,1.61,NA,NA,NA,2.62,NA,NA,1.65,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1761,0.4,3.68,NA,NA,NA,1.94,NA,NA,1.31,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1762,1.69,2.3,NA,NA,NA,2.67,NA,NA,1.53,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1763,1.01,3.51,NA,NA,NA,1.67,NA,NA,1.22,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1764,0.42,2.43,NA,NA,NA,2.9,NA,NA,1.76,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1765,0.52,5.52,NA,NA,NA,1.79,NA,NA,1.27,FALSE,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE
1766,0.34,3.1,NA,NA,NA,2.52,NA,NA,1.63,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1767,0.27,3.83,NA,NA,NA,2.09,NA,NA,1.88,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1768,0.59,3.12,NA,NA,NA,2.23,NA,NA,2.11,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1769,0.4,3.23,NA,NA,NA,1.82,NA,NA,2.02,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1770,0.63,1.63,NA,NA,NA,1.21,NA,NA,1.25,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1771,1.02,1.5,NA,NA,NA,2.04,NA,NA,2.19,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1772,1.21,3.14,NA,NA,NA,1.66,NA,NA,2.03,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1773,1.49,2.03,NA,NA,NA,1.25,NA,NA,1.36,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1774,1.33,1.28,NA,NA,NA,1.88,NA,NA,1.77,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE
1775,0.87,1.44,NA,NA,NA,1.41,NA,0.98,2,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1776,1.64,1.96,NA,NA,NA,1.66,NA,1.18,1.42,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1777,0.7,1.85,NA,NA,NA,1.08,NA,0.51,1.83,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1778,0.94,2.72,NA,NA,NA,0.92,NA,0.15,1.36,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1779,1.01,1.15,NA,NA,NA,0.91,NA,0.55,0.95,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1780,0.97,1.62,NA,NA,NA,0.99,NA,0.61,0.46,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1781,0.66,1.75,NA,NA,NA,1.05,NA,0.54,0.41,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1782,0.63,1.51,NA,NA,NA,0.43,NA,0.51,0.14,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1783,0.84,0.53,NA,NA,NA,0.91,NA,0.39,0.65,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1784,1.01,1.3,NA,NA,NA,1.54,NA,0.47,0.93,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1785,0.52,1.93,NA,NA,NA,0.62,NA,1.07,0.78,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1786,0.77,0.77,NA,NA,NA,1.51,NA,0.42,0.83,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1787,0.58,1.61,NA,NA,NA,1.18,NA,0.98,0.93,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1788,0.76,2.06,NA,NA,NA,0.46,NA,1.26,0.73,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1789,0.63,0.82,NA,NA,NA,0.88,NA,0.63,0.98,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1790,0.43,1.66,NA,NA,NA,0.81,NA,1.16,0.71,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1791,0.46,1.26,NA,NA,NA,1.51,NA,1.01,1.5,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1792,0.61,1.69,NA,NA,NA,1.14,NA,1.04,2.27,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1793,0.42,1.79,NA,NA,NA,2.75,NA,1.22,2.45,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1794,0.47,3.52,NA,NA,NA,1.23,NA,2.03,0.96,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1795,0.74,2.46,NA,NA,NA,1.41,NA,0.98,1.69,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1796,0.27,3.17,NA,NA,NA,1.16,NA,1.72,1.22,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1797,0.63,2.02,NA,NA,NA,1.12,NA,1.13,1.27,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1798,1.01,1.93,NA,NA,NA,0.73,NA,1.01,1.03,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1799,0.44,1.34,NA,NA,NA,1.15,NA,0.76,0.87,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1800,0.83,2.39,NA,NA,NA,0.56,NA,1.11,0.59,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1801,0.49,1.22,NA,NA,NA,0.25,NA,0.96,0.56,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1802,0.76,1.3,NA,NA,NA,0.68,NA,0.82,1.05,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1803,0.94,1.42,NA,NA,NA,1.03,NA,1.05,1.51,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1804,1.31,1.25,NA,NA,NA,0.73,NA,1.13,1.76,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1805,0.64,2.75,NA,NA,NA,1.64,NA,1.41,1.38,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1806,1.25,1.42,NA,NA,NA,0.91,NA,0.75,1.27,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1807,1.08,0.94,NA,NA,NA,0.83,NA,0.67,1.3,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1808,0.72,1.33,NA,NA,NA,1.18,NA,0.56,1.36,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1809,0.53,1.77,NA,NA,NA,1.31,NA,0.92,1.22,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE
1810,0.84,1.67,0.53,1.5,NA,0.89,NA,0.83,1.3,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1811,0.46,0.93,0.86,0.11,NA,0.71,NA,0.43,1.63,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1812,0.29,1.46,1.01,0.09,NA,1.73,NA,1.06,1.13,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1813,0.66,1.5,0.34,0.14,NA,0.69,NA,0.82,0.94,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1814,0.6,1.18,0.43,0.47,NA,0.43,NA,0.46,0.7,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1815,1.18,1.66,0.62,1.94,NA,0.53,NA,0.64,0.73,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1816,0.81,1.43,0.84,1.96,NA,0.72,NA,0.83,1.09,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1817,0.61,1.01,0.79,0.37,NA,0.71,NA,0.72,1.18,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1818,0.68,0.42,0.3,0.31,NA,0,NA,0.39,0.63,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1819,0.54,1.19,0.62,2.34,NA,0.43,NA,0.81,1.3,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1820,0.43,0.42,0.22,0.83,NA,0.1,NA,0.25,0.7,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1821,0.22,1,0.73,2.03,NA,0.32,NA,0.7,1.47,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1822,0.63,0.77,0.43,0.58,NA,0,NA,0.4,0.3,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1823,0.73,0.41,0.27,0.4,NA,0.72,NA,0.32,0.34,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1824,0.35,1,0.64,1.42,NA,0.61,NA,0.64,0.95,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1825,0.51,1.13,1.12,1.13,NA,0.62,NA,1.23,1.01,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1826,0.52,1.76,0.98,0.39,NA,0.62,NA,0.85,1.16,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
