tree,n_missing_total,n_missing_1980_on,n_outliers_total
CLR02A_raw,265,45,1
CLR02B_raw,237,28,2
CLR04A_raw,81,28,4
CLR04B_raw,115,28,2
CLR04C_raw,103,28,2
CLR05A_raw,200,28,2
CLR05B_raw,125,34,2
CLR06A_raw,201,45,5
CLR06B_raw,191,45,2
CLR06C_raw,139,28,5
CLR08A_raw,239,28,3
CLR08B_raw,214,45,5
CLR08C_raw,209,33,5
CLR10A_raw,143,28,0
CLR10B_raw,291,28,1
CLR11A_raw,50,28,7
CLR11B_raw,80,28,7
CLR12A_raw,102,45,7
CLR12B_raw,89,45,4
CLR13A_raw,190,45,6
CLR13B_raw,223,45,3
CLR14A_raw,125,45,1
CLR14B_raw,149,28,4
CLR15A_raw,83,28,4
CLR15B_raw,131,28,2
CLR15C_raw,123,28,4
CLR16A_raw,147,28,5
CLR16B_raw,82,28,4
CLR16C_raw,80,28,4
CLR17A_raw,149,28,3
CLR17B_raw,106,28,2
CLR19A_raw,111,28,2
CLR19B_raw,83,28,4
CLR19C_raw,219,28,1
CLR19D_raw,70,28,7
CLR19E_raw,70,28,8
CLR20A_raw,149,28,4
CLR20B_raw,133,28,2
CLR20C_raw,233,28,0
CLR21A_raw,138,28,2
CLR21B_raw,164,28,4
CLR22A_raw,302,28,2
CLR22B_raw,292,28,2
CLR23B_raw,290,28,0
CLR24A_raw,194,28,6
CLR24B_raw,147,28,5
CLR25A_raw,84,28,4
CLR25B_raw,199,28,2
CLR27A_raw,258,28,0
CLR27B_raw,137,28,5
CLR28A_raw,293,28,0
CLR28B_raw,292,28,0
CLR29A_raw,259,28,0
CLR29B_raw,303,28,0
CLR30A_raw,230,45,1
CLR30B_raw,200,28,3
CLR31A_raw,282,28,0
CLR31B_raw,281,28,3
CLR32B_raw,295,28,1
CLR32C_raw,297,28,1
CLR33A_raw,234,28,2
CLR33B_raw,242,28,1
CLR34A_raw,296,28,2
CLR35A_raw,231,28,1
CLR35B_raw,228,28,0
CLR36A_raw,129,28,1
CLR36B_raw,158,28,1
CLR37A_raw,283,28,0
CLR37B_raw,293,28,3
CLR39A_raw,282,28,1
CLR39B_raw,281,28,2
CL202A_raw,356,20,0
CL203A_raw,300,20,0
CL203B_raw,301,45,0
CL204A_raw,290,20,0
CL205A_raw,298,20,1
CL206A_raw,205,20,0
CL207A_raw,293,35,1
CL208A_raw,250,20,1
CL209A_raw,301,20,0
CL210A_raw,294,20,0
CL211A_raw,301,20,0
CL212A_raw,247,20,1
CL214A_raw,281,20,1
CL215A_raw,263,20,0
CL216A_raw,228,20,1
CL216B_raw,250,20,0
CL217A_raw,50,20,10
CL218A_raw,224,45,4
CL218B_raw,50,20,5
CL219A_raw,261,45,2
CL220A_raw,329,20,0
CL221A_raw,279,20,3
CL223A_raw,150,45,5
CL226A_raw,304,20,2
CL227A_raw,257,20,2
CL228A_raw,264,20,1
CL229A_raw,102,20,3
CL230A_raw,258,20,1
CL231A_raw,326,20,1
CL232A_raw,308,20,0
CL233A_raw,164,20,4
CL234A_raw,310,45,2
CL235A_raw,230,20,2
CL236A_raw,299,20,1
CL237A_raw,259,20,2
CL238A_raw,270,20,1
CL239A_raw,282,20,2
CL240A_raw,260,20,3
