tree,n_missing_total,n_missing_1980_on,n_outliers_total
FCG01A_raw,1347,32,3
FCG01B_raw,1306,32,4
FCG02A_raw,908,32,8
FCG02B_raw,950,32,5
FCG03A_raw,1349,45,3
FCG03B_raw,1143,32,9
FCG04A_raw,1032,32,11
FCG04B1_raw,1329,45,1
FCG04B2_raw,1255,32,2
FCG05A1_raw,1087,45,4
FCG05B1_raw,1214,45,1
FCG05B2_raw,1461,32,2
FCG06A_raw,986,32,5
FCG06B_raw,940,45,5
FCG07A_raw,1064,32,8
FCG07B_raw,1106,32,5
FCG08A1_raw,1317,45,0
FCG08A2_raw,1223,32,10
FCG08B_raw,888,32,9
FCG09B_raw,818,45,11
FCG10B2_raw,1064,32,9
FCG11A_raw,1314,32,5
FCG11B_raw,953,33,3
FCG12A_raw,1224,32,2
FCG12B_raw,1216,32,3
FCG13A_raw,1130,45,5
FCG14A_raw,1075,45,0
FCG14B_raw,946,32,4
FCG15A_raw,875,45,6
FCG15B_raw,720,45,7
FCG16A_raw,1018,32,9
FCG16B_raw,1104,32,5
FCG17B_raw,1341,32,7
FCG18A_raw,1199,32,9
FCG19A_raw,1191,32,7
FCG19B_raw,1242,33,16
FCG20A_raw,906,32,11
FCG20B_raw,1120,32,6
FCG21A_raw,1202,32,11
FCG21B_raw,1058,32,8
FCG22A_raw,987,32,7
FCG22B_raw,824,32,7
FCG23B_raw,703,45,5
FCG24A_raw,241,45,12
FCG26A_raw,852,45,3
FCG26B_raw,447,45,7
FCG27A_raw,909,32,12
FCG27B_raw,935,32,1
FCG28A1_raw,1296,45,2
FCG28A2_raw,1433,32,4
FCG28B_raw,915,32,9
fcg06c_raw,828,45,10
