tree,n_missing_total,n_missing_1980_on,n_outliers_total
BCC01A_raw,248,20,1
BCC02A_raw,375,20,1
BCC04A_raw,313,20,1
BCC05A_raw,313,20,1
BCC06A_raw,354,45,1
BCC07A_raw,328,20,0
BCC08A_raw,318,20,2
BCC09A_raw,318,20,3
BCC12A_raw,301,20,1
BCC13A_raw,314,20,0
BCC15A_raw,249,20,2
BCC16A_raw,363,20,2
BCC17A_raw,292,20,2
BCC18A_raw,372,20,1
BCC19A_raw,371,20,0
BCC20A_raw,347,20,2
BCC21A_raw,327,20,1
BCC22A_raw,336,20,2
BCC23A_raw,405,20,0
BCC24A_raw,370,20,0
BCC25A_raw,326,29,0
BCC26A_raw,320,20,3
BCC27A_raw,338,20,2
BCC28A_raw,321,20,1
BCC29A_raw,331,20,2
BCC30A_raw,294,20,2
BCC31A_raw,226,29,4
BCC33A_raw,369,20,1
BCC34A_raw,306,20,1
BCC35A_raw,383,45,1
BCC36A_raw,340,20,0
BCC37A_raw,408,20,1
BCC39A_raw,343,32,3
BCC42A_raw,293,45,0
BCC42B_raw,305,45,5
BCC43A_raw,243,45,5
BCC44A_raw,304,45,1
BCC45A_raw,298,45,1
BCC46A_raw,256,45,1
BCC47A_raw,271,20,1
BCC48A_raw,328,45,1
BCC49A_raw,291,45,1
BCC50A_raw,323,45,1
BCC50B_raw,253,20,3
BCC51A_raw,229,20,2
BCC52A_raw,284,20,3
BCC53A_raw,359,45,1
BCC54A_raw,231,35,4
BCC55A_raw,159,20,2
BCC55B_raw,159,20,0
BCC56B_raw,274,44,1
BCC57A_raw,285,20,4
BCC58A_raw,230,45,1
BCC59A_raw,268,20,2
BCC60A_raw,294,45,0
BCC60B_raw,304,45,1
BCC61A_raw,235,45,1
BCC62A_raw,242,45,2
BCC62B_raw,235,45,3
BCC63A_raw,362,45,1
BCC63B_raw,298,45,1
BCC64A_raw,175,45,5
BCC66A_raw,253,45,1
BCC66B_raw,243,45,3
BCC67A_raw,267,45,2
BCC67B_raw,250,45,3
BCC68B_raw,240,45,4
BCC70A_raw,219,43,2
BCC70B_raw,280,45,1
BCC71A_raw,243,45,3
BCC71B_raw,250,45,1
BCC72A_raw,126,45,4
