tree,n_missing_total,n_missing_1980_on,n_outliers_total
MRLA425A_raw,195,33,2
MRLA425B_raw,264,33,1
MRLA429A_raw,218,33,1
MRLA429B_raw,185,33,2
MRLA574A_raw,266,34,0
MRLA574B_raw,299,34,2
MRLA575A_raw,234,33,3
MRLA575B_raw,246,33,4
MRLA576A_raw,237,33,1
MRLA576B_raw,244,33,2
MRLA577A_raw,253,33,5
MRLA577B_raw,219,33,2
MRLA578A_raw,200,33,2
MRLA578B_raw,279,33,2
MRLA579A_raw,222,33,2
MRLA579B_raw,263,33,4
MRLA580A_raw,285,33,1
MRLA580B_raw,299,33,2
MRLA581A_raw,71,34,9
MRLA581B_raw,95,34,5
MRLA582A_raw,34,34,7
MRLA582B_raw,105,34,2
MRLA583A_raw,304,33,2
MRLA583B_raw,315,33,0
MRLA586A_raw,283,33,0
MRLA586B_raw,329,33,1
MRLA587A_raw,327,34,1
MRLA587B_raw,259,34,2
MRLA588A_raw,250,33,3
MRLA588B_raw,280,33,0
MRLA589A_raw,174,33,4
MRLA589B_raw,266,33,1
MRLA590A_raw,73,34,3
MRLA590B_raw,278,33,0
MRLA591A_raw,207,34,1
MRLA592A_raw,338,33,0
MRLA592B_raw,321,33,0
MRLA593A_raw,242,34,2
MRLA593B_raw,269,34,0
MRLA595A_raw,249,34,1
MRLA595B_raw,253,34,2
MRLA596A_raw,201,33,1
MRLA596B_raw,224,33,1
MRLA597A_raw,226,34,1
MRLA597B_raw,231,34,2
MRLA598A_raw,117,34,3
MRLA598B_raw,359,34,0
