tree,n_missing_total,n_missing_1980_on,n_outliers_total
MD0101A_raw,68,34,0
MD0102A_raw,78,34,0
MD0103B_raw,93,34,1
MD0104B_raw,147,34,0
MD0106A_raw,142,34,0
MD0107B_raw,71,34,1
MD0108A_raw,126,34,0
MD0109A_raw,133,34,0
MD0110A_raw,70,34,0
MD0111B_raw,72,34,2
MD0112A_raw,93,34,1
MD0113B_raw,59,34,0
MD0117B_raw,78,34,1
MD0118A_raw,36,34,1
MD0119A_raw,98,35,0
MD0120A_raw,40,34,1
MD0121B_raw,104,34,1
MD0122B_raw,39,34,0
MD0123A_raw,115,34,0
MD0124B_raw,95,34,0
MD0125B_raw,104,34,0
MD0130B_raw,34,34,1
MD0131A_raw,84,34,0
MD0135B_raw,36,34,0
