tree,n_missing_total,n_missing_1980_on,n_outliers_total
705011_raw,99,41,0
705012_raw,94,41,0
705021_raw,125,41,0
705022_raw,125,41,0
705031_raw,124,41,1
705032_raw,133,41,0
705041_raw,108,41,0
705042_raw,98,41,0
705051_raw,83,41,0
705052_raw,65,41,0
705061_raw,106,41,0
705062_raw,112,41,0
705071_raw,94,41,0
705072_raw,133,41,0
705081_raw,62,41,0
705082_raw,41,41,0
705091_raw,93,41,0
705092_raw,88,41,1
705101_raw,112,41,1
705102_raw,118,41,0
705111_raw,166,41,0
705112_raw,126,41,0
705121_raw,112,41,0
705122_raw,112,41,0
