tree,n_missing_total,n_missing_1980_on,n_outliers_total
D9801NW_raw,292,27,1
D9801W_raw,312,27,0
D9802S_raw,331,27,2
D9805N_raw,327,27,0
D9806N_raw,335,27,0
D9806E_raw,333,27,0
D9808N_raw,281,40,2
D9809NE_raw,265,30,0
D9809SE_raw,316,31,0
D9809E_raw,287,30,0
D9810SW_raw,251,27,0
D9810W_raw,239,27,0
D9810N_raw,274,27,3
D9811N_raw,134,27,0
D9811E_raw,223,27,1
D9811W_raw,148,27,0
D9816N_raw,272,27,3
D9816S_raw,173,27,0
D9817S_raw,191,43,0
D9817E_raw,168,27,0
D9818N_raw,27,27,5
D9818S_raw,137,27,3
D9819N_raw,79,27,0
D9819W_raw,215,27,1
D9820N_raw,268,27,0
D9820S_raw,275,34,0
D9820E_raw,290,27,0
D9821N_raw,225,27,0
D9821E_raw,236,27,3
