tree,n_missing_total,n_missing_1980_on,n_outliers_total
moo27a_raw,143,18,1
moo27b_raw,139,17,0
moo26b_raw,114,17,2
moo51b_raw,75,17,1
moo30d_raw,56,17,1
moo39a_raw,129,18,3
moo54a_raw,70,17,0
moo31c_raw,35,17,1
moo36b_raw,66,17,1
moo46b_raw,56,17,1
moo47b_raw,76,17,1
moo48a_raw,60,17,2
MOO32A_raw,17,17,0
MOO42A_raw,53,18,0
MOO43B_raw,53,17,2
MOO47A_raw,65,17,0
48B_raw,51,17,2
moo29a_raw,86,18,3
moo31a_raw,119,17,0
moo26a_raw,115,18,2
moo52a_raw,67,17,0
moo52b_raw,66,18,1
moo54b_raw,71,30,0
moo34a_raw,56,17,2
moo35a_raw,116,17,3
Moo31B_raw,125,17,0
Moo49A_raw,43,17,2
moo45a_raw,56,20,1
moo38b_raw,61,18,1
30B_raw,131,17,1
MOO 36A_raw,83,17,0
moo41a_raw,71,21,2
Moo43a_raw,43,18,0
MOO 44A_raw,66,17,2
moo51a_raw,67,17,1
38A_raw,83,34,4
moo28a_raw,91,17,1
moo28b_raw,83,17,1
moo53a_raw,68,17,2
