tree,n_missing_total,n_missing_1980_on,n_outliers_total
716011_raw,171,41,1
716012_raw,170,41,1
716021_raw,104,45,3
716022_raw,83,41,2
716031_raw,156,45,2
716032_raw,98,41,2
716041_raw,70,45,2
716042_raw,42,41,2
716061_raw,164,41,0
716062_raw,174,41,4
716071_raw,152,41,3
716072_raw,152,41,1
716081_raw,144,41,2
716082_raw,166,41,0
716091_raw,116,41,1
716092_raw,84,41,1
716101_raw,145,41,0
716102_raw,115,41,2
716111_raw,54,41,3
716112_raw,62,41,2
716121_raw,116,41,2
716122_raw,94,41,1
716131_raw,110,41,4
716132_raw,108,41,1
716141_raw,159,41,3
716142_raw,177,41,1
