tree,n_missing_total,n_missing_1980_on,n_outliers_total
LOB01A_raw,609,45,2
LOB02A_raw,550,20,2
LOB03A_raw,557,20,1
LOB04A_raw,566,20,2
LOB05A_raw,554,27,1
LOB06A_raw,555,20,2
LOB07A_raw,594,20,2
LOB08A_raw,557,20,3
LOB09A_raw,486,20,2
LOB11A_raw,591,20,2
LOB12A_raw,593,20,1
LOB13A_raw,530,20,3
LOB14A_raw,524,24,1
LOB15A_raw,567,20,1
LOB17A_raw,466,20,3
LOB18A_raw,536,20,2
LOB19A_raw,523,20,2
LOB20A_raw,539,45,2
LOB21A_raw,593,20,1
LOB22A_raw,557,20,3
LOB23A_raw,490,45,3
LOB25A_raw,530,20,2
LOB27A_raw,545,25,3
LOB28A_raw,608,20,1
LOB29A_raw,597,20,1
LOB30A_raw,496,20,0
LOB31A_raw,493,20,4
LOB33A_raw,620,20,1
LOB34A_raw,617,20,1
LOB35A_raw,531,24,4
LOB36A_raw,479,20,5
LOB37A_raw,625,20,1
LOB39A_raw,606,29,2
LOB40A_raw,617,20,1
LOB42A_raw,490,45,2
LOB43A_raw,485,45,3
LOB44A_raw,383,45,7
LOB45A_raw,541,45,0
LOB47A_raw,451,45,3
LOB48A_raw,517,45,3
LOB49A_raw,547,44,3
LOB50A_raw,521,45,2
LOB51A_raw,476,45,2
LOB51B_raw,554,45,1
LOB52A_raw,488,45,5
LOB53A_raw,466,45,3
LOB54B_raw,559,45,1
LOB55A_raw,561,45,2
LOB56A_raw,362,45,9
LOB56B_raw,372,45,6
LOB57A_raw,491,45,4
LOB58A_raw,434,45,1
LOB59A_raw,527,45,2
LOB59B_raw,607,45,0
LOB59C_raw,496,45,4
LOB60A_raw,531,45,0
LOB61A_raw,547,45,0
LOB61B_raw,611,45,1
LOB62A_raw,508,45,2
LOB63A_raw,452,45,4
LOB64A_raw,361,45,5
LOB64B_raw,530,45,1
LOB65A_raw,326,45,8
LOB66A_raw,226,45,8
LOB66B_raw,224,45,5
LOB68B_raw,591,45,1
LOB69A_raw,498,45,3
LOB70A_raw,490,45,3
LOB70B_raw,571,45,1
LOB71A_raw,615,45,1
LOB71B_raw,506,45,2
LOB72A_raw,472,45,3
LOB73A_raw,368,45,6
LOB74A_raw,361,45,1
LOB74B_raw,360,45,5
LOB75A_raw,529,45,2
LOB76A_raw,601,45,1
LOB77A_raw,515,45,2
LOB78A_raw,514,45,2
LOB79A_raw,450,45,2
LOB80A_raw,402,45,4
LOB81A_raw,437,45,2
LOB81B_raw,379,45,4
LOB82A_raw,434,20,4
