tree,n_missing_total,n_missing_1980_on,n_outliers_total
RF11A_raw,59,6,2
RF11B_raw,61,6,0
RF12A_raw,13,10,0
RF12B_raw,9,9,0
RF13A_raw,72,4,1
RF13B_raw,57,7,2
RF14A_raw,90,17,0
RF14B_raw,84,11,0
RF15A_raw,71,4,0
RF16A_raw,53,5,0
RF16B_raw,53,5,0
RF17A_raw,51,8,0
RF17B_raw,71,4,1
RF18A_raw,22,4,2
RF18B_raw,6,4,1
RF19A_raw,67,4,0
RF20A_raw,72,4,1
RF20B_raw,68,4,0
RF21A_raw,64,4,0
RF21B_raw,95,22,0
RF22A_raw,91,18,0
RF22B_raw,56,4,0
RF23A_raw,20,4,1
RF23B_raw,37,4,0
RF24A_raw,72,4,0
RF24B_raw,75,4,0
RF25A_raw,54,4,0
RF25B_raw,53,4,1
RF26A_raw,30,4,0
RF26B_raw,57,4,0
RF27A_raw,52,4,0
RF27B_raw,47,4,0
RF28A_raw,92,19,0
RF28B_raw,68,4,0
RF29A_raw,58,4,0
RF29B_raw,55,4,0
RF30A_raw,64,4,1
RF1A_raw,55,7,0
RF1B_raw,37,7,3
RF2A_raw,41,7,0
RF2B_raw,30,8,1
RF3A_raw,12,7,3
RF3B_raw,30,8,2
RF4A_raw,22,7,0
RF4B_raw,12,7,1
RF5A_raw,60,7,0
RF5B_raw,56,7,0
RF6A_raw,78,6,1
RF6B_raw,77,6,0
RF7A_raw,60,5,0
RF7B_raw,68,5,0
RF8A_raw,91,18,0
RF8B_raw,80,7,0
RF9A_raw,65,6,0
RF9B_raw,54,6,0
RF10A_raw,59,8,1
RF10B_raw,17,7,0
