tree,n_missing_total,n_missing_1980_on,n_outliers_total
POK691a_raw,354,24,1
POK630a_raw,454,24,0
POK631a_raw,464,24,1
POK628a_raw,405,24,4
POK065a_raw,324,45,4
L103732a_raw,384,24,1
L103697a_raw,327,24,1
E2066196_raw,468,38,0
E2064096_raw,436,45,2
E206T15c_raw,508,45,1
P199002a_raw,409,45,0
P1990010_raw,374,45,2
P1490036_raw,417,45,2
E220006b_raw,418,45,0
E215014b_raw,477,45,0
E214007B_raw,473,26,1
E211002_raw,358,43,7
E210011a_raw,396,42,4
E210002b_raw,429,35,2
L301015b_raw,260,45,7
L100003a_raw,398,38,3
L1033829_raw,419,37,4
L1033646_raw,325,38,1
L1033637_raw,305,38,3
L1033629_raw,377,38,5
L1033546_raw,443,40,1
L1033426_raw,436,37,1
L1031079_raw,353,45,3
L1030760_raw,261,45,2
L103070B_raw,333,33,3
L103068B_raw,406,45,1
L103067a_raw,317,37,0
L103005A_raw,351,37,3
LA262a_raw,226,45,9
LA253A_raw,368,38,6
LA211C_raw,470,45,2
LA199B_raw,408,33,0
LA0911A_raw,394,37,3
LA084B_raw,447,37,2
LA067A_raw,486,34,0
LA062b_raw,499,45,2
LA041B_raw,464,45,1
LA040B_raw,316,36,2
LA028A_raw,299,45,2
LA285B_raw,404,45,2
LA286A_raw,356,26,1
LA288A_raw,354,45,0
LA053A_raw,306,26,3
LD029A_raw,389,28,0
LE017A_raw,420,26,1
POK534a_raw,483,45,0
POK501a_raw,496,45,0
POK177a_raw,490,45,0
POK043a_raw,411,45,0
E2069646_raw,315,45,2
E206964a_raw,279,45,5
E206923a_raw,424,45,0
E206923b_raw,424,45,1
E2192310_raw,514,34,0
E2192312_raw,471,45,0
P301007a_raw,443,45,0
E214005a_raw,513,45,0
E214005b_raw,483,45,0
E210007b_raw,421,45,0
L301014b_raw,187,45,1
