tree,n_missing_total,n_missing_1980_on,n_outliers_total
SPAB602A_raw,257,34,0
SPAB602B_raw,282,34,0
SPAB603A_raw,231,34,0
SPAB603B_raw,199,34,0
SPAB605A_raw,166,34,0
SPAB605B_raw,153,34,1
SPAB609A_raw,243,34,0
SPAB612A_raw,213,34,0
SPAB612B_raw,230,34,0
SPAB613A_raw,192,34,0
SPAB613B_raw,220,34,0
SPAB615A_raw,223,34,1
SPAB615B_raw,195,34,0
SPAB618A_raw,243,34,0
SPAB618B_raw,245,34,0
SPAB619A_raw,186,34,0
SPAB619B_raw,88,34,1
SPAB620A_raw,122,45,0
SPAB620B_raw,238,34,0
SPAB628A_raw,190,34,2
SPAB628B_raw,180,34,1
SPAB629A_raw,146,34,0
SPAB633A_raw,148,34,1
SPAB633B_raw,148,34,1
SPAB634A_raw,188,34,1
SPAB634B_raw,145,34,0
SPAB636A_raw,208,34,0
SPAB636B_raw,217,34,0
SPAB637A_raw,191,34,1
SPAB637B_raw,225,34,1
SPAB641A_raw,186,34,0
SPAB641B_raw,172,34,1
SPAB644A_raw,220,34,0
SPAB648A_raw,125,34,0
SPAB648B_raw,34,34,5
SPAB658A_raw,258,34,0
SPAB658B_raw,257,34,0
SPAB663A_raw,185,34,0
SPAB663B_raw,148,34,1
