age_CE,CM2A_raw,CM2B_raw,CM4A_raw,CM4B_raw,CM5A_raw,CM5B_raw,CM6A_raw,CM6B_raw,CM8A_raw,CM8B_raw,CM9A_raw,CM9B_raw,CM10A2_raw,CM10B_raw,CM11A_raw,CM11B_raw,CM12A_raw,CM12B_raw,CM14A_raw,CM14B_raw,CM16A_raw,CM16B_raw,CM17A_raw,CM17B_raw,CM18A_raw,CM18B3_raw,CM21A_raw,CM21B_raw,CM24B_raw,CM24C_raw,CM25A_raw,CM25B_raw,CM26B1_raw,CM26B2_raw,CM28A_raw,CM28B_raw,CM29A_raw,CM29B_raw,CM31A_raw,CM31B_raw,CM32A_raw,CM32B_raw,CM33A_raw,CM33B_raw,CM34A_raw,CM34B_raw,CM35A1_raw,CM35B1_raw,CM35A2_raw,CM35B2_raw,CM36A_raw,CM36B_raw,CM37A_raw,CM37B_raw,CM39A_raw,CM39B_raw,CM40A2_raw,CM40B_raw,CM41A_raw,CM41B_raw,CM42A_raw,CM42B_raw,CM43A_raw,CM43B_raw,CM44A_raw,CM44B_raw,CM50A_raw,CM50B_raw,CM2A_raw_outlier_flag,CM2B_raw_outlier_flag,CM4A_raw_outlier_flag,CM4B_raw_outlier_flag,CM5A_raw_outlier_flag,CM5B_raw_outlier_flag,CM6A_raw_outlier_flag,CM6B_raw_outlier_flag,CM8A_raw_outlier_flag,CM8B_raw_outlier_flag,CM9A_raw_outlier_flag,CM9B_raw_outlier_flag,CM10A2_raw_outlier_flag,CM10B_raw_outlier_flag,CM11A_raw_outlier_flag,CM11B_raw_outlier_flag,CM12A_raw_outlier_flag,CM12B_raw_outlier_flag,CM14A_raw_outlier_flag,CM14B_raw_outlier_flag,CM16A_raw_outlier_flag,CM16B_raw_outlier_flag,CM17A_raw_outlier_flag,CM17B_raw_outlier_flag,CM18A_raw_outlier_flag,CM18B3_raw_outlier_flag,CM21A_raw_outlier_flag,CM21B_raw_outlier_flag,CM24B_raw_outlier_flag,CM24C_raw_outlier_flag,CM25A_raw_outlier_flag,CM25B_raw_outlier_flag,CM26B1_raw_outlier_flag,CM26B2_raw_outlier_flag,CM28A_raw_outlier_flag,CM28B_raw_outlier_flag,CM29A_raw_outlier_flag,CM29B_raw_outlier_flag,CM31A_raw_outlier_flag,CM31B_raw_outlier_flag,CM32A_raw_outlier_flag,CM32B_raw_outlier_flag,CM33A_raw_outlier_flag,CM33B_raw_outlier_flag,CM34A_raw_outlier_flag,CM34B_raw_outlier_flag,CM35A1_raw_outlier_flag,CM35B1_raw_outlier_flag,CM35A2_raw_outlier_flag,CM35B2_raw_outlier_flag,CM36A_raw_outlier_flag,CM36B_raw_outlier_flag,CM37A_raw_outlier_flag,CM37B_raw_outlier_flag,CM39A_raw_outlier_flag,CM39B_raw_outlier_flag,CM40A2_raw_outlier_flag,CM40B_raw_outlier_flag,CM41A_raw_outlier_flag,CM41B_raw_outlier_flag,CM42A_raw_outlier_flag,CM42B_raw_outlier_flag,CM43A_raw_outlier_flag,CM43B_raw_outlier_flag,CM44A_raw_outlier_flag,CM44B_raw_outlier_flag,CM50A_raw_outlier_flag,CM50B_raw_outlier_flag
1793,0,NA,0.33,0.18,NA,NA,NA,NA,NA,NA,0.04,0.11,NA,0.57,0.04,0,0.16,0.14,0.6,NA,NA,NA,0.44,0.37,0.29,0.33,NA,NA,0.03,0.08,0.21,0.14,NA,0.77,NA,0.4,0.44,0.43,0.25,0.12,0.24,0.5,NA,NA,0.77,NA,NA,NA,0.26,0.22,NA,NA,0.44,0.71,0.23,0.1,NA,NA,0.28,0.05,0.18,0.09,NA,NA,0,0.39,0.34,0.33,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1794,0.34,NA,0.3,0.18,NA,NA,NA,NA,NA,NA,0.19,0.15,NA,0.49,0.11,0.28,0.25,0.18,0.3,NA,NA,NA,0.8,0.34,0.69,0.63,NA,NA,0.11,0.18,0.74,0.47,NA,1.11,NA,0.71,0.55,0.39,0.33,0.47,0.53,0.57,NA,NA,0.26,NA,NA,NA,0.68,0.43,NA,NA,1.01,1.17,0.37,0.21,NA,NA,0.34,0.25,0.49,0.27,NA,NA,0.46,0.57,0.38,0.24,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1795,0.38,NA,0.19,0.13,NA,NA,NA,NA,NA,NA,0.2,0.12,NA,0.2,0.16,0.23,0.24,0.09,0.1,NA,NA,NA,0.75,0.39,0.77,0.76,NA,NA,0.16,0.19,0.6,0.43,NA,1.02,NA,0.48,0.31,0.32,0.32,0.55,0.48,0.98,NA,NA,0.37,NA,NA,0.35,0.51,0.38,NA,NA,0.88,1.05,0.29,0.23,NA,NA,0.16,0.23,0.24,0.19,NA,NA,0,0.73,0.29,0.21,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1796,0.7,NA,0.23,0.14,NA,NA,NA,NA,NA,NA,0.24,0.13,NA,0.2,0.34,0.18,0.41,0.53,0.13,NA,NA,NA,0.81,0.55,1.12,1.05,NA,NA,0.23,0.32,0.67,0.68,NA,1.54,NA,0.21,0.32,0.42,0.34,0.9,0.54,1.5,NA,NA,0.35,NA,NA,0.73,0.6,0.6,NA,NA,0.95,1.66,0.45,0.46,NA,NA,0.26,0.67,0.41,0.38,NA,NA,0.5,1.54,0.38,0.27,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1797,0.42,NA,0.27,0.25,NA,NA,NA,NA,NA,NA,0.21,0.21,NA,0.4,0.37,0.28,0.5,0.38,0.12,NA,NA,NA,0.61,0.69,1.2,1.17,NA,NA,0.35,0.43,0.48,0.64,NA,1.33,NA,0.65,0.54,0.5,0.37,0.53,0.76,1.25,NA,NA,0.45,0.45,NA,0.6,0.49,0.58,NA,NA,0.84,1.45,0.68,0.78,NA,NA,0.73,1.03,0.83,0.56,NA,NA,0.5,1.06,0.32,0.31,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1798,1.68,NA,0.66,0.66,NA,NA,NA,NA,NA,NA,0.64,0.4,NA,0.76,0.48,0.55,0.77,0.36,0.02,NA,NA,1.22,0.79,0.81,1.89,1.65,NA,NA,0.42,0.73,0.87,0.62,NA,1.72,NA,0.51,1.06,0.85,0.61,0.6,1.21,1.84,NA,NA,0.29,0.81,NA,0.64,0.61,1.19,NA,NA,1.56,1.84,2.05,1.12,NA,NA,1.45,1.56,1.41,1.26,NA,NA,1.41,1.79,0.53,0.42,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,TRUE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1799,1.74,NA,1.31,0.68,NA,NA,NA,NA,NA,NA,0.22,0.18,NA,1.04,0.2,0.2,0.66,0.7,0.16,0.38,NA,1.36,1.04,0.38,0.45,0.32,NA,NA,0.29,0.34,0.33,0.2,NA,0.58,NA,1.08,0.63,0.54,0.37,0.36,0.66,1.52,NA,NA,0.81,1.03,NA,0.89,0.6,0.85,NA,NA,0.8,1.25,2.31,0.83,NA,NA,0.98,0.53,0.75,0.91,NA,NA,1.31,1.34,0.51,0.44,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1800,1.04,NA,1.24,0.8,NA,NA,NA,NA,NA,NA,0.42,0.26,NA,0.72,0.36,0.37,0.53,0.76,0.21,0.46,NA,1.85,1.18,0.65,0.57,0.41,NA,NA,0.36,0.51,0.48,0.34,NA,1.19,NA,0.7,0.47,0.6,0.59,1,0.75,1.41,NA,NA,0.27,0.5,NA,1.1,0.52,0.65,NA,NA,0.94,1.18,1.85,0.83,NA,NA,1.08,1.01,1.23,1.63,NA,NA,1.36,1.53,0.44,0.28,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1801,0.46,NA,0.53,0.42,NA,NA,NA,NA,NA,NA,0.39,0.26,NA,0.41,0.41,0.47,0.75,0.87,0.15,0.22,NA,1.13,0.79,0.34,0.85,0.37,NA,NA,0.38,0.49,0.68,0.64,NA,1.73,NA,0.68,0.36,0.31,0.52,0.76,0.8,1.54,NA,NA,0.16,0.17,NA,0.66,0.42,0.35,NA,NA,1,1.1,0.9,0.57,NA,NA,0.81,1,0.76,1.03,NA,NA,1.35,1.37,0.09,0.11,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1802,0.27,NA,0.52,0.39,NA,NA,NA,NA,NA,NA,0.74,0.34,NA,0.36,0.35,0.47,1.09,0.45,0.23,0.6,NA,0.99,1.08,0.29,1.07,0.89,NA,NA,0.67,0.68,0.86,0.97,NA,1.95,NA,0.38,0.34,0.46,0.84,1.37,0.78,1.64,NA,NA,0.34,0.24,NA,0.46,0.3,0.34,NA,NA,1.19,1.52,0.73,0.41,NA,NA,0.76,1.58,0.89,1.13,NA,NA,1.28,1.47,0.15,0.11,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1803,0.44,NA,0.81,0.58,NA,NA,NA,NA,NA,NA,0.61,0.33,NA,0.42,0.36,0.48,1.06,0.38,0.75,0.38,NA,0.84,0.72,0.46,0.88,0.74,NA,NA,0.62,0.61,0.56,0.69,NA,1.89,NA,0.7,0.52,0.59,0.67,0.66,0.8,1.75,NA,NA,0.46,0.29,NA,0.69,0.74,0.72,NA,NA,1.05,1.01,0.61,0.62,NA,NA,0.8,1.18,1.07,1.43,NA,NA,1.45,1.27,0.25,0.16,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1804,0.47,NA,0.87,0.66,NA,NA,NA,NA,NA,NA,0.09,0.15,NA,0.51,0.18,0.48,0.69,0.42,0.39,0.04,NA,0.99,0.95,0.93,0.52,0.53,NA,NA,0.22,0.09,0.16,0.2,NA,1.37,NA,0.72,0.49,0.51,0.87,0.74,0.72,1.49,NA,NA,0.54,0.38,NA,0.58,0.93,0.67,0.31,NA,0.61,0.92,0.51,0.39,NA,NA,1.03,0.64,1.09,1.41,NA,NA,1.58,0.57,0.41,0.23,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1805,0.29,NA,0.49,0.52,NA,NA,NA,NA,NA,NA,0.21,0.13,NA,0.29,0.2,0.39,0.5,0.66,0.65,0.1,NA,0.98,1,0.67,0.3,0.35,NA,NA,0.22,0.24,0.27,0.3,NA,1.35,NA,0.69,0.34,0.37,0.8,0.8,0.63,1.4,NA,NA,0.38,0.35,0.6,0.51,0.71,0.38,0.4,NA,0.69,0.78,0.32,0.41,NA,NA,0.76,0.61,0.56,1.25,NA,NA,1.03,0.8,0.35,0.37,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1806,0.23,NA,0.32,0.37,NA,NA,NA,NA,NA,NA,0.16,0.13,NA,0.1,0.1,0.14,0.67,0,0,0.13,NA,0.71,0.59,0.38,0.38,0.4,NA,NA,0.17,0.17,0.15,0.14,NA,0.95,NA,0.07,0.33,0.35,0.78,0.6,0.34,1.1,NA,NA,0,0.19,0.21,0.28,0.39,0.15,0.31,NA,0.31,0.5,0.24,0.41,NA,NA,0.3,0.38,0.81,0.84,NA,NA,0.44,0.5,0.16,0.11,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1807,0.53,NA,0.43,0.43,NA,NA,NA,NA,NA,NA,0.32,0.23,NA,0.26,0.27,0.2,0.97,0.53,0.61,0.11,NA,0.76,0.88,0.55,0.57,0.63,NA,NA,0.2,0.26,0.29,0.33,NA,1.39,NA,0.32,0.44,0.72,1.76,0.84,0.47,1.68,NA,NA,0.61,0.61,0.49,0.43,0.39,0.37,0.58,NA,0.67,1.15,0.29,0.51,NA,NA,0.7,0.98,1.35,1.52,NA,NA,0.9,1.3,0.28,0.21,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1808,0.43,NA,0.24,0.35,NA,NA,NA,NA,NA,NA,0.48,0.49,NA,0.14,0.45,0.16,0.94,0.58,0.76,0.13,NA,0.48,0.79,0.45,0.72,0.78,NA,NA,0.24,0.45,0.4,0.31,NA,1.18,NA,0.13,0.3,0.68,0.89,0.76,0.33,1.32,NA,NA,0.41,0.24,0.48,0.18,0.28,0.26,0.29,NA,0.61,1.07,0.42,0.42,NA,NA,0.49,0.88,0.93,0.7,NA,NA,0.82,0.79,0.14,0.12,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1809,0.52,NA,0.37,0.42,NA,NA,NA,NA,NA,NA,0.82,0.81,NA,0.25,0.64,0.2,0.87,0.57,0.6,0.15,NA,0.61,1.03,0.62,0.91,1.23,NA,NA,0.35,0.53,0.43,0.34,NA,0.84,NA,0.2,0.34,0.75,0.89,0.79,0.36,1.39,NA,NA,0.81,0.34,0.67,0.41,0.51,0.33,0.37,NA,0.59,0.77,0.6,0.3,NA,NA,0.71,0.92,1.06,0.83,NA,NA,1.06,1.64,0.21,0.1,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1810,0.28,NA,0.23,0.16,NA,NA,NA,NA,NA,NA,0.51,0.56,NA,0.15,0.41,0.15,0.81,0.29,0.15,0.12,NA,0.39,0.63,0.29,0.78,1.16,NA,NA,0.24,0.48,0.35,0.26,NA,0.66,NA,0,0.24,0.26,0.36,0.33,0.17,0.65,NA,NA,0.56,0.2,0,0.24,0.29,0.16,0.13,NA,0.37,0.59,0.47,0.35,NA,NA,0.3,0.5,0.72,0.4,NA,NA,0.55,0.96,0.04,0,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1811,0.32,NA,0.26,0.29,NA,NA,NA,NA,NA,NA,0.74,0.61,NA,0.22,0.43,0.11,0.74,0.56,0.18,0.33,NA,0.36,0.7,0.23,0.6,1.04,NA,NA,0.28,0.38,0.47,0.36,NA,0.31,NA,0.07,0.36,0.39,0.41,0.33,0.21,0.98,NA,NA,0.58,0.18,0.6,0.36,0.36,0.26,0.19,NA,0.43,0.79,0.54,0.35,NA,NA,0.38,0.65,0.99,0.75,NA,NA,0.64,0.93,0.08,0.05,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1812,0.48,NA,0.4,0.28,NA,NA,0.09,NA,NA,NA,0.83,0.69,NA,0.18,0.44,0.2,2.7,0.34,0.16,1.63,NA,0.61,0.56,0.23,0.76,1.26,NA,NA,0.26,0.34,0.52,0.6,NA,0.48,NA,0.04,0.24,0.32,0.38,0.35,0.25,1.33,NA,NA,0.53,0.21,1.72,0.43,0.41,0.32,0.34,NA,0.46,0.76,0.43,0.32,NA,NA,0.29,0.49,0.78,0.52,NA,NA,0.71,1.2,0.07,0.07,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1813,0.55,NA,0.65,0.46,NA,NA,0.17,0.15,NA,NA,0.43,0.35,NA,0.29,0.37,0.23,0.81,0.51,0.2,0.87,NA,0.61,0.4,0.48,0.55,0.93,NA,NA,0.23,0.35,0.36,0.42,NA,0.35,NA,0.08,0.4,0.52,0.48,0.3,0.35,0.96,NA,NA,0.46,0.17,1.3,0.46,0.63,0.54,0.34,NA,0.36,0.44,0.34,0.22,NA,NA,0.34,0.33,0.9,0.65,NA,NA,0.65,0.99,0.09,0.05,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1814,0.58,NA,0.72,0.47,NA,NA,0.13,0.08,NA,NA,0.39,0.34,NA,0.21,0.26,0.32,0.62,0.52,0.34,1.31,NA,0.57,0.09,0.58,0.53,0.72,NA,NA,0.19,0.22,0.23,0.32,0.8,0.53,NA,0.08,0.29,0.38,0.49,0.29,0.36,0.99,NA,NA,0.42,0.19,1.08,0.37,0.56,0.44,0.22,NA,0.22,0.4,0.3,0.23,NA,NA,0.63,0.36,0.82,0.84,NA,NA,0.57,1.1,0.15,0.15,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
