tree,n_missing_total,n_missing_1980_on,n_outliers_total
FEL011_raw,60,45,7
FEL012_raw,61,45,6
FEL021_raw,82,45,3
FEL022_raw,114,45,2
FEL031_raw,91,45,2
FEL032_raw,353,45,1
FEL033_raw,326,45,1
FEL041_raw,121,45,1
FEL042_raw,96,45,0
FEL051_raw,121,45,9
FEL052_raw,160,45,5
FEL061_raw,117,45,4
FEL062_raw,117,45,8
FEL071_raw,302,45,0
FEL072_raw,141,45,0
FEL081_raw,210,45,3
FEL082_raw,160,45,0
FEL091_raw,170,45,3
FEL092_raw,170,45,5
FEL101_raw,188,45,2
FEL102_raw,240,45,1
FEL111_raw,214,45,1
FEL112_raw,236,45,0
FEL121_raw,220,45,1
FEL122_raw,198,45,1
FEL131_raw,260,44,1
FEL132_raw,251,44,1
FEL141_raw,254,45,1
FEL142_raw,239,45,1
FEL151_raw,237,45,3
FEL152_raw,244,45,2
FEL161_raw,260,45,0
FEL162_raw,260,45,0
FEL171_raw,308,45,1
FEL172_raw,308,45,1
FEL181_raw,318,45,4
FEL182_raw,376,45,0
FEL191_raw,295,45,3
FEL192_raw,290,45,0
FEL201_raw,300,45,1
FEL202_raw,302,45,3
FEL211_raw,324,45,1
FEL212_raw,300,45,2
FEL221_raw,354,45,2
FEL231_raw,313,45,1
FEL232_raw,301,45,1
FEL241_raw,306,45,1
FEL242_raw,304,45,1
FEL251_raw,309,45,0
FEL252_raw,309,45,1
FEL261_raw,322,45,0
FEL262_raw,310,45,0
FEL271_raw,332,45,2
FEL272_raw,325,45,0
FEL281_raw,343,45,0
FEL282_raw,336,45,2
