tree,n_missing_total,n_missing_1980_on,n_outliers_total
241091_raw,106,45,1
241092_raw,91,45,2
241101_raw,172,45,0
241102_raw,176,45,0
241111_raw,186,45,0
241112_raw,172,45,0
241121_raw,156,45,0
241122_raw,140,45,1
241131_raw,127,45,0
241132_raw,95,45,0
241141_raw,101,45,0
241142_raw,55,45,1
241151_raw,49,45,1
241152_raw,53,45,1
241161_raw,150,45,2
241162_raw,139,45,1
241171_raw,102,45,0
241172_raw,110,45,1
241181_raw,162,45,1
241182_raw,151,45,0
241191_raw,195,45,0
241192_raw,184,45,0
241201_raw,150,45,0
241202_raw,136,45,2
