tree,n_missing_total,n_missing_1980_on,n_outliers_total
BOL02A_raw,129,45,25
BOL02B_raw,622,26,0
BOL04A_raw,354,45,8
BOL04B_raw,468,45,9
BOL05A_raw,580,45,2
BOL05B_raw,356,26,4
BOL05C_raw,328,26,6
BOL06A_raw,130,45,6
BOL06B_raw,124,26,11
BOL08A_raw,308,45,4
BOL08B_raw,391,45,9
BOL12A_raw,351,45,4
BOL12B_raw,318,45,4
BOL18A_raw,761,26,1
BOL18B_raw,308,26,1
BOL18C_raw,86,27,5
BOL07A_raw,639,45,2
BOL11A_raw,650,26,1
BOL11C_raw,338,26,1
BOL13A_raw,351,26,7
BOL14A_raw,652,45,0
BCU01A_raw,513,14,1
BCU02A_raw,752,14,0
BCU03A_raw,550,14,1
BCU03B_raw,504,14,2
BCU04A_raw,679,14,3
BCU04B_raw,666,14,1
BCU05A_raw,770,14,0
BCU05B_raw,655,14,2
BCU06A_raw,672,14,1
BCU07A_raw,750,14,2
BCU07B_raw,694,14,0
BCU08A_raw,650,14,1
BCU09A_raw,606,14,1
BCU09B_raw,664,14,2
BCU10A_raw,582,14,1
BCU11A_raw,612,14,2
BCU12A_raw,513,14,3
BCU13A_raw,758,14,1
BCU13B_raw,771,14,1
BCU15A_raw,742,14,0
BCU15B_raw,796,14,0
BCU17A_raw,744,14,0
BCU17B_raw,653,14,6
BCU18A_raw,663,14,1
BCU20A_raw,445,14,3
BCU20B_raw,519,14,2
BCU21A_raw,720,14,2
BCU21B_raw,730,14,2
BCU23A_raw,465,31,2
BCU23B_raw,588,14,0
BCU24A_raw,769,14,1
BCU24B_raw,808,14,1
BCU14A_raw,793,14,1
BCU14B_raw,791,14,1
