tree,n_missing_total,n_missing_1980_on,n_outliers_total
005011_raw,394,44,0
005012_raw,383,44,0
005021_raw,91,44,6
005022_raw,44,44,10
005031_raw,100,44,14
005032_raw,107,44,12
005041_raw,98,44,8
005042_raw,157,44,10
005051_raw,103,45,9
005052_raw,117,44,4
005071_raw,241,44,4
005072_raw,182,44,6
005081_raw,374,44,3
005082_raw,327,44,7
005091_raw,362,44,2
005092_raw,400,44,2
005111_raw,110,45,3
005112_raw,81,44,11
005121_raw,132,45,4
005122_raw,88,45,11
005131_raw,328,45,0
005132_raw,357,44,0
005141_raw,129,45,7
005142_raw,107,44,9
005161_raw,90,45,3
005162_raw,58,45,5
