tree,n_missing_total,n_missing_1980_on,n_outliers_total
DBPC704A_raw,127,34,0
DBPC704B_raw,119,34,1
DBPC705A_raw,136,34,0
DBPC705B_raw,133,34,0
DBPC706A_raw,118,34,1
DBPC706B_raw,118,34,0
DBPC707A_raw,108,34,0
DBPC707B_raw,156,34,0
DBPC710A_raw,128,34,2
DBPC710B_raw,104,34,0
DBPC711A_raw,39,34,0
DBPC711B_raw,34,34,0
DBPC715A_raw,95,34,2
DBPC715B_raw,103,34,1
DBPC716A_raw,87,34,1
DBPC716B_raw,104,34,0
DBPC717A_raw,115,34,0
DBPC717B_raw,90,34,0
DBPC718A_raw,115,34,0
DBPC718B_raw,106,34,0
DBPC719A_raw,131,34,0
DBPC719B_raw,121,34,1
DBPC721A_raw,107,34,0
DBPC721B_raw,112,34,0
DBPC722A_raw,111,34,0
DBPC722B_raw,104,34,2
DBPC727A_raw,115,34,0
DBPC727B_raw,96,34,0
DBPC729A_raw,126,34,0
DBPC729B_raw,127,34,0
DBPC732A_raw,132,34,0
DBPC732B_raw,121,34,0
DBPC735A_raw,129,34,0
DBPC735B_raw,116,34,0
DBPC736A_raw,126,34,0
DBPC736B_raw,138,34,0
DBPC737A_raw,133,34,0
DBPC737B_raw,164,34,0
DBPC738A_raw,99,34,0
DBPC738B_raw,138,34,0
