tree,n_missing_total,n_missing_1980_on,n_outliers_total
031011_raw,111,0,10
031012_raw,172,0,2
031021_raw,194,0,7
031022_raw,186,0,10
031031_raw,201,0,2
031032_raw,199,0,3
031041_raw,211,0,1
031042_raw,193,0,1
031061_raw,305,0,0
031062_raw,305,0,0
031071_raw,130,0,5
031072_raw,128,0,4
031081_raw,127,0,8
031082_raw,137,0,8
031121_raw,122,0,5
031122_raw,151,0,9
031131_raw,211,0,0
031132_raw,200,0,2
031161_raw,8,0,10
031162_raw,0,0,13
031171_raw,109,0,4
031172_raw,89,0,1
031181_raw,284,0,2
031182_raw,238,2,0
