tree,n_missing_total,n_missing_1980_on,n_outliers_total
SQP01A_raw,74,3,2
SQP01B_raw,73,3,1
SQP02A_raw,68,3,5
SQP02B_raw,23,3,4
SQP03A_raw,127,3,3
SQP03B_raw,111,3,0
SQP04B_raw,139,3,0
SQP05A_raw,122,3,1
SQP05B_raw,140,3,2
SQP06A_raw,121,3,1
SQP06B_raw,71,3,1
SQP07A_raw,50,3,2
SQP07B_raw,7,3,5
SQP08A_raw,30,3,2
SQP08B_raw,3,3,6
SQP09A_raw,137,3,2
SQP09B_raw,113,3,1
SQP10A_raw,110,3,1
SQP10B_raw,77,3,0
SQP11A_raw,117,3,1
SQP11B_raw,114,3,2
SQP12A_raw,131,3,0
SQP12B_raw,151,3,2
SQP13A_raw,103,3,1
SQP13C_raw,70,3,0
SQP14A_raw,102,3,1
SQP14B_raw,36,3,2
