tree,n_missing_total,n_missing_1980_on,n_outliers_total
GRA04A_raw,294,40,4
GRA04B_raw,244,40,4
GRA05B_raw,305,40,4
GRA07A_raw,251,40,3
GRA07B_raw,249,40,1
GRA09A_raw,268,40,3
GRA09B_raw,303,40,1
GRA10A_raw,48,41,4
GRA11A_raw,246,40,0
GRA13B_raw,256,44,4
GRA13X_raw,385,45,0
GRA14B_raw,275,40,3
GRA14C_raw,275,40,2
GRA17A_raw,345,40,2
GRA19A_raw,248,40,4
GRA19B_raw,331,45,2
GRA21A_raw,235,40,3
GRA21C_raw,241,40,1
GRA21Y_raw,399,45,0
GRA22A_raw,350,40,0
GRA22B_raw,333,40,0
GRA23A_raw,118,40,7
GRA23B_raw,336,45,0
GRA23C_raw,284,40,0
GRA23D_raw,207,40,3
GRA24A_raw,185,40,4
GRA24B_raw,212,40,3
GRA25A_raw,298,40,4
GRA25B_raw,282,40,4
GRA26A_raw,317,42,0
GRA29A_raw,137,40,4
GRA29B_raw,42,40,6
GRA29Y_raw,374,45,1
GRA30A_raw,359,45,2
GRA30B_raw,241,40,4
GRA31A_raw,242,45,3
GRA33B_raw,312,45,3
GRA33X_raw,399,45,1
GRA34B_raw,311,40,1
GRA35A_raw,198,45,3
GRA35B_raw,168,40,4
GRA36B_raw,289,40,2
GRA38A_raw,269,45,0
GRA38B_raw,263,40,3
GRA40A_raw,207,40,3
GRA40B_raw,262,40,1
GRA41A_raw,182,40,6
GRA41B_raw,40,40,8
GRA41C_raw,57,40,8
GRA41X_raw,463,45,0
GRA41Y_raw,439,45,0
GRA41Z_raw,381,45,1
GRA42A_raw,315,45,0
GRA42B_raw,306,40,1
GRA44A_raw,164,40,0
GRA44B_raw,259,40,1
GRA46A_raw,335,40,1
GRA48A_raw,173,40,6
GRA48B_raw,417,40,0
GRA48C_raw,174,40,1
GRA48X_raw,232,45,1
GRA48Y_raw,363,45,5
