tree,n_missing_total,n_missing_1980_on,n_outliers_total
M005A_raw,300,14,2
M005B_raw,319,15,0
M010A_bl_raw,207,45,0
M010B_raw,46,14,10
M012A_raw,105,13,6
M012B_raw,120,13,3
M013A_raw,199,13,2
M013B_raw,201,13,0
M014A_raw,212,14,5
M014B_raw,199,14,4
M015A_raw,31,13,2
M015B_raw,70,23,5
M018A_raw,168,14,1
M018B_raw,187,24,1
M019B_raw,206,13,1
M020A_raw,243,13,2
M020B_raw,232,13,4
M021B_raw,212,14,2
M022B_raw,14,14,7
M027A_raw,320,14,0
M028A_raw,300,14,0
M028B_raw,302,13,0
M029A_raw,355,14,1
M029B_raw,339,13,0
M030A_raw,362,14,2
M034A_raw,310,14,2
