tree,n_missing_total,n_missing_1980_on,n_outliers_total
TRJ01C_raw,0,980,8
TRJ01D_raw,0,785,7
TRJ02C_raw,231,120,8
TRJ10A_raw,639,165,7
TRJ12A_raw,568,246,12
TRJ12B_raw,762,0,6
TRJ12C_raw,1253,0,3
TRJ14B_raw,1269,0,1
TRJ16A_raw,571,310,3
TRJ16C_raw,0,659,8
TRJ16B_raw,354,57,12
TRJ19A_raw,863,0,6
TRJ1B_raw,1270,0,0
TRJ20A_raw,1110,0,1
TRJ20B_raw,757,0,0
TRJ21A_raw,235,765,12
TRJ21B_raw,235,840,8
TRJ22A_raw,0,1386,1
TRJ23A_raw,0,630,18
TRJ24A_raw,1132,0,1
TRJ25A_raw,91,60,12
TRJ27A_raw,226,880,3
TRJ28A_raw,886,0,12
TRJ28B_raw,639,0,6
TRJ29A_raw,110,343,9
TRJ30A_raw,0,780,7
TRJ33A_raw,570,310,1
TRJ34B_raw,1155,0,2
TRJ35C_raw,1189,0,0
TRJ38A_raw,894,206,1
TRJ38B_raw,821,206,2
