tree,n_missing_total,n_missing_1980_on,n_outliers_total
HCR011_raw,75,45,6
HCR012_raw,110,45,8
HCR013_raw,102,45,2
HCR021_raw,207,45,2
HCR022_raw,227,45,2
HCR031_raw,111,45,6
HCR032_raw,149,45,1
HCR041_raw,212,45,1
HCR051_raw,188,45,3
HCR052_raw,171,45,4
HCR053_raw,210,45,6
HCR061_raw,119,45,3
HCR062_raw,159,45,3
HCR071_raw,76,45,10
HCR072_raw,61,45,10
HCR073_raw,46,45,11
HCR091_raw,96,45,8
HCR092_raw,94,45,10
HCR121_raw,81,45,8
HCR122_raw,89,45,10
HCR131_raw,225,45,3
HCR132_raw,226,45,0
HCR141_raw,90,45,3
HCR142_raw,108,45,3
