tree,n_missing_total,n_missing_1980_on,n_outliers_total
WCR01A_raw,257,15,1
WCR01B_raw,258,15,1
WCR02A_raw,121,45,6
WCR02B_raw,47,15,3
WCR03A_raw,57,15,3
WCR03B_raw,58,15,3
WCR04A_raw,24,15,12
WCR04B_raw,38,15,4
WCR05A_raw,144,15,2
WCR05B_raw,122,15,4
WCR06A_raw,34,15,9
WCR07A_raw,112,15,2
WCR07B_raw,112,15,1
WCR08A_raw,187,15,0
WCR08B_raw,185,15,0
WCR10A_raw,199,15,1
WCR10B_raw,200,15,0
WCR11A_raw,50,45,7
WCR11B_raw,31,25,7
WCR12A_raw,133,15,2
WCR12B_raw,132,15,4
WCR13A_raw,43,25,4
WCR13B_raw,87,45,2
WCR14A_raw,20,15,8
WCR15A_raw,23,15,4
WCR15B_raw,29,15,8
WCR19A_raw,60,15,1
WCR19B_raw,106,15,8
WCR20A_raw,269,15,3
WCR20B_raw,269,15,2
WCR21A_raw,74,45,4
WCR23A_raw,260,15,3
WCR23B_raw,272,15,0
WCR24A_raw,30,15,5
WCR25A_raw,246,15,2
WCR25B_raw,246,15,1
WCR26A_raw,247,15,0
WCR26B_raw,248,15,0
WCR27A_raw,251,15,1
WCR27B_raw,247,15,0
WCR29A_raw,126,15,1
WCR29B_raw,39,15,4
